Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.535854765506808,0.0,FeTrIL
All Exemplars,0.6941592920353983,0.0,FeTrIL
All Exemplars,0.47213740458015263,0.0,FeTrIL
All Exemplars,0.4638709677419355,0.0,FeTrIL
All Exemplars,0.5167741935483872,0.0,FeTrIL
All Exemplars,0.594856278366112,0.0,FeTrIL
All Exemplars,0.36193548387096774,0.0,FeTrIL
All Exemplars,0.4061290322580645,0.0,FeTrIL
All Exemplars,0.4564663023679417,0.0,FeTrIL
All Exemplars,0.43310580204778165,0.0,FeTrIL
All Exemplars,0.6786686838124055,0.0,FeTrIL
All Exemplars,0.6824707846410684,0.0,FeTrIL
All Exemplars,0.5165354330708662,0.0,FeTrIL
All Exemplars,0.7278625954198474,0.0,FeTrIL
All Exemplars,0.45529010238907847,0.0,FeTrIL
All Exemplars,0.49382303839732894,0.0,FeTrIL
All Exemplars,0.5482695810564663,0.0,FeTrIL
All Exemplars,0.47779632721202,0.05040650406504064,FeTrIL
All Exemplars,0.4703225806451613,0.0,FeTrIL
All Exemplars,0.6812977099236641,0.0,FeTrIL
All Exemplars,0.5400763358778626,0.0,FeTrIL
All Exemplars,0.6511346444780636,0.0,FeTrIL
All Exemplars,0.8187610619469027,0.0,FeTrIL
All Exemplars,0.5541935483870968,0.0,FeTrIL
All Exemplars,0.4741935483870968,0.0,FeTrIL
All Exemplars,0.6936842105263159,0.0,FeTrIL
All Exemplars,0.5835125448028674,0.0,FeTrIL
All Exemplars,0.46017699115044247,0.0,FeTrIL
All Exemplars,0.3826771653543307,0.0,FeTrIL
All Exemplars,0.6347245409015025,0.0,FeTrIL
All Exemplars,0.3370650529500756,0.19594936708860755,DDGR
All Exemplars,0.3575221238938053,0.2669151910531221,DDGR
All Exemplars,0.5141221374045801,0.4067675868210151,DDGR
All Exemplars,0.2787096774193548,0.2192307692307692,DDGR
All Exemplars,0.4019354838709678,0.2654255319148936,DDGR
All Exemplars,0.31104387291981844,0.15645569620253158,DDGR
All Exemplars,0.40354838709677415,0.2579787234042553,DDGR
All Exemplars,0.4458064516129032,0.24140290846877668,DDGR
All Exemplars,0.23023679417122037,0.21744493392070482,DDGR
All Exemplars,0.36962457337883964,0.22008438818565396,DDGR
All Exemplars,0.2338880484114977,0.24790419161676644,DDGR
All Exemplars,0.39265442404006673,0.2611977030352748,DDGR
All Exemplars,0.3204724409448819,0.18266542404473435,DDGR
All Exemplars,0.5530534351145039,0.3008741258741259,DDGR
All Exemplars,0.23822525597269623,0.17991561181434598,DDGR
All Exemplars,0.343906510851419,0.2415189873417721,DDGR
All Exemplars,0.37814207650273224,0.3145438121047877,DDGR
All Exemplars,0.22971619365609347,0.22222222222222224,DDGR
All Exemplars,0.29032258064516125,0.24661791590493598,DDGR
All Exemplars,0.48664122137404575,0.2980620155038759,DDGR
All Exemplars,0.5045801526717557,0.3488117001828153,DDGR
All Exemplars,0.340090771558245,0.3005742411812961,DDGR
All Exemplars,0.26371681415929205,0.23150046598322457,DDGR
All Exemplars,0.44870967741935486,0.24742616033755277,DDGR
All Exemplars,0.40290322580645166,0.22394881170018283,DDGR
