Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.9984756097560975,0.5358449946178687,0.2353909465020576,0.1768292682926829,0.153184165232358,FeTrIL
All Exemplars,0.9976271186440678,0.637806301050175,0.2366726296958855,0.20370370370370366,0.1944922547332186,FeTrIL
All Exemplars,1.0,0.47094430992736075,0.2773403324584427,0.228744939271255,0.1497418244406196,FeTrIL
All Exemplars,1.0,0.5340807174887893,0.23433476394849778,0.1830294530154277,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.4040358744394618,0.2350390286209887,0.1914446002805049,0.1818703384968445,FeTrIL
All Exemplars,0.998780487804878,0.6448537378114843,0.23929765886287618,0.1791352093342484,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.49411764705882355,0.24804856895056374,0.1914446002805049,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.6151241534988714,0.2635078969243558,0.1849593495934959,0.153184165232358,FeTrIL
All Exemplars,0.9972318339100346,0.3773173391494002,0.2294117647058823,0.1832532601235415,0.1640849110728628,FeTrIL
All Exemplars,0.9996732026143791,0.5317545748116255,0.2353909465020576,0.1768292682926829,0.153184165232358,FeTrIL
All Exemplars,0.9981707317073172,0.5234460196292259,0.2377389858686616,0.1816326530612245,0.1566265060240964,FeTrIL
All Exemplars,0.996917808219178,0.4634886240520043,0.2365591397849462,0.1775510204081632,0.1566265060240964,FeTrIL
All Exemplars,0.9996212121212121,0.34606741573033706,0.27567084078711984,0.23266986959505828,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.6297820823244552,0.2672961373390558,0.1830294530154277,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.4,0.2232441471571906,0.1791352093342484,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.6014861995753715,0.22469135802469128,0.180161943319838,0.1497418244406196,FeTrIL
All Exemplars,0.9986159169550174,0.5520833333333333,0.23501326259946942,0.23061224489795912,0.1566265060240964,FeTrIL
All Exemplars,1.0,0.7073563218390804,0.23289124668435007,0.23061224489795912,0.1566265060240964,FeTrIL
All Exemplars,1.0,0.3369738339021615,0.22894736842105262,0.20056100981767183,0.1818703384968445,FeTrIL
All Exemplars,0.9996296296296296,0.4026634382566586,0.24011039558417663,0.2257834757834758,0.1944922547332186,FeTrIL
All Exemplars,1.0,0.5068664169787765,0.2721052631578947,0.21757035003431707,0.1640849110728628,FeTrIL
All Exemplars,0.999390243902439,0.47558386411889597,0.22398676592224973,0.1775510204081632,0.1566265060240964,FeTrIL
All Exemplars,0.9966101694915255,0.5705479452054794,0.2383465259454705,0.1901709401709401,0.1944922547332186,FeTrIL
All Exemplars,1.0,0.4539544962080172,0.2282608695652173,0.1791352093342484,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.36336746302616607,0.22894736842105262,0.20056100981767183,0.1818703384968445,FeTrIL
All Exemplars,0.999,0.41099656357388314,0.2467644521138912,0.21476964769647694,0.153184165232358,FeTrIL
All Exemplars,1.0,0.4682758620689656,0.2388451443569554,0.1858974358974359,0.1944922547332186,FeTrIL
All Exemplars,0.9976271186440681,0.3844994617868676,0.2232441471571906,0.1791352093342484,0.1640849110728628,FeTrIL
