Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.2591760299625468,0.6,1.0,1.0,FeTrIL
All Exemplars,0.00139860139860138,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0344569288389513,1.0,1.0,1.0,FeTrIL
All Exemplars,0.00069930069930068,0.6,1.0,1.0,FeTrIL
All Exemplars,0.2861423220973782,0.8,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.009195402298850559,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.035962145110410085,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.3345132743362832,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,0.8,1.0,1.0,FeTrIL
All Exemplars,0.02247191011235954,0.6,1.0,1.0,FeTrIL
All Exemplars,0.061198738170347,1.0,1.0,1.0,FeTrIL
All Exemplars,0.07787610619469026,1.0,1.0,1.0,FeTrIL
All Exemplars,0.30769230769230765,0.8,1.0,1.0,FeTrIL
All Exemplars,0.1468164794007491,0.6,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,0.6,1.0,1.0,FeTrIL
All Exemplars,0.0,0.8,1.0,1.0,FeTrIL
All Exemplars,0.00349650349650348,0.6,1.0,1.0,FeTrIL
All Exemplars,0.19621451104100945,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0029304029304029,1.0,1.0,1.0,FeTrIL
All Exemplars,0.00063091482649842,1.0,1.0,1.0,FeTrIL
All Exemplars,0.15870206489675515,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.999410029498525,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9993690851735015,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9992337164750957,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.999410029498525,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9993690851735015,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9993690851735015,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9981072555205047,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.9993690851735015,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.9993690851735015,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.9993690851735015,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,0.9993690851735015,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,0.9985018726591759,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.9993690851735015,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,0.9992337164750957,1.0,VAE_Adapt
All Exemplars,1.0,0.9992337164750957,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.999410029498525,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_Adapt
All Exemplars,1.0,0.9992337164750957,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9992337164750957,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9993690851735015,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
