Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.9990858854283966,0.4878227802893741,0.24022082735123276,0.19667431825380793,0.1688085676037483
All Exemplars,DDGR,0.9967300373471958,0.6600521762532828,0.5033897330718646,0.4266773093232226,0.3555402562631478
All Exemplars,VAE_BBox,0.9966920505813665,0.8499002771858452,0.6684356549578798,0.5284700960975741,0.45568942436412313
All Exemplars,VAE_Filter,0.9971018883952701,0.8485633065880711,0.650377765910122,0.52309787839337,0.4499215911264104
All Exemplars,VAE_GMM,0.9967604230841561,0.9242170306648784,0.697113339169501,0.511703013392422,0.43357047236565305
