Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.7464841682008873,0.2643088428681846
All Exemplars,DDGR,0.21457451831477073,0.13183156957738942
All Exemplars,VAE_Adapt,0.5995515712878593,0.34689647233799575
All Exemplars,VAE_BBox,0.6697562677546972,0.4427380351381626
All Exemplars,VAE_Filter,0.6776813408486794,0.44066227713704137
All Exemplars,VAE_GMM,0.7365035984648027,0.5350174774191597
