Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.5376344086021506,0.2590909090909091,FeTrIL
All Exemplars,0.2828828828828828,0.24705882352941172,FeTrIL
All Exemplars,0.3213675213675214,0.23478260869565215,FeTrIL
All Exemplars,0.39569892473118273,0.27272727272727276,FeTrIL
All Exemplars,0.2709677419354838,0.2181818181818182,FeTrIL
All Exemplars,0.4430107526881721,0.013636363636363618,FeTrIL
All Exemplars,0.5139784946236559,0.10909090909090906,FeTrIL
All Exemplars,0.4112676056338028,0.11363636363636358,FeTrIL
All Exemplars,0.659504132231405,0.1181818181818182,FeTrIL
All Exemplars,0.6966292134831461,0.24545454545454545,FeTrIL
All Exemplars,0.4576576576576577,0.20769230769230762,FeTrIL
All Exemplars,0.46610169491525416,0.22307692307692303,FeTrIL
All Exemplars,0.34141414141414134,0.06818181818181816,FeTrIL
All Exemplars,0.511864406779661,0.19090909090909086,FeTrIL
All Exemplars,0.6898876404494383,0.16363636363636364,FeTrIL
All Exemplars,0.43801652892561993,0.11304347826086954,FeTrIL
All Exemplars,0.3784172661870503,0.19230769230769224,FeTrIL
All Exemplars,0.447457627118644,0.2538461538461538,FeTrIL
All Exemplars,0.5505376344086022,0.3090909090909091,FeTrIL
All Exemplars,0.5617977528089888,0.14901960784313725,FeTrIL
All Exemplars,0.36041666666666666,0.09545454545454543,FeTrIL
All Exemplars,0.5225225225225225,0.223076923076923,FeTrIL
All Exemplars,0.3891891891891892,0.25490196078431365,FeTrIL
All Exemplars,0.36056338028169016,0.13181818181818178,FeTrIL
All Exemplars,0.5053763440860215,0.17272727272727267,FeTrIL
All Exemplars,0.6695652173913044,0.2727272727272727,FeTrIL
All Exemplars,0.3070422535211267,0.16078431372549018,FeTrIL
All Exemplars,0.4813559322033898,0.09090909090909087,FeTrIL
All Exemplars,0.49059829059829063,0.11538461538461535,FeTrIL
All Exemplars,0.6086021505376343,0.34509803921568627,FeTrIL
All Exemplars,0.9956989247311828,1.0,DDGR
All Exemplars,0.7243243243243243,1.0,DDGR
All Exemplars,0.9897435897435898,1.0,DDGR
All Exemplars,0.9827956989247312,0.9636363636363636,DDGR
All Exemplars,0.989247311827957,0.9545454545454547,DDGR
All Exemplars,0.9741935483870968,1.0,DDGR
All Exemplars,0.9913978494623656,0.9636363636363636,DDGR
All Exemplars,0.9802816901408452,1.0,DDGR
All Exemplars,0.9685950413223141,1.0,DDGR
All Exemplars,0.9910112359550561,1.0,DDGR
