FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.4776119402985074,0.9850746268656716,0.9900497512437813,0.9870646766169155
0.5142857142857142,0.9895238095238096,0.9866666666666668,0.9914285714285714
0.5775401069518716,0.9754010695187167,0.9882352941176472,0.983957219251337
0.6877470355731226,0.9881422924901188,0.9873517786561266,0.982608695652174
0.628158844765343,0.9819494584837546,0.9833935018050542,0.9812274368231048
0.5014634146341463,0.9756097560975612,0.977560975609756,0.9814634146341464
0.6468401486988847,0.9799256505576208,0.98364312267658,0.9836431226765798
0.861111111111111,0.9833333333333334,0.9907407407407408,0.987037037037037
0.5230769230769231,0.96,0.9569230769230768,0.9600000000000002
0.5255102040816326,0.973469387755102,0.9724489795918368,0.9755102040816328
0.5192118226600985,0.9576354679802958,0.9586206896551726,0.9655172413793104
0.5459770114942529,0.9862068965517242,0.9954022988505746,0.9942528735632185
0.8717948717948719,0.9863247863247864,0.9914529914529916,0.9914529914529916
0.6877470355731226,0.981818181818182,0.9897233201581028,0.9849802371541504
0.56353591160221,0.994475138121547,0.9911602209944752,0.9900552486187844
0.5775401069518716,0.9743315508021392,0.9786096256684492,0.9839572192513372
0.5202020202020202,0.9737373737373736,0.9737373737373736,0.9747474747474748
0.8636363636363636,0.9527272727272728,0.98,0.9781818181818184
0.5260869565217392,0.9695652173913044,0.970289855072464,0.972463768115942
0.4976303317535544,0.9800947867298578,0.9838862559241708,0.9791469194312796
0.6304347826086957,0.9695652173913044,0.9695652173913044,0.9710144927536232
0.5459770114942529,0.9885057471264368,0.9839080459770114,0.9954022988505749
0.5223880597014926,0.9850746268656716,0.9880597014925374,0.9870646766169155
0.5004878048780488,0.9804878048780488,0.9765853658536588,0.9775609756097564
0.6304347826086957,0.9695652173913044,0.9717391304347828,0.9681159420289857
0.5255102040816326,0.9755102040816328,0.9755102040816328,0.976530612244898
0.5071090047393365,0.9781990521327014,0.9781990521327014,0.9781990521327014
0.56353591160221,0.9922651933701656,0.9933701657458563,0.9878453038674032
0.8636363636363636,0.9563636363636364,0.9818181818181818,0.9872727272727272
0.5142857142857142,0.9952380952380953,0.9866666666666666,0.9866666666666668
