Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Method
All Exemplars,0.8779220779220779,0.5252631578947369,0.19411764705882348,0.11052631578947363,FeTrIL
All Exemplars,0.9422222222222223,0.6363636363636364,0.21941176470588228,0.10157894736842099,FeTrIL
All Exemplars,0.935483870967742,0.6759493670886075,0.2198830409356725,0.1,FeTrIL
All Exemplars,0.9363636363636363,0.4895833333333333,0.1941520467836257,0.1,FeTrIL
All Exemplars,0.9908045977011494,0.6827586206896552,0.2642659279778393,0.11368421052631575,FeTrIL
All Exemplars,0.923076923076923,0.6731428571428572,0.3885196374622356,0.1289473684210526,FeTrIL
All Exemplars,0.9405405405405405,0.6411428571428571,0.21094224924012156,0.1278947368421052,FeTrIL
All Exemplars,0.8564102564102564,0.5894736842105263,0.17175141242937852,0.07578947368421048,FeTrIL
All Exemplars,0.9783132530120483,0.4990476190476191,0.2429003021148036,0.1284210526315789,FeTrIL
All Exemplars,0.9375,0.5126582278481012,0.25588235294117645,0.11473684210526311,FeTrIL
All Exemplars,0.8727272727272727,0.46255924170616114,0.268693009118541,0.133157894736842,FeTrIL
All Exemplars,0.9052631578947368,0.6646706586826348,0.19939209726443768,0.1342105263157894,FeTrIL
All Exemplars,0.8358974358974358,0.64375,0.3086567164179104,0.1184210526315789,FeTrIL
All Exemplars,0.9573033707865168,0.5346938775510204,0.3442815249266863,0.1321052631578947,FeTrIL
All Exemplars,1.0,0.7113300492610838,0.3251461988304093,0.11578947368421053,FeTrIL
All Exemplars,0.9904761904761905,0.7031914893617021,0.3807017543859649,0.1,FeTrIL
All Exemplars,0.9857142857142855,0.7438202247191011,0.3884498480243161,0.1342105263157894,FeTrIL
All Exemplars,0.9068965517241379,0.6670520231213872,0.24011627906976737,0.0947368421052631,FeTrIL
All Exemplars,0.9485714285714286,0.7732558139534883,0.3141993957703927,0.1289473684210526,FeTrIL
All Exemplars,0.9309090909090909,0.4973544973544973,0.25294117647058817,0.1052631578947368,FeTrIL
All Exemplars,0.9381818181818181,0.5447058823529412,0.19033232628398788,0.1289473684210526,FeTrIL
All Exemplars,0.9466666666666669,0.5595628415300545,0.33738601823708203,0.12157894736842101,FeTrIL
All Exemplars,0.9466666666666669,0.5245454545454545,0.18764705882352936,0.1389473684210526,FeTrIL
All Exemplars,0.8589743589743591,0.6659793814432989,0.26344410876132923,0.1289473684210526,FeTrIL
All Exemplars,0.9480519480519479,0.5528735632183908,0.20234604105571843,0.11421052631578943,FeTrIL
All Exemplars,0.9342105263157894,0.598,0.2220338983050847,0.0973684210526315,FeTrIL
All Exemplars,0.9375,0.6034682080924856,0.1594117647058823,0.1052631578947368,FeTrIL
All Exemplars,0.9384615384615383,0.5572916666666667,0.1740181268882175,0.13631578947368417,FeTrIL
All Exemplars,0.9377777777777778,0.5224489795918367,0.23662790697674413,0.0847368421052631,FeTrIL
All Exemplars,0.9759036144578314,0.6971428571428572,0.34411764705882353,0.1052631578947368,FeTrIL
All Exemplars,0.8701298701298701,0.6726315789473685,0.4464705882352941,0.37894736842105264,DDGR
All Exemplars,0.9222222222222222,0.6434343434343435,0.4805882352941177,0.35105263157894734,DDGR
All Exemplars,0.935483870967742,0.6620253164556963,0.5742690058479533,0.4215789473684211,DDGR
All Exemplars,0.9212121212121213,0.7083333333333334,0.46081871345029235,0.29842105263157886,DDGR
All Exemplars,0.9862068965517242,0.6394088669950739,0.43988919667590026,0.31999999999999995,DDGR
All Exemplars,0.9098901098901099,0.5417142857142857,0.47492447129909365,0.36,DDGR
All Exemplars,0.9378378378378379,0.5897142857142857,0.4820668693009118,0.3894736842105263,DDGR
All Exemplars,0.8487179487179487,0.6589473684210527,0.49491525423728816,0.25999999999999995,DDGR
All Exemplars,0.9759036144578314,0.7466666666666666,0.38006042296072506,0.28315789473684205,DDGR
All Exemplars,0.934375,0.6544303797468355,0.5982352941176471,0.3989473684210526,DDGR
All Exemplars,0.8675324675324674,0.7033175355450237,0.42978723404255315,0.36684210526315786,DDGR
All Exemplars,0.9157894736842106,0.7233532934131736,0.5075987841945289,0.3973684210526316,DDGR
All Exemplars,0.8435897435897436,0.6237499999999999,0.5725373134328359,0.3131578947368421,DDGR
All Exemplars,0.9617977528089888,0.7030612244897959,0.4991202346041056,0.26842105263157895,DDGR
All Exemplars,0.998,0.5891625615763547,0.44561403508771924,0.33526315789473676,DDGR
All Exemplars,0.9738095238095239,0.6936170212765957,0.5040935672514619,0.31894736842105254,DDGR
All Exemplars,0.9785714285714286,0.6157303370786517,0.47234042553191485,0.3889473684210526,DDGR
All Exemplars,0.9172413793103449,0.7052023121387283,0.5244186046511627,0.3173684210526316,DDGR
All Exemplars,0.9514285714285714,0.6104651162790697,0.49425981873111785,0.301578947368421,DDGR
All Exemplars,0.9309090909090909,0.6666666666666666,0.4788235294117647,0.38842105263157894,DDGR
All Exemplars,0.9418181818181818,0.6529411764705882,0.5069486404833836,0.26789473684210524,DDGR
All Exemplars,0.9386666666666666,0.6338797814207651,0.460790273556231,0.4278947368421052,DDGR
All Exemplars,0.944,0.7154545454545455,0.38999999999999996,0.2789473684210526,DDGR
All Exemplars,0.8538461538461538,0.6938144329896907,0.48036253776435045,0.28684210526315784,DDGR
All Exemplars,0.9480519480519479,0.5517241379310345,0.5495601173020528,0.3605263157894737,DDGR
All Exemplars,0.9394736842105262,0.669,0.447457627118644,0.2042105263157894,DDGR
All Exemplars,0.93125,0.7167630057803469,0.5641176470588236,0.36,DDGR
All Exemplars,0.9353846153846153,0.66875,0.43202416918429004,0.33210526315789474,DDGR
All Exemplars,0.9266666666666665,0.6275510204081632,0.46104651162790694,0.4194736842105263,DDGR
All Exemplars,0.9710843373493976,0.7017142857142857,0.4917647058823529,0.3157894736842105,DDGR
All Exemplars,0.8597402597402597,0.8852631578947369,0.6741176470588235,0.3952631578947368,VAE_Adapt
All Exemplars,0.9266666666666667,0.8727272727272727,0.6576470588235294,0.39999999999999997,VAE_Adapt
All Exemplars,0.935483870967742,0.8734177215189873,0.7736842105263158,0.33684210526315783,VAE_Adapt
All Exemplars,0.9333333333333333,0.8625,0.6847953216374268,0.40210526315789463,VAE_Adapt
All Exemplars,0.9839080459770114,0.8610837438423644,0.5650969529085874,0.3684210526315789,VAE_Adapt
All Exemplars,0.9054945054945056,0.8560000000000001,0.6574018126888218,0.4326315789473685,VAE_Adapt
All Exemplars,0.8891891891891893,0.8971428571428571,0.7653495440729483,0.3821052631578947,VAE_Adapt
All Exemplars,0.8512820512820513,0.8242105263157894,0.7389830508474576,0.3452631578947368,VAE_Adapt
All Exemplars,0.9759036144578314,0.8428571428571429,0.572809667673716,0.3594736842105263,VAE_Adapt
All Exemplars,0.928125,0.7987341772151899,0.7288235294117646,0.3510526315789474,VAE_Adapt
All Exemplars,0.8597402597402596,0.872037914691943,0.49118541033434643,0.4152631578947368,VAE_Adapt
All Exemplars,0.9087719298245613,0.8251497005988023,0.6705167173252279,0.46526315789473677,VAE_Adapt
All Exemplars,0.8615384615384615,0.8225,0.688955223880597,0.44000000000000006,VAE_Adapt
All Exemplars,0.9573033707865168,0.810204081632653,0.5695014662756598,0.3721052631578947,VAE_Adapt
All Exemplars,0.998,0.8403940886699507,0.6099415204678362,0.4784210526315789,VAE_Adapt
All Exemplars,0.9785714285714284,0.848936170212766,0.6532163742690058,0.3642105263157895,VAE_Adapt
All Exemplars,0.9690476190476189,0.8797752808988765,0.6620060790273555,0.35157894736842105,VAE_Adapt
All Exemplars,0.9172413793103449,0.8682080924855491,0.5895348837209302,0.35,VAE_Adapt
All Exemplars,0.9514285714285714,0.8813953488372093,0.6839879154078551,0.45157894736842097,VAE_Adapt
All Exemplars,0.949090909090909,0.8730158730158729,0.6735294117647058,0.38,VAE_Adapt
All Exemplars,0.9345454545454546,0.8811764705882353,0.7836858006042297,0.38421052631578945,VAE_Adapt
All Exemplars,0.9306666666666669,0.8284153005464481,0.6176291793313069,0.31052631578947365,VAE_Adapt
All Exemplars,0.9413333333333334,0.9381818181818181,0.5758823529411765,0.32,VAE_Adapt
All Exemplars,0.8435897435897436,0.8546391752577319,0.6610271903323264,0.40736842105263155,VAE_Adapt
All Exemplars,0.9480519480519479,0.7908045977011493,0.6739002932551319,0.33789473684210525,VAE_Adapt
All Exemplars,0.9394736842105263,0.9319999999999998,0.6644067796610169,0.3773684210526316,VAE_Adapt
All Exemplars,0.93125,0.8057803468208092,0.6211764705882354,0.29052631578947363,VAE_Adapt
All Exemplars,0.9384615384615383,0.878125,0.7909365558912387,0.4468421052631578,VAE_Adapt
All Exemplars,0.9,0.8357142857142857,0.627906976744186,0.321578947368421,VAE_Adapt
All Exemplars,0.9783132530120481,0.7862857142857143,0.6688235294117647,0.3110526315789473,VAE_Adapt
All Exemplars,0.8883116883116882,0.8157894736842106,0.6388235294117648,0.40631578947368424,VAE_BBox
All Exemplars,0.9466666666666667,0.7474747474747475,0.5682352941176471,0.4647368421052631,VAE_BBox
All Exemplars,0.935483870967742,0.9075949367088608,0.7947368421052632,0.35631578947368425,VAE_BBox
All Exemplars,0.9363636363636363,0.8854166666666666,0.5485380116959064,0.33315789473684204,VAE_BBox
All Exemplars,0.9862068965517242,0.8669950738916257,0.5972299168975069,0.38263157894736843,VAE_BBox
All Exemplars,0.9164835164835164,0.8674285714285714,0.7347432024169185,0.45473684210526316,VAE_BBox
All Exemplars,0.9297297297297298,0.8811428571428571,0.6151975683890578,0.3463157894736842,VAE_BBox
All Exemplars,0.8538461538461538,0.8147368421052633,0.6468926553672316,0.36052631578947364,VAE_BBox
All Exemplars,0.9831325301204819,0.8723809523809525,0.43867069486404836,0.37157894736842106,VAE_BBox
All Exemplars,0.93125,0.8329113924050633,0.7623529411764706,0.32105263157894737,VAE_BBox
All Exemplars,0.8701298701298701,0.8265402843601896,0.5075987841945289,0.45789473684210524,VAE_BBox
All Exemplars,0.9228070175438597,0.895808383233533,0.670516717325228,0.5005263157894737,VAE_BBox
All Exemplars,0.8487179487179487,0.7575000000000001,0.7641791044776121,0.5431578947368421,VAE_BBox
All Exemplars,0.9730337078651685,0.8857142857142858,0.5870967741935484,0.3342105263157894,VAE_BBox
All Exemplars,0.9960000000000001,0.9083743842364532,0.675438596491228,0.4852631578947368,VAE_BBox
All Exemplars,0.9833333333333332,0.9085106382978724,0.6824561403508772,0.3705263157894737,VAE_BBox
All Exemplars,0.9809523809523808,0.8157303370786517,0.6759878419452887,0.4047368421052632,VAE_BBox
All Exemplars,0.913793103448276,0.9179190751445085,0.6104651162790697,0.391578947368421,VAE_BBox
All Exemplars,0.9514285714285714,0.9186046511627908,0.7021148036253776,0.5499999999999999,VAE_BBox
All Exemplars,0.9454545454545455,0.9005291005291005,0.7294117647058824,0.4057894736842105,VAE_BBox
All Exemplars,0.9309090909090909,0.8847058823529412,0.7764350453172206,0.38052631578947366,VAE_BBox
All Exemplars,0.9280000000000002,0.7540983606557377,0.670516717325228,0.43263157894736837,VAE_BBox
All Exemplars,0.9253333333333332,0.8099999999999999,0.5823529411764705,0.36421052631578943,VAE_BBox
All Exemplars,0.8538461538461538,0.8082474226804124,0.7196374622356496,0.4131578947368421,VAE_BBox
All Exemplars,0.9480519480519479,0.8379310344827585,0.7390029325513197,0.4284210526315789,VAE_BBox
All Exemplars,0.9447368421052632,0.945,0.6858757062146893,0.35473684210526313,VAE_BBox
All Exemplars,0.925,0.8635838150289017,0.6729411764705883,0.29368421052631577,VAE_BBox
All Exemplars,0.9353846153846153,0.8802083333333334,0.748036253776435,0.45052631578947366,VAE_BBox
All Exemplars,0.9266666666666667,0.7785714285714286,0.5877906976744186,0.4542105263157894,VAE_BBox
All Exemplars,0.9710843373493976,0.8171428571428571,0.6552941176470588,0.38473684210526315,VAE_BBox
All Exemplars,0.8857142857142856,0.8,0.6435294117647058,0.3652631578947368,VAE_Filter
All Exemplars,0.9200000000000002,0.7787878787878788,0.5752941176470588,0.4047368421052632,VAE_Filter
All Exemplars,0.9387096774193548,0.8670886075949367,0.7625730994152046,0.4005263157894737,VAE_Filter
All Exemplars,0.9303030303030303,0.8760416666666666,0.5362573099415204,0.38368421052631574,VAE_Filter
All Exemplars,0.9793103448275863,0.8729064039408867,0.6210526315789474,0.42894736842105263,VAE_Filter
All Exemplars,0.9120879120879121,0.8594285714285714,0.7202416918429003,0.4278947368421052,VAE_Filter
All Exemplars,0.9243243243243242,0.8845714285714286,0.64741641337386,0.31052631578947365,VAE_Filter
All Exemplars,0.8512820512820513,0.8073684210526316,0.6615819209039547,0.3410526315789474,VAE_Filter
All Exemplars,0.9734939759036145,0.8638095238095238,0.3969788519637462,0.3952631578947368,VAE_Filter
All Exemplars,0.93125,0.8518987341772151,0.75,0.33631578947368423,VAE_Filter
All Exemplars,0.8727272727272727,0.837914691943128,0.5264437689969605,0.46842105263157896,VAE_Filter
All Exemplars,0.9087719298245615,0.881437125748503,0.6547112462006079,0.5373684210526316,VAE_Filter
All Exemplars,0.8538461538461538,0.78125,0.7086567164179105,0.3963157894736842,VAE_Filter
All Exemplars,0.955056179775281,0.8642857142857142,0.592375366568915,0.29368421052631577,VAE_Filter
All Exemplars,0.9960000000000001,0.922167487684729,0.6766081871345029,0.4447368421052632,VAE_Filter
All Exemplars,0.9738095238095237,0.9085106382978723,0.6187134502923978,0.3921052631578947,VAE_Filter
All Exemplars,0.9738095238095239,0.8876404494382022,0.6656534954407295,0.34789473684210526,VAE_Filter
All Exemplars,0.8965517241379312,0.9052023121387283,0.6162790697674418,0.35736842105263156,VAE_Filter
All Exemplars,0.9514285714285714,0.9174418604651162,0.698489425981873,0.4989473684210527,VAE_Filter
All Exemplars,0.9345454545454543,0.8804232804232803,0.7323529411764705,0.4205263157894737,VAE_Filter
All Exemplars,0.9490909090909092,0.8788235294117648,0.7558912386706949,0.38315789473684203,VAE_Filter
All Exemplars,0.9359999999999999,0.7453551912568306,0.6449848024316109,0.41578947368421054,VAE_Filter
All Exemplars,0.9359999999999999,0.8081818181818182,0.5711764705882353,0.4447368421052631,VAE_Filter
All Exemplars,0.841025641025641,0.7958762886597939,0.683987915407855,0.3821052631578947,VAE_Filter
All Exemplars,0.9480519480519479,0.8218390804597702,0.710850439882698,0.35000000000000003,VAE_Filter
All Exemplars,0.95,0.943,0.6322033898305085,0.3668421052631579,VAE_Filter
All Exemplars,0.93125,0.8473988439306359,0.6599999999999999,0.31052631578947365,VAE_Filter
All Exemplars,0.9384615384615383,0.884375,0.7673716012084592,0.44105263157894725,VAE_Filter
All Exemplars,0.9111111111111112,0.7785714285714285,0.5837209302325581,0.4147368421052631,VAE_Filter
All Exemplars,0.9710843373493976,0.8342857142857143,0.6629411764705881,0.38105263157894737,VAE_Filter
All Exemplars,0.8701298701298701,0.8947368421052632,0.6694117647058824,0.5526315789473685,VAE_GMM
All Exemplars,0.9266666666666667,0.914141414141414,0.7682352941176471,0.45894736842105266,VAE_GMM
All Exemplars,0.9483870967741936,0.9316455696202531,0.8327485380116959,0.5336842105263159,VAE_GMM
All Exemplars,0.9242424242424242,0.9114583333333334,0.8251461988304094,0.5036842105263158,VAE_GMM
All Exemplars,0.9862068965517242,0.9113300492610839,0.7961218836565097,0.5994736842105264,VAE_GMM
All Exemplars,0.9076923076923078,0.8822857142857142,0.7462235649546828,0.5789473684210527,VAE_GMM
All Exemplars,0.9459459459459459,0.9314285714285715,0.8443768996960486,0.6,VAE_GMM
All Exemplars,0.8461538461538461,0.82,0.756497175141243,0.4189473684210526,VAE_GMM
All Exemplars,0.9734939759036145,0.9047619047619048,0.7407854984894261,0.4147368421052631,VAE_GMM
All Exemplars,0.925,0.8658227848101265,0.8129411764705882,0.45999999999999996,VAE_GMM
All Exemplars,0.8649350649350648,0.8985781990521327,0.7124620060790273,0.6252631578947369,VAE_GMM
All Exemplars,0.8982456140350876,0.8514970059880239,0.8462006079027354,0.6526315789473685,VAE_GMM
All Exemplars,0.8333333333333333,0.835,0.7940298507462686,0.556842105263158,VAE_GMM
All Exemplars,0.9528089887640447,0.9530612244897959,0.7712609970674487,0.633157894736842,VAE_GMM
All Exemplars,1.0,0.9467980295566502,0.8654970760233919,0.6936842105263158,VAE_GMM
All Exemplars,0.976190476190476,0.9446808510638298,0.6900584795321637,0.5989473684210527,VAE_GMM
All Exemplars,0.980952380952381,0.9235955056179774,0.8164133738601823,0.5421052631578946,VAE_GMM
All Exemplars,0.903448275862069,0.8994219653179192,0.8587209302325581,0.6342105263157896,VAE_GMM
All Exemplars,0.9514285714285714,0.8895348837209301,0.7510574018126889,0.5742105263157895,VAE_GMM
All Exemplars,0.9345454545454543,0.9037037037037037,0.8141176470588235,0.6005263157894737,VAE_GMM
All Exemplars,0.96,0.8764705882352942,0.8465256797583083,0.5542105263157895,VAE_GMM
All Exemplars,0.9440000000000002,0.9071038251366123,0.7434650455927051,0.49631578947368415,VAE_GMM
All Exemplars,0.9306666666666666,0.9272727272727274,0.6523529411764706,0.5052631578947369,VAE_GMM
All Exemplars,0.8358974358974358,0.8546391752577319,0.7087613293051359,0.5831578947368421,VAE_GMM
All Exemplars,0.9480519480519479,0.8586206896551725,0.7870967741935484,0.5447368421052632,VAE_GMM
All Exemplars,0.9394736842105266,0.9460000000000001,0.7898305084745763,0.4957894736842105,VAE_GMM
All Exemplars,0.93125,0.8901734104046242,0.8211764705882352,0.4594736842105263,VAE_GMM
All Exemplars,0.9323076923076924,0.8958333333333333,0.8640483383685801,0.6005263157894738,VAE_GMM
All Exemplars,0.9244444444444445,0.9,0.697093023255814,0.5768421052631578,VAE_GMM
All Exemplars,0.9686746987951806,0.9348571428571428,0.77,0.4957894736842105,VAE_GMM
