FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.5355555555555556,0.9977777777777778,0.9911111111111112,0.9977777777777778
0.4261682242990653,0.8728971962616822,0.9869158878504672,0.9906542056074766
0.6156521739130435,1.0,1.0,1.0
0.5404761904761904,1.0,0.9952380952380953,1.0
0.3199999999999999,1.0,0.9977777777777778,0.9955555555555556
0.4309523809523809,1.0,0.988095238095238,1.0
0.6422222222222221,0.9977777777777778,1.0,1.0
0.3428571428571428,1.0,0.9968253968253968,0.9936507936507936
0.6106194690265487,0.9964601769911504,0.9876106194690264,0.9911504424778762
0.6209302325581395,0.9930232558139536,1.0,0.9976744186046512
0.5196261682242991,0.9009345794392524,0.9850467289719628,0.9794392523364486
0.4947368421052632,0.9982456140350876,1.0,1.0
0.3391304347826087,0.9739130434782608,0.9826086956521738,0.9847826086956522
0.4203703703703704,1.0,0.9925925925925928,0.9962962962962963
0.7275,0.9975,0.995,0.9975
0.536283185840708,0.9964601769911504,0.9840707964601768,0.9946902654867256
0.5161764705882353,0.9352941176470588,0.9823529411764708,0.9838235294117648
0.5018518518518519,0.998148148148148,0.9925925925925926,0.998148148148148
0.5066666666666667,0.9977777777777778,0.9933333333333334,1.0
0.4418604651162789,1.0,1.0,1.0
0.3310344827586206,1.0,0.9977011494252874,1.0
0.5177570093457944,0.82803738317757,0.9813084112149534,0.9850467289719628
0.3738317757009345,0.8822429906542057,0.9869158878504674,0.9925233644859814
0.4412698412698412,1.0,1.0,0.9936507936507936
0.291111111111111,0.9955555555555556,1.0,1.0
0.7538461538461539,1.0,0.9978021978021978,1.0
0.3015873015873015,0.9936507936507936,1.0,0.9936507936507936
0.4962962962962963,1.0,0.998148148148148,0.9944444444444448
0.5688073394495413,1.0,1.0,0.998165137614679
0.6955555555555556,0.9955555555555556,0.9955555555555556,0.9977777777777778
0.5355555555555556,0.9977777777777778,0.9911111111111112,0.9977777777777778
0.4261682242990653,0.8728971962616822,0.9869158878504672,0.9906542056074766
0.6156521739130435,1.0,1.0,1.0
0.5404761904761904,1.0,0.9952380952380953,1.0
0.3199999999999999,1.0,0.9977777777777778,0.9955555555555556
0.4309523809523809,1.0,0.988095238095238,1.0
0.6422222222222221,0.9977777777777778,1.0,1.0
0.3428571428571428,1.0,0.9968253968253968,0.9936507936507936
0.6106194690265487,0.9964601769911504,0.9876106194690264,0.9911504424778762
0.6209302325581395,0.9930232558139536,1.0,0.9976744186046512
0.5196261682242991,0.9009345794392524,0.9850467289719628,0.9794392523364486
0.4947368421052632,0.9982456140350876,1.0,1.0
0.3391304347826087,0.9739130434782608,0.9826086956521738,0.9847826086956522
0.4203703703703704,1.0,0.9925925925925928,0.9962962962962963
0.7275,0.9975,0.995,0.9975
0.536283185840708,0.9964601769911504,0.9840707964601768,0.9946902654867256
0.5161764705882353,0.9352941176470588,0.9823529411764708,0.9838235294117648
0.5018518518518519,0.998148148148148,0.9925925925925926,0.998148148148148
0.5066666666666667,0.9977777777777778,0.9933333333333334,1.0
0.4418604651162789,1.0,1.0,1.0
0.3310344827586206,1.0,0.9977011494252874,1.0
0.5177570093457944,0.82803738317757,0.9813084112149534,0.9850467289719628
0.3738317757009345,0.8822429906542057,0.9869158878504674,0.9925233644859814
0.4412698412698412,1.0,1.0,0.9936507936507936
0.291111111111111,0.9955555555555556,1.0,1.0
0.7538461538461539,1.0,0.9978021978021978,1.0
0.3015873015873015,0.9936507936507936,1.0,0.9936507936507936
0.4962962962962963,1.0,0.998148148148148,0.9944444444444448
0.5688073394495413,1.0,1.0,0.998165137614679
0.6955555555555556,0.9955555555555556,0.9955555555555556,0.9977777777777778
