Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.14692044804589774,1.0
All Exemplars,DDGR,0.9901670413714181,0.9999759326113117
All Exemplars,VAE_BBox,0.9924898880463503,0.999673079631019
All Exemplars,VAE_Filter,0.99226276449445,0.9996826994267659
All Exemplars,VAE_GMM,0.9900653858007983,0.9997877418115261
