Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.028074434091217123,0.9266666666666666,1.0,1.0
All Exemplars,DDGR,0.9993879181600956,0.9994448924731183,0.9996078451320739,0.999447458455523
All Exemplars,VAE_Adapt,0.9997763590203107,0.9997297836028027,0.9997463055568598,0.9998701599326599
All Exemplars,VAE_BBox,0.9998357974910395,0.9999044205495818,0.9999357214619311,0.9998658154121863
All Exemplars,VAE_Filter,0.9998149641577061,0.9999230981932771,0.9998700912491587,0.9998783699973391
All Exemplars,VAE_GMM,0.9998566639655702,0.9997832008396876,0.9997775733280119,0.9997072809524022
