FeTrIL,DDGR,VAE - Filter,VAE - GMM
1.0,1.0,1.0,0.9991266375545852
1.0,0.999283154121864,1.0,0.999283154121864
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9991266375545852
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9991266375545852,0.9991266375545852,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9985663082437276,0.999283154121864,0.9985663082437276
1.0,0.99875,1.0,1.0
1.0,0.998125,1.0,1.0
1.0,1.0,0.9991266375545852,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9985663082437276,0.999283154121864,0.9985663082437276
1.0,0.998125,1.0,0.999375
1.0,0.9991266375545852,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9985663082437276,0.999283154121864,0.999283154121864
