Exemplar_Size,Task 2,Method
All Exemplars,0.6115702479338843,FeTrIL
All Exemplars,0.6632,FeTrIL
All Exemplars,0.6251256281407036,FeTrIL
All Exemplars,0.6282157676348548,FeTrIL
All Exemplars,0.6235772357723578,FeTrIL
All Exemplars,0.5384615384615385,FeTrIL
All Exemplars,0.7100000000000001,FeTrIL
All Exemplars,0.6817021276595746,FeTrIL
All Exemplars,0.6799999999999999,FeTrIL
All Exemplars,0.5027027027027027,FeTrIL
All Exemplars,0.7018181818181819,FeTrIL
All Exemplars,0.5780000000000001,FeTrIL
All Exemplars,0.6663594470046083,FeTrIL
All Exemplars,0.622439024390244,FeTrIL
All Exemplars,0.6929460580912864,FeTrIL
All Exemplars,0.7248826291079813,FeTrIL
All Exemplars,0.6907317073170732,FeTrIL
All Exemplars,0.6945812807881774,FeTrIL
All Exemplars,0.5203539823008849,FeTrIL
All Exemplars,0.6746666666666667,FeTrIL
All Exemplars,0.6781725888324874,FeTrIL
All Exemplars,0.6384615384615386,FeTrIL
All Exemplars,0.5131914893617021,FeTrIL
All Exemplars,0.5137614678899083,FeTrIL
All Exemplars,0.6153846153846153,FeTrIL
All Exemplars,0.6944444444444444,FeTrIL
All Exemplars,0.5858407079646017,FeTrIL
All Exemplars,0.6323651452282159,FeTrIL
All Exemplars,0.6903508771929825,FeTrIL
All Exemplars,0.5233009708737865,FeTrIL
All Exemplars,0.2173553719008264,DDGR
All Exemplars,0.27599999999999997,DDGR
All Exemplars,0.22914572864321606,DDGR
All Exemplars,0.23236514522821575,DDGR
All Exemplars,0.2991869918699187,DDGR
All Exemplars,0.1782805429864253,DDGR
All Exemplars,0.146,DDGR
All Exemplars,0.2502127659574468,DDGR
All Exemplars,0.18083333333333332,DDGR
All Exemplars,0.06936936936936931,DDGR
All Exemplars,0.24999999999999994,DDGR
All Exemplars,0.292,DDGR
All Exemplars,0.3244239631336406,DDGR
All Exemplars,0.43707317073170737,DDGR
All Exemplars,0.15020746887966802,DDGR
All Exemplars,0.22347417840375586,DDGR
All Exemplars,0.3014634146341463,DDGR
All Exemplars,0.2876847290640394,DDGR
All Exemplars,0.18584070796460175,DDGR
All Exemplars,0.1822222222222222,DDGR
All Exemplars,0.1522842639593908,DDGR
All Exemplars,0.19038461538461532,DDGR
All Exemplars,0.13957446808510635,DDGR
All Exemplars,0.1513761467889908,DDGR
All Exemplars,0.2506787330316742,DDGR
All Exemplars,0.21574074074074073,DDGR
All Exemplars,0.25132743362831855,DDGR
All Exemplars,0.27136929460580905,DDGR
All Exemplars,0.11315789473684205,DDGR
All Exemplars,0.1135922330097087,DDGR
All Exemplars,0.3520661157024793,VAE_BBox
All Exemplars,0.4,VAE_BBox
All Exemplars,0.40201005025125625,VAE_BBox
All Exemplars,0.37012448132780085,VAE_BBox
All Exemplars,0.332520325203252,VAE_BBox
All Exemplars,0.45610859728506786,VAE_BBox
All Exemplars,0.546,VAE_BBox
All Exemplars,0.3174468085106382,VAE_BBox
All Exemplars,0.4333333333333333,VAE_BBox
All Exemplars,0.4153153153153153,VAE_BBox
All Exemplars,0.4163636363636364,VAE_BBox
All Exemplars,0.5170000000000001,VAE_BBox
All Exemplars,0.5004608294930876,VAE_BBox
All Exemplars,0.4975609756097561,VAE_BBox
All Exemplars,0.3377593360995851,VAE_BBox
All Exemplars,0.4244131455399061,VAE_BBox
All Exemplars,0.4507317073170731,VAE_BBox
All Exemplars,0.41182266009852214,VAE_BBox
All Exemplars,0.39734513274336286,VAE_BBox
All Exemplars,0.45511111111111113,VAE_BBox
All Exemplars,0.41218274111675124,VAE_BBox
All Exemplars,0.5740384615384615,VAE_BBox
All Exemplars,0.42297872340425535,VAE_BBox
All Exemplars,0.5302752293577981,VAE_BBox
All Exemplars,0.5891402714932128,VAE_BBox
All Exemplars,0.40462962962962956,VAE_BBox
All Exemplars,0.4221238938053097,VAE_BBox
All Exemplars,0.4755186721991701,VAE_BBox
All Exemplars,0.3999999999999999,VAE_BBox
All Exemplars,0.3796116504854369,VAE_BBox
All Exemplars,0.384297520661157,VAE_Filter
All Exemplars,0.4344,VAE_Filter
All Exemplars,0.4140703517587939,VAE_Filter
All Exemplars,0.34688796680497924,VAE_Filter
All Exemplars,0.42276422764227634,VAE_Filter
All Exemplars,0.4398190045248868,VAE_Filter
All Exemplars,0.5660000000000001,VAE_Filter
All Exemplars,0.38893617021276594,VAE_Filter
All Exemplars,0.42750000000000005,VAE_Filter
All Exemplars,0.3945945945945946,VAE_Filter
All Exemplars,0.4790909090909091,VAE_Filter
All Exemplars,0.546,VAE_Filter
All Exemplars,0.47649769585253454,VAE_Filter
All Exemplars,0.5170731707317073,VAE_Filter
All Exemplars,0.34771784232365144,VAE_Filter
All Exemplars,0.4309859154929578,VAE_Filter
All Exemplars,0.4439024390243902,VAE_Filter
All Exemplars,0.46699507389162564,VAE_Filter
All Exemplars,0.3247787610619469,VAE_Filter
All Exemplars,0.5137777777777778,VAE_Filter
All Exemplars,0.35634517766497464,VAE_Filter
All Exemplars,0.5480769230769231,VAE_Filter
All Exemplars,0.41446808510638294,VAE_Filter
All Exemplars,0.43027522935779816,VAE_Filter
All Exemplars,0.5764705882352941,VAE_Filter
All Exemplars,0.3814814814814815,VAE_Filter
All Exemplars,0.4513274336283185,VAE_Filter
All Exemplars,0.3825726141078838,VAE_Filter
All Exemplars,0.45087719298245615,VAE_Filter
All Exemplars,0.4932038834951456,VAE_Filter
All Exemplars,0.5198347107438016,VAE_GMM
All Exemplars,0.6880000000000001,VAE_GMM
All Exemplars,0.7005025125628142,VAE_GMM
All Exemplars,0.5319502074688796,VAE_GMM
All Exemplars,0.5967479674796747,VAE_GMM
All Exemplars,0.5819004524886877,VAE_GMM
All Exemplars,0.755,VAE_GMM
All Exemplars,0.5923404255319149,VAE_GMM
All Exemplars,0.6233333333333333,VAE_GMM
All Exemplars,0.5198198198198197,VAE_GMM
All Exemplars,0.6518181818181819,VAE_GMM
All Exemplars,0.67,VAE_GMM
All Exemplars,0.6820276497695852,VAE_GMM
All Exemplars,0.7112195121951219,VAE_GMM
All Exemplars,0.678838174273859,VAE_GMM
All Exemplars,0.7333333333333333,VAE_GMM
All Exemplars,0.7502439024390244,VAE_GMM
All Exemplars,0.7428571428571429,VAE_GMM
All Exemplars,0.6168141592920355,VAE_GMM
All Exemplars,0.5822222222222222,VAE_GMM
All Exemplars,0.6781725888324873,VAE_GMM
All Exemplars,0.6576923076923077,VAE_GMM
All Exemplars,0.5327659574468084,VAE_GMM
All Exemplars,0.5027522935779816,VAE_GMM
All Exemplars,0.6081447963800904,VAE_GMM
All Exemplars,0.7740740740740742,VAE_GMM
All Exemplars,0.5884955752212389,VAE_GMM
All Exemplars,0.6464730290456432,VAE_GMM
All Exemplars,0.5903508771929824,VAE_GMM
All Exemplars,0.7466019417475728,VAE_GMM
