Exemplar_Size,Method,Task 1,Task 2,Task 3
All Exemplars,FeTrIL,0.9986567504030247,0.2513864387016468,0.16975782634376838
All Exemplars,DDGR,0.9961294705757725,0.6434544341781401,0.4545028548926954
All Exemplars,VAE_BBox,0.995648923366758,0.8488035837186648,0.566776924591455
All Exemplars,VAE_Filter,0.995437068065916,0.8401857360973009,0.5552746603662139
All Exemplars,VAE_GMM,0.995341989936142,0.9034773669596631,0.5833589289230164
