Exemplar_Size,Task 1,Task 2,Task 3,Method
All Exemplars,0.9993948562783661,0.3029535864978903,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.3655172413793103,0.1940933254577672,FeTrIL
All Exemplars,1.0,0.2699910952804986,0.20141760189013577,FeTrIL
All Exemplars,1.0,0.25209790209790206,0.1890135853514471,FeTrIL
All Exemplars,1.0,0.33670212765957447,0.1890135853514471,FeTrIL
All Exemplars,1.0,0.3922362869198312,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.2978723404255319,0.1890135853514471,FeTrIL
All Exemplars,1.0,0.4721984602224123,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.27999999999999997,0.1647962197282929,FeTrIL
All Exemplars,0.9979522184300341,0.2693670886075949,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.3837467921300256,0.1647962197282929,FeTrIL
All Exemplars,0.9996661101836395,0.3611156685808039,0.14093325457767275,FeTrIL
All Exemplars,0.9996062992125985,0.2445479962721342,0.1940933254577672,FeTrIL
All Exemplars,1.0,0.3346153846153846,0.1890135853514471,FeTrIL
All Exemplars,0.9976109215017065,0.27054852320675105,0.1588895451860602,FeTrIL
All Exemplars,0.9996661101836395,0.26700421940928265,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.27190605239385723,0.20141760189013577,FeTrIL
All Exemplars,1.0,0.26016260162601623,0.1940933254577672,FeTrIL
All Exemplars,0.9996774193548387,0.2712979890310786,0.1696396928529237,FeTrIL
All Exemplars,1.0,0.4098837209302325,0.19645599527466032,FeTrIL
All Exemplars,1.0,0.2588665447897623,0.17448316597755456,FeTrIL
All Exemplars,1.0,0.39179655455291224,0.1447135262847017,FeTrIL
All Exemplars,1.0,0.43988816402609504,0.17944477259303007,FeTrIL
All Exemplars,1.0,0.28995780590717296,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.2689213893967093,0.18417011222681626,FeTrIL
All Exemplars,0.9975438596491226,0.46691042047532,0.18417011222681626,FeTrIL
All Exemplars,1.0,0.2977738201246661,0.20141760189013577,FeTrIL
All Exemplars,1.0,0.21940928270042187,0.1647962197282929,FeTrIL
All Exemplars,1.0,0.2260162601626016,0.20141760189013577,FeTrIL
