FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.104225352112676,0.3154929577464789,0.4236619718309858,0.4185915492957746
0.1070422535211267,0.2292957746478872,0.3447887323943662,0.456338028169014
0.1464788732394366,0.3504225352112676,0.4304225352112675,0.5464788732394366
0.1408450704225352,0.3233802816901409,0.384225352112676,0.4225352112676056
0.1048648648648648,0.3043243243243242,0.3297297297297297,0.3897297297297297
0.1166180758017491,0.2816326530612245,0.4169096209912536,0.4478134110787171
0.1466275659824047,0.2516129032258064,0.3976539589442815,0.4838709677419355
0.1183098591549295,0.2456338028169013,0.156619718309859,0.3307042253521127
0.1107871720116618,0.2448979591836734,0.3469387755102041,0.3784256559766764
0.1109859154929576,0.2321126760563379,0.40056338028169,0.4264788732394365
0.1114369501466275,0.2434017595307917,0.2252199413489735,0.3483870967741935
0.1085043988269794,0.3519061583577712,0.4639296187683285,0.4950146627565982
0.1189801699716713,0.3189801699716713,0.3966005665722379,0.5524079320113314
0.1033519553072625,0.3279329608938547,0.3491620111731843,0.5273743016759778
0.1126760563380281,0.2394366197183098,0.4433802816901407,0.4422535211267606
0.1070422535211267,0.2619718309859155,0.3329577464788732,0.4360563380281689
0.1137829912023459,0.2950146627565982,0.3114369501466275,0.3695014662756598
0.1128205128205127,0.3378917378917378,0.4091168091168091,0.5065527065527066
0.1107871720116618,0.2180758017492711,0.4163265306122449,0.4944606413994169
0.0985915492957746,0.264225352112676,0.32056338028169,0.424225352112676
0.1107871720116618,0.2810495626822157,0.3224489795918367,0.4326530612244897
0.1114369501466275,0.2897360703812316,0.4035190615835777,0.4973607038123167
0.1070422535211267,0.232112676056338,0.1836619718309859,0.3847887323943662
0.1166180758017491,0.2682215743440233,0.4122448979591836,0.38134110787172
0.1396648044692737,0.3346368715083798,0.4106145251396648,0.4284916201117318
0.1605633802816901,0.2129577464788731,0.3002816901408451,0.4309859154929578
0.1126760563380281,0.3318309859154929,0.3594366197183098,0.4777464788732394
0.1107871720116618,0.2973760932944606,0.4752186588921282,0.4134110787172012
0.1082621082621082,0.2666666666666666,0.2484330484330483,0.3589743589743589
0.1408450704225352,0.2726760563380281,0.3757746478873239,0.468169014084507
