Exemplar_Size,Method,Task 1,Task 2
All Exemplars,FeTrIL,0.9607636874875322,0.3433333333333332
All Exemplars,DDGR,0.9652077791389764,0.5929657477025898
All Exemplars,VAE_BBox,0.9657899570534056,0.7298997493734336
All Exemplars,VAE_Filter,0.9650238826021535,0.7321386800334169
All Exemplars,VAE_GMM,0.965266915486645,0.8817794486215539
