Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.76,0.5578947368421053,0.35686274509803917,0.3484848484848485,FeTrIL
All Exemplars,0.7083333333333333,0.40512820512820513,0.3333333333333333,0.27761194029850744,FeTrIL
All Exemplars,0.65,0.41463414634146334,0.3346153846153846,0.30909090909090914,FeTrIL
All Exemplars,0.7407407407407407,0.5714285714285714,0.3563636363636364,0.32571428571428573,FeTrIL
All Exemplars,0.9103448275862069,0.6619047619047619,0.48771929824561405,0.3714285714285714,FeTrIL
All Exemplars,0.8640000000000001,0.4699999999999999,0.36981132075471695,0.4,FeTrIL
All Exemplars,0.9517241379310345,0.6454545454545455,0.5473684210526315,0.44857142857142857,FeTrIL
All Exemplars,0.874074074074074,0.6095238095238095,0.4679245283018868,0.3787878787878788,FeTrIL
All Exemplars,0.4615384615384615,0.47000000000000003,0.4301886792452831,0.3735294117647059,FeTrIL
All Exemplars,0.888888888888889,0.6157894736842107,0.4470588235294118,0.4,FeTrIL
All Exemplars,0.792,0.5549999999999999,0.45660377358490567,0.30588235294117644,FeTrIL
All Exemplars,0.7000000000000001,0.5,0.3433962264150944,0.3147058823529411,FeTrIL
All Exemplars,0.6333333333333333,0.4511627906976744,0.44444444444444436,0.3382352941176471,FeTrIL
All Exemplars,0.7538461538461538,0.5658536585365854,0.3454545454545455,0.3114285714285714,FeTrIL
All Exemplars,0.9185185185185185,0.6736842105263158,0.3962264150943396,0.35882352941176476,FeTrIL
All Exemplars,0.6833333333333333,0.46315789473684205,0.34117647058823525,0.24545454545454545,FeTrIL
All Exemplars,0.5846153846153846,0.49743589743589745,0.3888888888888889,0.3205882352941177,FeTrIL
All Exemplars,0.6833333333333333,0.43076923076923074,0.4185185185185185,0.28823529411764703,FeTrIL
All Exemplars,0.9517241379310345,0.6047619047619047,0.4842105263157895,0.36571428571428577,FeTrIL
All Exemplars,0.6857142857142857,0.47317073170731705,0.3892857142857143,0.3492537313432836,FeTrIL
All Exemplars,0.6785714285714285,0.5069767441860465,0.343859649122807,0.33235294117647063,FeTrIL
All Exemplars,0.8320000000000001,0.5789473684210525,0.43018867924528303,0.3617647058823529,FeTrIL
All Exemplars,0.65,0.43243243243243246,0.3923076923076923,0.3343283582089552,FeTrIL
All Exemplars,0.8758620689655172,0.625,0.46037735849056605,0.4088235294117647,FeTrIL
All Exemplars,0.8551724137931036,0.519047619047619,0.5087719298245613,0.34285714285714286,FeTrIL
All Exemplars,0.8965517241379312,0.6238095238095237,0.45818181818181813,0.41515151515151516,FeTrIL
All Exemplars,0.7285714285714285,0.5435897435897435,0.40384615384615385,0.31940298507462683,FeTrIL
All Exemplars,0.6416666666666667,0.47894736842105257,0.30188679245283023,0.2588235294117647,FeTrIL
All Exemplars,0.8642857142857142,0.5025641025641026,0.39629629629629626,0.29117647058823526,FeTrIL
All Exemplars,0.7,0.5384615384615385,0.44074074074074066,0.3701492537313432,FeTrIL
All Exemplars,0.5760000000000001,0.23157894736842102,0.16862745098039214,0.09090909090909087,DDGR
All Exemplars,0.8333333333333334,0.3948717948717949,0.27037037037037037,0.20298507462686563,DDGR
All Exemplars,0.3357142857142857,0.23902439024390243,0.14999999999999997,0.09696969696969696,DDGR
All Exemplars,0.31851851851851853,0.10476190476190475,0.08363636363636359,0.028571428571428505,DDGR
All Exemplars,0.44827586206896547,0.21428571428571425,0.15789473684210523,0.12857142857142853,DDGR
All Exemplars,0.6799999999999999,0.33999999999999997,0.15849056603773584,0.0941176470588235,DDGR
All Exemplars,0.3172413793103448,0.12727272727272726,0.07368421052631577,0.06857142857142852,DDGR
All Exemplars,0.3481481481481481,0.19999999999999998,0.16603773584905657,0.08484848484848481,DDGR
All Exemplars,0.8923076923076924,0.4600000000000001,0.29811320754716975,0.22352941176470584,DDGR
All Exemplars,0.6592592592592592,0.34210526315789463,0.15686274509803919,0.10303030303030299,DDGR
All Exemplars,0.504,0.24000000000000005,0.16981132075471697,0.10882352941176468,DDGR
All Exemplars,0.3615384615384615,0.22000000000000003,0.13207547169811318,0.058823529411764684,DDGR
All Exemplars,0.4066666666666666,0.21395348837209296,0.13333333333333328,0.07941176470588232,DDGR
All Exemplars,0.4230769230769231,0.20975609756097563,0.10909090909090904,0.07714285714285711,DDGR
All Exemplars,0.5555555555555556,0.3157894736842105,0.2,0.14999999999999997,DDGR
All Exemplars,0.4833333333333333,0.24736842105263154,0.1411764705882353,0.08787878787878783,DDGR
All Exemplars,0.7846153846153847,0.3641025641025641,0.25555555555555554,0.12941176470588234,DDGR
All Exemplars,0.3916666666666667,0.18461538461538457,0.14444444444444443,0.09705882352941173,DDGR
All Exemplars,0.23448275862068968,0.0952380952380952,0.07368421052631577,0.06857142857142853,DDGR
All Exemplars,0.2285714285714285,0.22926829268292676,0.11428571428571425,0.10149253731343282,DDGR
All Exemplars,0.3642857142857142,0.17209302325581394,0.11929824561403504,0.088235294117647,DDGR
All Exemplars,0.752,0.3999999999999999,0.21886792452830184,0.1764705882352941,DDGR
All Exemplars,0.6416666666666667,0.2918918918918919,0.22692307692307687,0.1611940298507462,DDGR
All Exemplars,0.32413793103448274,0.16999999999999998,0.08301886792452826,0.04999999999999994,DDGR
All Exemplars,0.4482758620689656,0.17142857142857137,0.09824561403508766,0.06571428571428568,DDGR
All Exemplars,0.7379310344827587,0.4333333333333333,0.38181818181818183,0.23636363636363633,DDGR
All Exemplars,0.43571428571428567,0.19999999999999998,0.10384615384615384,0.11044776119402981,DDGR
All Exemplars,0.7916666666666667,0.44210526315789467,0.27169811320754716,0.17941176470588233,DDGR
All Exemplars,0.5571428571428572,0.35897435897435903,0.21111111111111108,0.12647058823529406,DDGR
All Exemplars,0.37692307692307697,0.23589743589743586,0.11481481481481479,0.09552238805970144,DDGR
All Exemplars,0.944,0.8052631578947368,0.4470588235294117,0.45151515151515154,VAE_BBox
All Exemplars,0.8333333333333333,0.44102564102564107,0.3814814814814815,0.27761194029850744,VAE_BBox
All Exemplars,0.9142857142857144,0.4878048780487805,0.36538461538461536,0.3242424242424243,VAE_BBox
All Exemplars,0.837037037037037,0.3095238095238095,0.3236363636363636,0.2228571428571428,VAE_BBox
All Exemplars,0.7793103448275862,0.4523809523809524,0.26315789473684204,0.25999999999999995,VAE_BBox
All Exemplars,0.9359999999999999,0.5,0.38867924528301884,0.33529411764705885,VAE_BBox
All Exemplars,0.7379310344827588,0.5,0.3614035087719298,0.31714285714285706,VAE_BBox
All Exemplars,0.7407407407407407,0.47619047619047616,0.3320754716981132,0.36363636363636365,VAE_BBox
All Exemplars,0.4999999999999999,0.615,0.44150943396226416,0.19705882352941173,VAE_BBox
All Exemplars,0.8444444444444447,0.6157894736842104,0.2980392156862745,0.2818181818181818,VAE_BBox
All Exemplars,0.9039999999999999,0.795,0.4377358490566038,0.26176470588235295,VAE_BBox
All Exemplars,0.7076923076923076,0.5150000000000001,0.3056603773584905,0.1941176470588235,VAE_BBox
All Exemplars,0.9,0.4558139534883721,0.4481481481481481,0.39117647058823524,VAE_BBox
All Exemplars,0.9307692307692308,0.47804878048780486,0.34909090909090906,0.17714285714285713,VAE_BBox
All Exemplars,0.9111111111111111,0.7526315789473684,0.24528301886792447,0.38529411764705884,VAE_BBox
All Exemplars,0.6833333333333333,0.6210526315789474,0.5137254901960786,0.1939393939393939,VAE_BBox
All Exemplars,0.49230769230769234,0.4461538461538462,0.3,0.3647058823529412,VAE_BBox
All Exemplars,0.9083333333333332,0.5384615384615385,0.44074074074074077,0.34705882352941175,VAE_BBox
All Exemplars,0.7103448275862069,0.6238095238095238,0.43157894736842106,0.3542857142857142,VAE_BBox
All Exemplars,0.8214285714285714,0.40975609756097564,0.28214285714285714,0.2985074626865671,VAE_BBox
All Exemplars,0.95,0.5906976744186047,0.48771929824561394,0.31470588235294117,VAE_BBox
All Exemplars,0.968,0.5789473684210525,0.30566037735849055,0.2470588235294117,VAE_BBox
All Exemplars,0.825,0.5135135135135135,0.30384615384615377,0.3731343283582089,VAE_BBox
All Exemplars,0.6689655172413793,0.40499999999999997,0.3433962264150944,0.3911764705882353,VAE_BBox
All Exemplars,0.6965517241379311,0.619047619047619,0.44210526315789467,0.4114285714285715,VAE_BBox
All Exemplars,0.8965517241379312,0.7095238095238094,0.5018181818181817,0.2636363636363636,VAE_BBox
All Exemplars,0.47142857142857136,0.3384615384615385,0.2730769230769231,0.3223880597014925,VAE_BBox
All Exemplars,0.7666666666666667,0.8421052631578949,0.3132075471698113,0.3911764705882353,VAE_BBox
All Exemplars,0.9571428571428571,0.6974358974358975,0.34444444444444444,0.31470588235294117,VAE_BBox
All Exemplars,0.8615384615384615,0.6,0.3740740740740741,0.3014925373134328,VAE_BBox
All Exemplars,0.976,0.8315789473684211,0.41960784313725485,0.4818181818181818,VAE_Filter
All Exemplars,0.8583333333333334,0.5435897435897437,0.4296296296296296,0.3462686567164179,VAE_Filter
All Exemplars,0.8571428571428571,0.5658536585365854,0.3692307692307692,0.40909090909090906,VAE_Filter
All Exemplars,0.7481481481481481,0.4095238095238095,0.21090909090909085,0.17999999999999994,VAE_Filter
All Exemplars,0.903448275862069,0.6904761904761905,0.32982456140350874,0.2371428571428571,VAE_Filter
All Exemplars,0.8639999999999999,0.63,0.539622641509434,0.3941176470588235,VAE_Filter
All Exemplars,0.6482758620689656,0.5318181818181819,0.4,0.23428571428571426,VAE_Filter
All Exemplars,0.7851851851851852,0.4666666666666666,0.30943396226415093,0.35757575757575755,VAE_Filter
All Exemplars,0.5615384615384615,0.57,0.4377358490566038,0.2117647058823529,VAE_Filter
All Exemplars,0.9037037037037038,0.631578947368421,0.3764705882352941,0.2909090909090909,VAE_Filter
All Exemplars,0.9359999999999999,0.885,0.47547169811320755,0.1941176470588235,VAE_Filter
All Exemplars,0.6615384615384615,0.62,0.3773584905660377,0.24705882352941178,VAE_Filter
All Exemplars,0.9600000000000002,0.4325581395348837,0.4,0.4323529411764705,VAE_Filter
All Exemplars,0.9461538461538461,0.5268292682926828,0.3127272727272727,0.18857142857142856,VAE_Filter
All Exemplars,0.9037037037037038,0.7105263157894737,0.35471698113207545,0.29999999999999993,VAE_Filter
All Exemplars,0.7750000000000001,0.5421052631578946,0.5215686274509803,0.25757575757575757,VAE_Filter
All Exemplars,0.5692307692307692,0.3025641025641025,0.2518518518518519,0.27352941176470585,VAE_Filter
All Exemplars,0.8916666666666668,0.39487179487179486,0.40740740740740744,0.3382352941176471,VAE_Filter
All Exemplars,0.6206896551724138,0.5761904761904761,0.375438596491228,0.3485714285714286,VAE_Filter
All Exemplars,0.9071428571428573,0.5658536585365854,0.32857142857142857,0.31044776119402984,VAE_Filter
All Exemplars,0.8428571428571429,0.5255813953488373,0.5122807017543859,0.30588235294117644,VAE_Filter
All Exemplars,0.9359999999999999,0.5631578947368421,0.23773584905660378,0.16470588235294115,VAE_Filter
All Exemplars,0.7833333333333332,0.5945945945945946,0.4115384615384615,0.41492537313432837,VAE_Filter
