Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,1.0,0.5947368421052632,0.4784313725490195,0.33939393939393936,0.30123456790123454,FeTrIL
All Exemplars,0.925,0.5743589743589744,0.34074074074074073,0.2895522388059701,0.237037037037037,FeTrIL
All Exemplars,0.9785714285714286,0.5365853658536586,0.4115384615384615,0.2939393939393939,0.26419753086419745,FeTrIL
All Exemplars,1.0,0.6142857142857142,0.47272727272727266,0.30857142857142855,0.2962962962962963,FeTrIL
All Exemplars,0.9862068965517242,0.7095238095238094,0.5649122807017544,0.41999999999999993,0.34567901234567894,FeTrIL
All Exemplars,1.0,0.6599999999999999,0.4528301886792453,0.34117647058823525,0.3481481481481481,FeTrIL
All Exemplars,0.9793103448275862,0.6727272727272726,0.5438596491228069,0.49142857142857144,0.4395061728395061,FeTrIL
All Exemplars,1.0,0.7095238095238094,0.5320754716981131,0.403030303030303,0.3358024691358024,FeTrIL
All Exemplars,0.9076923076923077,0.45499999999999996,0.39999999999999997,0.37647058823529406,0.33333333333333326,FeTrIL
All Exemplars,1.0,0.7052631578947368,0.4980392156862745,0.3787878787878788,0.35308641975308636,FeTrIL
All Exemplars,1.0,0.5850000000000001,0.43018867924528303,0.38235294117647056,0.2864197530864197,FeTrIL
All Exemplars,0.9615384615384615,0.63,0.4264150943396226,0.32941176470588235,0.28888888888888886,FeTrIL
All Exemplars,0.9800000000000001,0.530232558139535,0.4185185185185184,0.3941176470588235,0.32592592592592584,FeTrIL
All Exemplars,1.0,0.6048780487804878,0.4327272727272726,0.29999999999999993,0.27901234567901223,FeTrIL
All Exemplars,1.0,0.7157894736842104,0.5547169811320755,0.3470588235294117,0.32345679012345674,FeTrIL
All Exemplars,1.0,0.5368421052631579,0.38431372549019605,0.32121212121212117,0.21234567901234563,FeTrIL
All Exemplars,0.9384615384615385,0.482051282051282,0.4259259259259259,0.34411764705882353,0.2962962962962962,FeTrIL
All Exemplars,1.0,0.5743589743589743,0.3777777777777778,0.35882352941176465,0.2814814814814814,FeTrIL
All Exemplars,1.0,0.7952380952380953,0.4947368421052632,0.45999999999999996,0.3481481481481481,FeTrIL
All Exemplars,0.9642857142857144,0.5560975609756098,0.42857142857142855,0.3582089552238806,0.3061728395061728,FeTrIL
All Exemplars,0.9857142857142858,0.6232558139534883,0.44210526315789467,0.3264705882352941,0.31111111111111106,FeTrIL
All Exemplars,1.0,0.6210526315789473,0.4867924528301887,0.3735294117647059,0.3432098765432098,FeTrIL
All Exemplars,0.9333333333333332,0.5351351351351352,0.3307692307692307,0.3462686567164179,0.30123456790123454,FeTrIL
