FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.2384615384615384,1.0,1.0,1.0,1.0
0.3714285714285713,1.0,1.0,1.0,1.0
0.5384615384615384,1.0,1.0,1.0,1.0
0.2962962962962962,1.0,1.0,1.0,1.0
0.2888888888888888,1.0,1.0,1.0,1.0
0.3777777777777777,1.0,1.0,1.0,1.0
0.3925925925925925,1.0,1.0,1.0,1.0
0.2421052631578946,0.7263157894736842,0.9052631578947368,0.7578947368421053,0.7052631578947368
0.5851851851851853,1.0,0.9925925925925926,1.0,1.0
0.3076923076923076,1.0,1.0,1.0,1.0
0.3925925925925925,1.0,1.0,1.0,1.0
0.4228571428571429,1.0,1.0,1.0,1.0
0.4333333333333333,0.9444444444444444,1.0,1.0,1.0
0.4722222222222221,1.0,1.0,1.0,1.0
0.3037037037037037,1.0,1.0,1.0,1.0
0.5111111111111111,1.0,1.0,1.0,1.0
0.4857142857142856,0.9942857142857144,1.0,1.0,0.9828571428571428
0.3571428571428571,1.0,1.0,1.0,1.0
0.2526315789473684,0.9157894736842106,0.8105263157894737,0.9052631578947368,0.9157894736842106
0.4222222222222221,1.0,1.0,1.0,1.0
0.5785714285714285,1.0,1.0,1.0,1.0
0.4399999999999999,0.9828571428571428,1.0,1.0,1.0
0.4962962962962963,1.0,1.0,1.0,1.0
0.3888888888888888,0.9222222222222224,0.977777777777778,0.9666666666666666,0.977777777777778
0.3157894736842105,0.8631578947368421,0.9578947368421054,0.9052631578947368,0.9157894736842106
0.2307692307692307,1.0,0.9923076923076924,1.0,1.0
0.3222222222222222,0.9111111111111112,0.9888888888888888,1.0,0.9888888888888888
0.5888888888888888,1.0,1.0,1.0,1.0
0.4814814814814814,1.0,1.0,1.0,1.0
0.3473684210526315,0.968421052631579,0.9684210526315792,0.9578947368421054,0.9157894736842106
