FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
1.0,1.0,0.998019801980198,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9971014492753624,0.9971014492753624,1.0,1.0
1.0,1.0,1.0,0.9979166666666668,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9980392156862744,1.0,0.9980392156862744,1.0
1.0,0.9979166666666668,1.0,1.0,1.0
0.0,0.96,0.9599999999999996,0.9866666666666668,0.9733333333333332
1.0,1.0,1.0,0.9980392156862744,0.996078431372549
1.0,1.0,1.0,0.995959595959596,1.0
1.0,0.9977777777777778,1.0,0.9988888888888888,0.9988888888888888
1.0,0.9966666666666668,0.9977777777777778,0.9977777777777778,1.0
1.0,0.9980392156862744,0.996078431372549,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.9980392156862744,1.0
1.0,0.9826086956521738,1.0,0.9942028985507246,1.0
1.0,0.9955555555555556,0.9988888888888888,0.9988888888888888,0.9988888888888888
0.6,0.9733333333333332,0.9866666666666668,0.96,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9980392156862744,1.0,1.0,1.0
1.0,0.9977777777777778,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9980392156862744,1.0,1.0,0.9980392156862744
1.0,0.99375,0.9979166666666668,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9980392156862744,0.9980392156862744,0.9980392156862744,1.0
1.0,0.9988888888888888,0.9988888888888888,1.0,0.9988888888888888
1.0,1.0,1.0,1.0,1.0
