FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.6,1.0,1.0,1.0,1.0
0.8,1.0,0.9980392156862744,1.0,1.0
0.5078431372549019,1.0,1.0,1.0,1.0
1.0,0.9884057971014492,0.9913043478260868,0.9710144927536232,0.9913043478260868
1.0,1.0,1.0,1.0,1.0
1.0,0.9959595959595958,1.0,0.997979797979798,1.0
1.0,1.0,1.0,0.9966666666666668,0.9988888888888888
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.996039603960396,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8,1.0,1.0,1.0,1.0
0.2,0.9913043478260868,0.9913043478260868,0.9855072463768116,0.9942028985507246
0.6,0.9733333333333332,1.0,0.9866666666666668,1.0
0.5565217391304348,0.9884057971014494,1.0,0.9971014492753624,1.0
1.0,0.9942028985507246,0.9826086956521738,0.9768115942028986,0.9826086956521738
0.2,1.0,1.0,1.0,1.0
0.0,1.0,0.997979797979798,1.0,1.0
1.0,0.9966666666666668,0.9988888888888888,0.9988888888888888,1.0
1.0,0.9980392156862744,1.0,1.0,0.996078431372549
0.0,1.0,0.995959595959596,0.997979797979798,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9884057971014492,0.9913043478260868,0.9942028985507246,0.9884057971014494
1.0,1.0,1.0,0.998019801980198,1.0
1.0,0.995959595959596,1.0,0.997979797979798,1.0
1.0,0.992156862745098,1.0,0.9980392156862744,1.0
0.0,0.997979797979798,1.0,0.997979797979798,0.997979797979798
1.0,1.0,1.0,0.997979797979798,1.0
1.0,0.9942028985507246,0.9942028985507246,0.9971014492753624,0.9971014492753624
0.4800000000000001,0.9733333333333332,0.96,0.9600000000000002,0.9866666666666668
0.8,0.9980392156862744,0.9980392156862744,1.0,1.0
