Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.7526315789473684,0.2528052805280528,FeTrIL
All Exemplars,0.8525252525252526,0.2662251655629139,FeTrIL
All Exemplars,0.7164556962025317,0.12371134020618553,FeTrIL
All Exemplars,0.7916666666666666,0.2982935153583618,FeTrIL
All Exemplars,0.7310344827586206,0.31339563862928344,FeTrIL
All Exemplars,0.7257142857142858,0.21468531468531463,FeTrIL
All Exemplars,0.7908571428571429,0.2928571428571428,FeTrIL
All Exemplars,0.7694736842105263,0.30226537216828475,FeTrIL
All Exemplars,0.7866666666666665,0.37967213114754095,FeTrIL
All Exemplars,0.7316455696202533,0.11999999999999997,FeTrIL
All Exemplars,0.7488151658767773,0.326072607260726,FeTrIL
All Exemplars,0.695808383233533,0.15821917808219177,FeTrIL
All Exemplars,0.6825,0.03946488294314378,FeTrIL
All Exemplars,0.7255102040816327,0.2374999999999999,FeTrIL
All Exemplars,0.8837438423645321,0.3865319865319865,FeTrIL
All Exemplars,0.7361702127659574,0.33311258278145695,FeTrIL
All Exemplars,0.8213483146067416,0.24913494809688577,FeTrIL
All Exemplars,0.7364161849710983,0.22541806020066885,FeTrIL
All Exemplars,0.8058139534883721,0.2621160409556314,FeTrIL
All Exemplars,0.7566137566137567,0.26511627906976737,FeTrIL
All Exemplars,0.7670588235294117,0.22426229508196718,FeTrIL
All Exemplars,0.7409836065573769,0.3134020618556701,FeTrIL
All Exemplars,0.73,0.4305732484076433,FeTrIL
All Exemplars,0.6670103092783506,0.3062937062937063,FeTrIL
All Exemplars,0.6666666666666667,0.13698630136986298,FeTrIL
All Exemplars,0.807,0.3158576051779935,FeTrIL
All Exemplars,0.6265895953757225,0.31796610169491524,FeTrIL
All Exemplars,0.7739583333333333,0.3194539249146757,FeTrIL
All Exemplars,0.6928571428571428,0.30921052631578944,FeTrIL
All Exemplars,0.8068571428571429,0.32646048109965625,FeTrIL
All Exemplars,0.09894736842105258,0.1716171617161716,DDGR
All Exemplars,0.1808080808080808,0.19006622516556287,DDGR
All Exemplars,0.1860759493670886,0.20687285223367696,DDGR
All Exemplars,0.175,0.0935153583617747,DDGR
All Exemplars,0.31822660098522165,0.2623052959501557,DDGR
All Exemplars,0.20914285714285713,0.237062937062937,DDGR
All Exemplars,0.21828571428571425,0.10999999999999999,DDGR
All Exemplars,0.11789473684210525,0.12491909385113265,DDGR
All Exemplars,0.2761904761904761,0.18557377049180324,DDGR
All Exemplars,0.17341772151898732,0.19728813559322028,DDGR
All Exemplars,0.28815165876777254,0.08646864686468646,DDGR
All Exemplars,0.31497005988023946,0.24452054794520545,DDGR
All Exemplars,0.16125,0.12441471571906353,DDGR
All Exemplars,0.27653061224489794,0.1592105263157894,DDGR
All Exemplars,0.3674876847290641,0.17171717171717166,DDGR
All Exemplars,0.1904255319148936,0.19867549668874168,DDGR
All Exemplars,0.23820224719101118,0.19999999999999996,DDGR
All Exemplars,0.44277456647398844,0.20735785953177252,DDGR
All Exemplars,0.25465116279069766,0.11467576791808869,DDGR
All Exemplars,0.16402116402116396,0.25913621262458475,DDGR
All Exemplars,0.17882352941176466,0.1619672131147541,DDGR
All Exemplars,0.2786885245901639,0.23298969072164946,DDGR
All Exemplars,0.1445454545454545,0.09936305732484071,DDGR
All Exemplars,0.3030927835051546,0.2601398601398601,DDGR
All Exemplars,0.1390804597701149,0.10479452054794516,DDGR
All Exemplars,0.20199999999999996,0.15922330097087373,DDGR
All Exemplars,0.11098265895953754,0.19525423728813557,DDGR
All Exemplars,0.27083333333333337,0.16791808873720132,DDGR
All Exemplars,0.2673469387755102,0.244078947368421,DDGR
All Exemplars,0.2571428571428571,0.11890034364261164,DDGR
All Exemplars,0.5652631578947368,0.2904290429042904,VAE_BBox
All Exemplars,0.5383838383838384,0.3602649006622516,VAE_BBox
All Exemplars,0.7569620253164556,0.4041237113402061,VAE_BBox
All Exemplars,0.6083333333333333,0.28259385665529,VAE_BBox
All Exemplars,0.41970443349753694,0.2654205607476635,VAE_BBox
All Exemplars,0.5748571428571428,0.19650349650349647,VAE_BBox
All Exemplars,0.7131428571428572,0.4542857142857143,VAE_BBox
All Exemplars,0.5789473684210527,0.3106796116504854,VAE_BBox
All Exemplars,0.559047619047619,0.4688524590163935,VAE_BBox
All Exemplars,0.5392405063291139,0.27999999999999997,VAE_BBox
All Exemplars,0.509952606635071,0.2462046204620462,VAE_BBox
All Exemplars,0.42634730538922155,0.36712328767123287,VAE_BBox
All Exemplars,0.60125,0.33244147157190634,VAE_BBox
All Exemplars,0.4724489795918367,0.2973684210526315,VAE_BBox
All Exemplars,0.6098522167487685,0.4801346801346801,VAE_BBox
All Exemplars,0.6446808510638298,0.26158940397350994,VAE_BBox
All Exemplars,0.6382022471910112,0.40830449826989623,VAE_BBox
All Exemplars,0.5121387283236994,0.2735785953177257,VAE_BBox
All Exemplars,0.5813953488372092,0.3167235494880546,VAE_BBox
All Exemplars,0.5026455026455027,0.42458471760797345,VAE_BBox
All Exemplars,0.6988235294117647,0.3147540983606557,VAE_BBox
All Exemplars,0.5639344262295081,0.3917525773195876,VAE_BBox
All Exemplars,0.48545454545454547,0.34585987261146495,VAE_BBox
All Exemplars,0.5917525773195876,0.3230769230769231,VAE_BBox
All Exemplars,0.5586206896551724,0.2815068493150685,VAE_BBox
All Exemplars,0.7200000000000001,0.4906148867313916,VAE_BBox
All Exemplars,0.48323699421965316,0.30237288135593215,VAE_BBox
All Exemplars,0.5895833333333333,0.4088737201365187,VAE_BBox
All Exemplars,0.6010204081632653,0.3914473684210526,VAE_BBox
All Exemplars,0.7382857142857144,0.3890034364261169,VAE_BBox
All Exemplars,0.5389473684210527,0.25478547854785477,VAE_Filter
All Exemplars,0.5363636363636364,0.35430463576158944,VAE_Filter
All Exemplars,0.7405063291139241,0.45910652920962197,VAE_Filter
All Exemplars,0.55,0.3870307167235495,VAE_Filter
All Exemplars,0.46699507389162564,0.26105919003115263,VAE_Filter
All Exemplars,0.6331428571428572,0.22797202797202795,VAE_Filter
All Exemplars,0.6857142857142857,0.5042857142857142,VAE_Filter
All Exemplars,0.611578947368421,0.38381877022653715,VAE_Filter
All Exemplars,0.5828571428571429,0.5042622950819672,VAE_Filter
All Exemplars,0.5962025316455696,0.2684745762711865,VAE_Filter
All Exemplars,0.5251184834123224,0.27920792079207923,VAE_Filter
