Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.22100456621004563,0.4952879581151833,FeTrIL
All Exemplars,0.052941176470588235,0.5010204081632652,FeTrIL
All Exemplars,0.14087591240875913,0.5245098039215687,FeTrIL
All Exemplars,0.05907692307692306,0.6022304832713755,FeTrIL
All Exemplars,0.0,0.5640449438202247,FeTrIL
All Exemplars,0.013538461538461518,0.4911764705882353,FeTrIL
All Exemplars,0.3097087378640776,0.2,FeTrIL
All Exemplars,0.21599999999999997,0.8785046728971964,FeTrIL
All Exemplars,0.059442724458204324,0.49740932642487046,FeTrIL
All Exemplars,0.03564356435643564,0.48341708542713563,FeTrIL
All Exemplars,0.3392523364485981,0.3330275229357798,FeTrIL
All Exemplars,0.5521531100478468,0.10614035087719298,FeTrIL
All Exemplars,0.01421052631578946,0.8839285714285714,FeTrIL
All Exemplars,0.1767441860465116,0.27955390334572494,FeTrIL
All Exemplars,0.0,0.4961165048543689,FeTrIL
All Exemplars,0.4264150943396226,0.3931372549019608,FeTrIL
All Exemplars,0.46985645933014347,0.2929203539823009,FeTrIL
All Exemplars,0.09838187702265368,0.9029850746268655,FeTrIL
All Exemplars,0.2597510373443983,0.2,FeTrIL
All Exemplars,0.0,0.4158415841584159,FeTrIL
All Exemplars,0.044375,0.6206896551724138,FeTrIL
All Exemplars,0.16621621621621616,0.48157894736842105,FeTrIL
All Exemplars,0.3208888888888889,0.39371727748691104,FeTrIL
All Exemplars,0.01076923076923076,0.4970588235294118,FeTrIL
All Exemplars,0.20124223602484476,0.4758620689655172,FeTrIL
All Exemplars,0.01764705882352938,0.38894472361809046,FeTrIL
All Exemplars,0.07794871794871794,0.5198019801980198,FeTrIL
All Exemplars,0.17702702702702705,0.4961165048543689,FeTrIL
All Exemplars,0.11946308724832214,0.9029850746268655,FeTrIL
All Exemplars,0.0071625344352617,0.5051020408163265,FeTrIL
All Exemplars,0.9716894977168951,0.9968586387434556,DDGR
All Exemplars,0.9627450980392158,0.9795918367346939,DDGR
All Exemplars,0.9635036496350367,0.9872549019607844,DDGR
All Exemplars,0.9784615384615387,0.9620817843866171,DDGR
All Exemplars,0.9870769230769232,0.9692883895131088,DDGR
All Exemplars,0.9840000000000002,0.9715686274509803,DDGR
All Exemplars,0.979611650485437,0.9696113074204946,DDGR
All Exemplars,0.9766153846153849,0.9906542056074766,DDGR
All Exemplars,0.9876160990712075,0.9668393782383419,DDGR
All Exemplars,0.9696369636963695,0.9597989949748744,DDGR
All Exemplars,0.9803738317757009,0.989908256880734,DDGR
All Exemplars,0.9799043062200956,0.9877192982456142,DDGR
All Exemplars,0.97,0.9821428571428571,DDGR
All Exemplars,0.9897674418604652,0.9650557620817842,DDGR
All Exemplars,0.9708222811671089,0.9699029126213594,DDGR
All Exemplars,0.960377358490566,0.9862745098039216,DDGR
All Exemplars,0.9808612440191388,0.9946902654867257,DDGR
All Exemplars,0.9799352750809062,0.9970149253731343,DDGR
All Exemplars,0.9858921161825727,0.9716475095785441,DDGR
All Exemplars,0.9595744680851064,0.9920792079207921,DDGR
All Exemplars,0.975,0.9708812260536398,DDGR
All Exemplars,0.9736486486486488,0.9903508771929825,DDGR
All Exemplars,0.9777777777777776,0.9937172774869112,DDGR
All Exemplars,0.9594871794871797,0.9715686274509805,DDGR
All Exemplars,0.9788819875776398,0.9701149425287359,DDGR
All Exemplars,0.9705882352941178,0.9628140703517589,DDGR
All Exemplars,0.9553846153846154,0.993069306930693,DDGR
All Exemplars,0.9689189189189191,0.9650485436893204,DDGR
All Exemplars,0.9778523489932887,1.0,DDGR
All Exemplars,0.9581267217630854,0.9826530612244898,DDGR
All Exemplars,0.9762557077625571,0.993717277486911,VAE_BBox
All Exemplars,0.9816993464052288,0.9826530612244898,VAE_BBox
All Exemplars,0.9649635036496351,0.9892156862745101,VAE_BBox
All Exemplars,0.9809230769230771,0.9650557620817845,VAE_BBox
All Exemplars,0.9852307692307691,0.9707865168539327,VAE_BBox
All Exemplars,0.9809230769230771,0.9725490196078432,VAE_BBox
All Exemplars,0.9747572815533981,0.9738515901060071,VAE_BBox
All Exemplars,0.9803076923076924,0.9962616822429908,VAE_BBox
All Exemplars,0.9857585139318885,0.9720207253886011,VAE_BBox
All Exemplars,0.9788778877887789,0.9678391959798995,VAE_BBox
All Exemplars,0.9850467289719627,0.9944954128440366,VAE_BBox
All Exemplars,0.9818181818181818,0.987719298245614,VAE_BBox
All Exemplars,0.9731578947368421,0.9857142857142858,VAE_BBox
All Exemplars,0.9897674418604652,0.9650557620817842,VAE_BBox
All Exemplars,0.9681697612732098,0.9708737864077672,VAE_BBox
All Exemplars,0.968867924528302,0.9892156862745101,VAE_BBox
All Exemplars,0.9799043062200958,0.9973451327433628,VAE_BBox
All Exemplars,0.9818770226537218,0.9955223880597014,VAE_BBox
All Exemplars,0.9858921161825727,0.9724137931034482,VAE_BBox
All Exemplars,0.9666666666666666,0.9900990099009901,VAE_BBox
All Exemplars,0.9793749999999999,0.9701149425287359,VAE_BBox
All Exemplars,0.9763513513513514,0.9903508771929825,VAE_BBox
All Exemplars,0.9857777777777781,0.9947643979057592,VAE_BBox
All Exemplars,0.9651282051282053,0.9754901960784315,VAE_BBox
All Exemplars,0.9819875776397516,0.9708812260536399,VAE_BBox
All Exemplars,0.9772058823529411,0.9698492462311556,VAE_BBox
All Exemplars,0.9641025641025642,0.9920792079207921,VAE_BBox
All Exemplars,0.9783783783783784,0.9728155339805827,VAE_BBox
All Exemplars,0.9832214765100673,0.991044776119403,VAE_BBox
All Exemplars,0.9614325068870523,0.9816326530612246,VAE_BBox
