Exemplar_Size,Task 1,Task 2,Method
All Exemplars,0.9595092024539879,0.29362808842652793,FeTrIL
All Exemplars,0.9708154506437768,0.2863459037711313,FeTrIL
All Exemplars,0.8158730158730159,0.39453836150845256,FeTrIL
All Exemplars,0.9600950118764846,0.23198959687906368,FeTrIL
All Exemplars,0.9598958333333334,0.21378413524057213,FeTrIL
All Exemplars,0.8719298245614034,0.4449934980494148,FeTrIL
All Exemplars,0.9668341708542713,0.1555266579973992,FeTrIL
All Exemplars,0.9618374558303888,0.5035110533159948,FeTrIL
All Exemplars,0.9665970772442588,0.3932379713914174,FeTrIL
All Exemplars,0.9621505376344086,0.3323797139141742,FeTrIL
All Exemplars,0.9619450317124736,0.3188556566970091,FeTrIL
All Exemplars,0.875050709939148,0.329518855656697,FeTrIL
All Exemplars,0.8830882352941177,0.42184655396618986,FeTrIL
All Exemplars,0.9445109780439122,0.24915474642392715,FeTrIL
All Exemplars,0.9547474747474748,0.40676202860858257,FeTrIL
All Exemplars,0.9607361963190186,0.40728218465539656,FeTrIL
All Exemplars,0.8697841726618705,0.38023407022106637,FeTrIL
All Exemplars,0.8712230215827338,0.4494148244473342,FeTrIL
All Exemplars,0.959903381642512,0.2252275682704811,FeTrIL
All Exemplars,0.8729281767955801,0.4814044213263979,FeTrIL
All Exemplars,0.959,0.2462938881664499,FeTrIL
All Exemplars,0.9605577689243028,0.4821846553966189,FeTrIL
All Exemplars,0.9625806451612904,0.4143042912873861,FeTrIL
All Exemplars,0.8651546391752577,0.3643693107932379,FeTrIL
All Exemplars,0.9589371980676328,0.16384915474642386,FeTrIL
All Exemplars,0.955388471177945,0.19323797139141738,FeTrIL
All Exemplars,0.8496868475991649,0.35084525357607277,FeTrIL
All Exemplars,0.8676288659793816,0.399739921976593,FeTrIL
All Exemplars,0.8638838475499092,0.3729518855656697,FeTrIL
All Exemplars,0.9703862660944207,0.4137841352405721,FeTrIL
All Exemplars,0.9574642126789368,0.5503250975292587,DDGR
All Exemplars,0.9725321888412017,0.6078023407022107,DDGR
All Exemplars,0.8412698412698413,0.4460338101430429,DDGR
All Exemplars,0.9558194774346793,0.64629388816645,DDGR
All Exemplars,0.959375,0.6033810143042914,DDGR
All Exemplars,0.8991228070175439,0.5906371911573471,DDGR
All Exemplars,0.9738693467336683,0.6348504551365409,DDGR
All Exemplars,0.9646643109540636,0.49336801040312095,DDGR
All Exemplars,0.9707724425887265,0.5906371911573473,DDGR
All Exemplars,0.9612903225806452,0.5994798439531859,DDGR
All Exemplars,0.9674418604651163,0.6072821846553966,DDGR
All Exemplars,0.8941176470588236,0.5250975292587776,DDGR
All Exemplars,0.9088235294117647,0.5453836150845254,DDGR
All Exemplars,0.9560878243512974,0.6174252275682706,DDGR
All Exemplars,0.9616161616161616,0.6002600780234071,DDGR
All Exemplars,0.9566462167689161,0.576332899869961,DDGR
All Exemplars,0.8946043165467626,0.5537061118335501,DDGR
All Exemplars,0.8982014388489208,0.5204161248374513,DDGR
All Exemplars,0.9584541062801932,0.6197659297789337,DDGR
All Exemplars,0.9119705340699816,0.47698309492847857,DDGR
All Exemplars,0.9650000000000001,0.6678803641092328,DDGR
All Exemplars,0.9601593625498008,0.58777633289987,DDGR
All Exemplars,0.9651612903225807,0.5830949284785436,DDGR
All Exemplars,0.8903092783505155,0.576592977893368,DDGR
All Exemplars,0.961352657004831,0.6283485045513654,DDGR
All Exemplars,0.974436090225564,0.6148244473342002,DDGR
All Exemplars,0.8826722338204593,0.5511053315994798,DDGR
All Exemplars,0.9018556701030928,0.5625487646293889,DDGR
All Exemplars,0.8852994555353902,0.4579973992197659,DDGR
All Exemplars,0.9725321888412017,0.6005201560468141,DDGR
All Exemplars,0.9574642126789366,0.6254876462938881,VAE_BBox
All Exemplars,0.9708154506437768,0.6478543563068921,VAE_BBox
All Exemplars,0.8564373897707231,0.6052015604681404,VAE_BBox
All Exemplars,0.9577197149643706,0.7279583875162549,VAE_BBox
All Exemplars,0.9588541666666666,0.8057217165149545,VAE_BBox
All Exemplars,0.9035087719298245,0.693888166449935,VAE_BBox
All Exemplars,0.970854271356784,0.8447334200260078,VAE_BBox
All Exemplars,0.9657243816254418,0.6031209362808843,VAE_BBox
All Exemplars,0.9732776617954071,0.705851755526658,VAE_BBox
All Exemplars,0.9651612903225807,0.7120936280884265,VAE_BBox
All Exemplars,0.961522198731501,0.705851755526658,VAE_BBox
All Exemplars,0.8953346855983773,0.7243172951885566,VAE_BBox
All Exemplars,0.9099264705882352,0.6605981794538361,VAE_BBox
All Exemplars,0.9532934131736527,0.693888166449935,VAE_BBox
All Exemplars,0.9636363636363636,0.6377113133940182,VAE_BBox
All Exemplars,0.9570552147239264,0.7139141742522757,VAE_BBox
All Exemplars,0.9046762589928058,0.7011703511053317,VAE_BBox
All Exemplars,0.8877697841726618,0.6912873862158648,VAE_BBox
All Exemplars,0.9584541062801932,0.7594278283485045,VAE_BBox
All Exemplars,0.8883977900552485,0.6736020806241874,VAE_BBox
All Exemplars,0.9675,0.7276983094928479,VAE_BBox
All Exemplars,0.9613545816733069,0.6959687906371912,VAE_BBox
All Exemplars,0.9621505376344086,0.7040312093628088,VAE_BBox
All Exemplars,0.8931958762886598,0.7396618985695709,VAE_BBox
All Exemplars,0.9603864734299516,0.7534460338101432,VAE_BBox
All Exemplars,0.9759398496240601,0.7511053315994799,VAE_BBox
All Exemplars,0.8826722338204591,0.7154746423927179,VAE_BBox
All Exemplars,0.8812371134020618,0.7029908972691807,VAE_BBox
All Exemplars,0.8834845735027222,0.6228868660598179,VAE_BBox
All Exemplars,0.9725321888412017,0.7042912873862158,VAE_BBox
All Exemplars,0.9586912065439673,0.6657997399219766,VAE_Filter
All Exemplars,0.9703862660944207,0.7006501950585177,VAE_Filter
All Exemplars,0.856084656084656,0.6543563068920676,VAE_Filter
All Exemplars,0.9586698337292161,0.7037711313394018,VAE_Filter
All Exemplars,0.9625,0.8866059817945384,VAE_Filter
All Exemplars,0.8903508771929826,0.7167750325097529,VAE_Filter
All Exemplars,0.9718592964824122,0.8161248374512354,VAE_Filter
All Exemplars,0.9621908127208479,0.6488946684005202,VAE_Filter
All Exemplars,0.9695198329853862,0.7191157347204161,VAE_Filter
All Exemplars,0.9655913978494624,0.6868660598179454,VAE_Filter
All Exemplars,0.9665961945031712,0.6894668400520155,VAE_Filter
All Exemplars,0.8981744421906693,0.7420026007802341,VAE_Filter
All Exemplars,0.8985294117647058,0.6392717815344604,VAE_Filter
All Exemplars,0.9540918163672654,0.7071521456436931,VAE_Filter
All Exemplars,0.9624242424242423,0.611703511053316,VAE_Filter
All Exemplars,0.9599182004089979,0.6379713914174252,VAE_Filter
All Exemplars,0.9025179856115108,0.6884265279583875,VAE_Filter
All Exemplars,0.9039568345323741,0.6795838751625488,VAE_Filter
All Exemplars,0.9608695652173912,0.8156046814044213,VAE_Filter
All Exemplars,0.9082872928176794,0.718335500650195,VAE_Filter
All Exemplars,0.967,0.7269180754226268,VAE_Filter
All Exemplars,0.9609561752988048,0.65851755526658,VAE_Filter
All Exemplars,0.9698924731182796,0.703511053315995,VAE_Filter
All Exemplars,0.8911340206185567,0.7139141742522757,VAE_Filter
All Exemplars,0.9642512077294686,0.7196358907672302,VAE_Filter
All Exemplars,0.9714285714285715,0.7752925877763328,VAE_Filter
All Exemplars,0.867223382045929,0.7003901170351104,VAE_Filter
All Exemplars,0.8816494845360825,0.6879063719115736,VAE_Filter
All Exemplars,0.9056261343012706,0.669960988296489,VAE_Filter
All Exemplars,0.9725321888412017,0.7006501950585176,VAE_Filter
All Exemplars,0.9574642126789366,0.8041612483745123,VAE_GMM
All Exemplars,0.9703862660944207,0.7685305591677503,VAE_GMM
All Exemplars,0.8529100529100528,0.7355006501950585,VAE_GMM
All Exemplars,0.9577197149643706,0.9253576072821845,VAE_GMM
All Exemplars,0.9578125,0.8858257477243173,VAE_GMM
All Exemplars,0.9118421052631579,0.6918075422626788,VAE_GMM
All Exemplars,0.970854271356784,0.9227568270481143,VAE_GMM
All Exemplars,0.9674911660777384,0.8751625487646294,VAE_GMM
All Exemplars,0.9711899791231732,0.9131339401820547,VAE_GMM
All Exemplars,0.9660215053763441,0.7550065019505852,VAE_GMM
All Exemplars,0.9627906976744185,0.8647594278283485,VAE_GMM
All Exemplars,0.8920892494929007,0.8161248374512354,VAE_GMM
All Exemplars,0.9128676470588234,0.7334200260078023,VAE_GMM
All Exemplars,0.9516966067864271,0.883224967490247,VAE_GMM
All Exemplars,0.9632323232323232,0.8101430429128739,VAE_GMM
All Exemplars,0.9611451942740287,0.7862158647594277,VAE_GMM
All Exemplars,0.9032374100719425,0.8273081924577372,VAE_GMM
All Exemplars,0.9089928057553956,0.8548764629388816,VAE_GMM
All Exemplars,0.9618357487922704,0.9014304291287386,VAE_GMM
All Exemplars,0.9101289134438305,0.6988296488946684,VAE_GMM
All Exemplars,0.9675,0.8317295188556567,VAE_GMM
All Exemplars,0.9605577689243028,0.8788036410923278,VAE_GMM
All Exemplars,0.967741935483871,0.8046814044213264,VAE_GMM
All Exemplars,0.9026804123711342,0.7214564369310794,VAE_GMM
All Exemplars,0.9603864734299515,0.893368010403121,VAE_GMM
All Exemplars,0.9734335839598998,0.8335500650195058,VAE_GMM
All Exemplars,0.8501043841336117,0.7271781534460338,VAE_GMM
All Exemplars,0.8936082474226804,0.7617685305591678,VAE_GMM
All Exemplars,0.9012704174228675,0.7869960988296489,VAE_GMM
All Exemplars,0.975107296137339,0.777113133940182,VAE_GMM
