Exemplar_Size,Task 2,Task 3,Task 4,Method
All Exemplars,0.8108695652173914,0.6575539568345323,0.5012658227848101,FeTrIL
All Exemplars,0.8988235294117647,0.626923076923077,0.35496688741721855,FeTrIL
All Exemplars,0.8196428571428571,0.6575757575757575,0.5777777777777778,FeTrIL
All Exemplars,0.7323529411764707,0.6112500000000001,0.5363128491620113,FeTrIL
All Exemplars,0.7544117647058823,0.6451612903225807,0.5564245810055866,FeTrIL
All Exemplars,0.9853211009174313,0.7639097744360902,0.5210526315789474,FeTrIL
All Exemplars,0.7537037037037038,0.6632258064516129,0.5418994413407822,FeTrIL
All Exemplars,0.9350877192982457,0.8029850746268657,0.6481012658227848,FeTrIL
All Exemplars,0.9563218390804599,0.7513513513513514,0.5092105263157894,FeTrIL
All Exemplars,0.8543478260869566,0.6187050359712231,0.5278481012658228,FeTrIL
All Exemplars,0.9057471264367816,0.6656716417910447,0.4388571428571429,FeTrIL
All Exemplars,0.7669724770642202,0.6602564102564102,0.5702857142857143,FeTrIL
All Exemplars,0.9071428571428573,0.6980769230769232,0.2842105263157894,FeTrIL
All Exemplars,0.8178571428571428,0.61125,0.5474860335195532,FeTrIL
All Exemplars,0.9347826086956523,0.6586466165413534,0.40921052631578947,FeTrIL
All Exemplars,0.942608695652174,0.7568345323741007,0.5888888888888888,FeTrIL
All Exemplars,0.9720930232558139,0.6440944881889763,0.528,FeTrIL
All Exemplars,0.9481481481481483,0.7259842519685039,0.5611428571428572,FeTrIL
All Exemplars,0.7557522123893805,0.5666666666666667,0.5005586592178771,FeTrIL
All Exemplars,0.825,0.6610687022900763,0.6132450331125827,FeTrIL
All Exemplars,0.8095238095238095,0.5363636363636364,0.30131578947368415,FeTrIL
All Exemplars,0.9773913043478262,0.708974358974359,0.6262857142857142,FeTrIL
All Exemplars,0.9208791208791208,0.7763636363636364,0.4172185430463576,FeTrIL
All Exemplars,0.9688073394495413,0.8,0.5171052631578947,FeTrIL
All Exemplars,0.7911504424778761,0.7333333333333333,0.6256983240223464,FeTrIL
All Exemplars,0.945054945054945,0.6318840579710144,0.5379746835443038,FeTrIL
All Exemplars,0.9185185185185185,0.7924242424242424,0.6211920529801326,FeTrIL
All Exemplars,0.8608695652173914,0.637593984962406,0.4671052631578947,FeTrIL
All Exemplars,0.9465116279069768,0.5984251968503937,0.4582857142857143,FeTrIL
All Exemplars,0.9388235294117647,0.5153846153846153,0.3390728476821192,FeTrIL
All Exemplars,0.6043478260869565,0.18417266187050357,0.23797468354430373,DDGR
All Exemplars,0.2188235294117647,0.30192307692307685,0.12980132450331122,DDGR
All Exemplars,0.7,0.34545454545454546,0.16666666666666663,DDGR
All Exemplars,0.3352941176470588,0.28625,0.21229050279329606,DDGR
All Exemplars,0.3102941176470588,0.19999999999999996,0.17206703910614524,DDGR
All Exemplars,0.4422018348623853,0.2511278195488721,0.2947368421052631,DDGR
All Exemplars,0.5314814814814814,0.3070967741935483,0.1932960893854748,DDGR
All Exemplars,0.7403508771929826,0.3522388059701492,0.34050632911392403,DDGR
All Exemplars,0.4804597701149425,0.45225225225225224,0.3184210526315789,DDGR
All Exemplars,0.6978260869565218,0.2129496402877698,0.24556962025316453,DDGR
All Exemplars,0.9126436781609197,0.4477611940298508,0.22399999999999992,DDGR
All Exemplars,0.5724770642201835,0.2961538461538461,0.2571428571428572,DDGR
All Exemplars,0.7476190476190476,0.38653846153846155,0.3960526315789474,DDGR
All Exemplars,0.2785714285714285,0.15750000000000003,0.18100558659217872,DDGR
All Exemplars,0.7239130434782609,0.26315789473684204,0.23947368421052628,DDGR
All Exemplars,0.4017391304347826,0.3625899280575539,0.1577777777777777,DDGR
All Exemplars,0.3930232558139535,0.16850393700787403,0.05828571428571423,DDGR
All Exemplars,0.25370370370370365,0.14960629921259838,0.0594285714285714,DDGR
All Exemplars,0.5150442477876107,0.4045454545454546,0.39888268156424583,DDGR
