Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.47299602982651623,0.0,0.0
All Exemplars,DDGR,0.5577916935077386,0.3469501699597605,0.2719680077274137
All Exemplars,VAE_BBox,0.7767018688340215,0.3494701070952864,0.2584211424255479
All Exemplars,VAE_Filter,0.7825756630077648,0.35870739329129914,0.24794121733853877
All Exemplars,VAE_GMM,0.8523487351306325,0.45365862999858125,0.2944289501906335
