Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.8494855871873416,0.5969020633622767,0.46590952920941364,0.39769629350175123
All Exemplars,DDGR,0.48141951745460515,0.2467334465496893,0.16625151440349858,0.12615363477159247
All Exemplars,VAE_BBox,0.8016776199758656,0.48319641358115517,0.3258921740304858,0.24896024293911614
All Exemplars,VAE_Filter,0.8050505251733322,0.4861980724531996,0.32817554887024836,0.24893434682167073
All Exemplars,VAE_GMM,0.8448573499275255,0.605519042624867,0.43894005705197675,0.35245517083985395
