Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.9581970663126658,0.5613911412175038,0.23934421260038616,0.11085665818490241
All Exemplars,DDGR,0.9566214953275304,0.6790618132287259,0.5002317311821375,0.3338931297709923
All Exemplars,VAE_BBox,0.9579918213779848,0.882573224511137,0.7022587954393968,0.46931297709923664
All Exemplars,VAE_Filter,0.9576391753389842,0.8879965023293643,0.7032062355453202,0.4691772688719253
All Exemplars,VAE_GMM,0.9556903298970003,0.9116794203718914,0.7944342316075604,0.5889737065309585
