FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.5606060606060607,0.2454545454545454,0.4121212121212121,0.4272727272727272,0.4757575757575757
0.4985074626865671,0.1701492537313432,0.2865671641791044,0.3552238805970149,0.5343283582089552
0.4393939393939393,0.1606060606060605,0.303030303030303,0.4151515151515151,0.6424242424242423
0.54,0.1142857142857142,0.2057142857142856,0.2457142857142857,0.3
0.5285714285714286,0.1428571428571428,0.2114285714285714,0.3028571428571428,0.2599999999999999
0.5617647058823529,0.1911764705882352,0.3176470588235293,0.5,0.6529411764705882
0.497142857142857,0.2628571428571428,0.36,0.4228571428571427,0.6342857142857143
0.4696969696969697,0.2575757575757575,0.3848484848484849,0.5424242424242424,0.7030303030303031
0.4970588235294118,0.2970588235294117,0.2764705882352941,0.3294117647058823,0.4117647058823529
0.5060606060606061,0.1636363636363635,0.4393939393939393,0.3121212121212121,0.5575757575757575
0.4617647058823529,0.2529411764705882,0.3352941176470588,0.2029411764705882,0.4235294117647059
0.4970588235294118,0.1499999999999999,0.2676470588235294,0.288235294117647,0.3647058823529411
0.4205882352941176,0.2058823529411764,0.2764705882352941,0.4264705882352941,0.7794117647058825
0.4771428571428571,0.1628571428571428,0.2428571428571428,0.2657142857142857,0.497142857142857
0.5029411764705882,0.2794117647058823,0.2941176470588235,0.3235294117647059,0.4852941176470587
0.3848484848484849,0.2242424242424242,0.403030303030303,0.3787878787878788,0.5151515151515151
0.3941176470588236,0.2294117647058823,0.2911764705882353,0.2441176470588235,0.4970588235294118
0.4647058823529411,0.1088235294117646,0.2588235294117647,0.3470588235294117,0.6941176470588235
0.4999999999999999,0.1257142857142857,0.4485714285714285,0.4857142857142856,0.5657142857142856
0.5134328358208955,0.1313432835820895,0.2746268656716417,0.3522388059701492,0.5880597014925373
0.4058823529411764,0.238235294117647,0.3529411764705882,0.3617647058823529,0.6647058823529413
0.4588235294117647,0.1941176470588235,0.3058823529411764,0.3323529411764706,0.4647058823529412
0.3701492537313432,0.1313432835820895,0.3223880597014925,0.3223880597014925,0.444776119402985
0.5558823529411765,0.338235294117647,0.2264705882352941,0.4176470588235293,0.6
0.44,0.2514285714285714,0.3971428571428571,0.4942857142857143,0.5085714285714287
0.5272727272727272,0.3757575757575758,0.3939393939393939,0.4272727272727272,0.5818181818181818
0.5044776119402984,0.1313432835820895,0.2567164179104477,0.4477611940298507,0.6925373134328358
0.3852941176470588,0.2176470588235294,0.3617647058823529,0.3529411764705882,0.3529411764705883
0.4147058823529411,0.25,0.2441176470588235,0.3558823529411765,0.5441176470588235
0.3940298507462686,0.1641791044776119,0.3402985074626866,0.3074626865671642,0.6328358208955225
