Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.9545964679480569,0.5575767478313536,0.2345836933271503,0.1501375108995127,0.14772431729518848
All Exemplars,DDGR,0.9592592289434598,0.6375385701321405,0.45230778479392314,0.37437301760999964,0.33081924577373206
All Exemplars,VAE_BBox,0.9585416159832293,0.7903635426286277,0.5116760635572978,0.41402023408572114,0.36008669267446897
All Exemplars,VAE_Filter,0.9600191880319995,0.7950485657714472,0.5253385534221715,0.4216134800105972,0.3592371044646727
All Exemplars,VAE_GMM,0.959298288628015,0.8748274393210174,0.7346343142076311,0.5904977728598167,0.5027481577806675
