dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
hhar,1111,1, ce_fetril,none, none,0,100,3.916891811763248,19.58445905881624,1.2321774631490312,6.160887315745155
hhar,1111,1, ce_fetril,none, none,0,393,3.8807984050611664,19.40399202530583,1.230025510502358,6.150127552511791
hhar,1111,1, ce_fetril,none, none,0,1547,3.885392890233132,19.426964451165663,1.228936004050904,6.144680020254519
hhar,1111,1, ce_fetril,none, none,0,6085,3.8808178089497,19.40408904474849,1.228835097905248,6.144175489526242
hhar,1111,1, ce_fetril,none, none,0,215,3.875572129572431,19.37786064786216,1.2291752180010078,6.14587609000504
hhar,1111,1, ce_ddgr,none, none,0,100,328.64906163237833,1643.2453081618917,386.7554218022307,1933.777109011154
hhar,1111,1, ce_ddgr,none, none,0,393,313.7995862319624,1568.9979311598115,371.6423451143867,1858.211725571934
hhar,1111,1, ce_ddgr,none, none,0,1547,313.4450043239615,1567.2250216198076,371.8837861486835,1859.4189307434167
hhar,1111,1, ce_ddgr,none, none,0,6085,325.9578569243662,1629.789284621831,383.6782793863769,1918.3913969318849
hhar,1111,1, ce_ddgr,none, none,0,215,344.0411400278923,1720.2057001394608,402.3155716755412,2011.577858377706
hhar,1111,1, ce_vae,boundary_box, none,0,100,38.314680954801545,191.57340477400768,37.22059767145043,186.10298835725212
hhar,1111,1, ce_vae,boundary_box, none,0,393,38.75916946580012,193.79584732900065,37.68736526235939,188.4368263117969
hhar,1111,1, ce_vae,boundary_box, none,0,1547,38.6267270324524,193.13363516226204,37.53936198032565,187.69680990162823
hhar,1111,1, ce_vae,boundary_box, none,0,6085,38.86082200062927,194.30411000314635,37.77661488998059,188.88307444990303
hhar,1111,1, ce_vae,boundary_box, none,0,215,38.85955969942983,194.2977984971491,37.76743841727326,188.83719208636631
hhar,1111,1, ce_vae,boundary_box, probability,0,100,37.94393058323613,189.7196529161806,36.63694928932314,183.1847464466157
hhar,1111,1, ce_vae,boundary_box, probability,0,393,37.53752368429056,187.68761842145275,36.28390445980244,181.41952229901216
hhar,1111,1, ce_vae,boundary_box, probability,0,1547,37.17179767236527,185.8589883618264,35.954385138011226,179.77192569005612
hhar,1111,1, ce_vae,boundary_box, probability,0,6085,37.29639099483844,186.4819549741922,36.06505506835877,180.32527534179388
hhar,1111,1, ce_vae,boundary_box, probability,0,215,37.43296091308569,187.16480456542843,36.1840513772654,180.92025688632705
hhar,1111,1, ce_vae,gmm, none,0,100,44.92572905177251,224.6286452588625,41.41598767736306,207.0799383868153
hhar,1111,1, ce_vae,gmm, none,0,393,45.24362528096263,226.2181264048132,41.76926495033004,208.8463247516503
hhar,1111,1, ce_vae,gmm, none,0,1547,44.86410064919335,224.3205032459667,41.41641318379588,207.08206591897957
hhar,1111,1, ce_vae,gmm, none,0,6085,45.257736189972285,226.2886809498615,41.79289438599564,208.96447192997823
hhar,1111,1, ce_vae,gmm, none,0,215,45.2851209467674,226.4256047338372,41.83433131996666,209.1716565998333
