Exemplar_Size,Task 2,Method
All Exemplars,0.1418043202033037,FeTrIL
All Exemplars,0.08339222614840988,FeTrIL
All Exemplars,0.21101123595505616,FeTrIL
All Exemplars,0.12493702770780854,FeTrIL
All Exemplars,0.0,FeTrIL
All Exemplars,0.0,FeTrIL
All Exemplars,0.15165876777251183,FeTrIL
All Exemplars,0.2177725118483412,FeTrIL
All Exemplars,0.13897882938978828,FeTrIL
All Exemplars,0.0,FeTrIL
All Exemplars,0.13897882938978828,FeTrIL
All Exemplars,0.0,FeTrIL
All Exemplars,0.07255319148936168,FeTrIL
All Exemplars,0.07191011235955055,FeTrIL
All Exemplars,0.21219822109275732,FeTrIL
All Exemplars,0.14130146082337317,FeTrIL
All Exemplars,0.07884393063583815,FeTrIL
All Exemplars,0.08368098159509205,FeTrIL
All Exemplars,0.1326086956521739,FeTrIL
All Exemplars,0.07213483146067415,FeTrIL
All Exemplars,0.14510638297872336,FeTrIL
All Exemplars,0.07410358565737052,FeTrIL
All Exemplars,0.0657243816254417,FeTrIL
All Exemplars,0.07410358565737052,FeTrIL
All Exemplars,0.07729468599033816,FeTrIL
All Exemplars,0.06355353075170841,FeTrIL
All Exemplars,0.2510429447852761,FeTrIL
All Exemplars,0.07471410419313848,FeTrIL
All Exemplars,0.0,FeTrIL
All Exemplars,0.0657243816254417,FeTrIL
All Exemplars,0.9997458703939008,DDGR
All Exemplars,0.9959952885747938,DDGR
All Exemplars,0.9952808988764044,DDGR
All Exemplars,0.9841309823677582,DDGR
All Exemplars,0.9848866498740556,DDGR
All Exemplars,0.9840637450199203,DDGR
All Exemplars,0.9995260663507108,DDGR
All Exemplars,0.9990521327014218,DDGR
All Exemplars,0.9995018679950187,DDGR
All Exemplars,0.9997458703939008,DDGR
All Exemplars,0.9992528019925281,DDGR
All Exemplars,0.9891102257636122,DDGR
All Exemplars,0.9980851063829788,DDGR
All Exemplars,0.9932584269662922,DDGR
All Exemplars,0.9989834815756036,DDGR
All Exemplars,0.9853917662682603,DDGR
All Exemplars,0.9967630057803468,DDGR
All Exemplars,0.9820858895705522,DDGR
All Exemplars,0.9992753623188406,DDGR
All Exemplars,0.996179775280899,DDGR
All Exemplars,0.9987234042553192,DDGR
All Exemplars,0.9880478087649402,DDGR
All Exemplars,0.9962308598351001,DDGR
All Exemplars,0.9830013280212484,DDGR
All Exemplars,0.9985507246376812,DDGR
All Exemplars,0.9993166287015945,DDGR
All Exemplars,0.9860122699386503,DDGR
All Exemplars,0.9997458703939008,DDGR
All Exemplars,0.9967630057803468,DDGR
All Exemplars,0.9959952885747938,DDGR
All Exemplars,1.0,VAE_BBox
All Exemplars,0.9957597173144876,VAE_BBox
All Exemplars,0.9982022471910114,VAE_BBox
All Exemplars,0.9906801007556675,VAE_BBox
All Exemplars,0.9926952141057935,VAE_BBox
All Exemplars,0.9877822045152722,VAE_BBox
All Exemplars,0.9997630331753555,VAE_BBox
All Exemplars,0.9992890995260663,VAE_BBox
All Exemplars,1.0,VAE_BBox
All Exemplars,0.9997458703939008,VAE_BBox
All Exemplars,1.0,VAE_BBox
All Exemplars,0.9915006640106242,VAE_BBox
All Exemplars,0.9993617021276597,VAE_BBox
All Exemplars,0.9970786516853932,VAE_BBox
All Exemplars,0.9994917407878017,VAE_BBox
All Exemplars,0.9915006640106242,VAE_BBox
All Exemplars,0.9976878612716764,VAE_BBox
All Exemplars,0.9884662576687117,VAE_BBox
All Exemplars,0.9995169082125603,VAE_BBox
All Exemplars,0.9970786516853931,VAE_BBox
All Exemplars,0.9991489361702129,VAE_BBox
All Exemplars,0.9925630810092961,VAE_BBox
All Exemplars,0.9978798586572438,VAE_BBox
All Exemplars,0.9888446215139444,VAE_BBox
All Exemplars,0.9995169082125603,VAE_BBox
All Exemplars,0.9990888382687928,VAE_BBox
All Exemplars,0.9896932515337424,VAE_BBox
All Exemplars,0.9997458703939008,VAE_BBox
All Exemplars,0.9972254335260116,VAE_BBox
All Exemplars,0.9978798586572438,VAE_BBox
All Exemplars,1.0,VAE_Filter
All Exemplars,0.9981154299175501,VAE_Filter
All Exemplars,0.9952808988764044,VAE_Filter
All Exemplars,0.9904282115869018,VAE_Filter
All Exemplars,0.9889168765743074,VAE_Filter
All Exemplars,0.9907038512616202,VAE_Filter
All Exemplars,1.0,VAE_Filter
All Exemplars,1.0,VAE_Filter
All Exemplars,0.9995018679950187,VAE_Filter
All Exemplars,0.9997458703939008,VAE_Filter
All Exemplars,0.9995018679950187,VAE_Filter
All Exemplars,0.9922974767596282,VAE_Filter
All Exemplars,0.9995744680851064,VAE_Filter
All Exemplars,0.9986516853932585,VAE_Filter
All Exemplars,1.0,VAE_Filter
All Exemplars,0.9901726427622842,VAE_Filter
All Exemplars,0.9976878612716764,VAE_Filter
All Exemplars,0.9869938650306749,VAE_Filter
All Exemplars,1.0,VAE_Filter
All Exemplars,0.997752808988764,VAE_Filter
All Exemplars,0.9995744680851064,VAE_Filter
All Exemplars,0.9891102257636124,VAE_Filter
All Exemplars,0.9985865724381625,VAE_Filter
All Exemplars,0.9859229747675965,VAE_Filter
All Exemplars,0.9997584541062802,VAE_Filter
All Exemplars,0.9990888382687928,VAE_Filter
All Exemplars,0.9887116564417177,VAE_Filter
All Exemplars,0.9994917407878017,VAE_Filter
All Exemplars,0.9979190751445088,VAE_Filter
All Exemplars,0.9964664310954063,VAE_Filter
All Exemplars,1.0,VAE_GMM
All Exemplars,0.9962308598351001,VAE_GMM
All Exemplars,0.9957303370786518,VAE_GMM
All Exemplars,0.9899244332493703,VAE_GMM
All Exemplars,0.98639798488665,VAE_GMM
All Exemplars,0.9827357237715804,VAE_GMM
All Exemplars,0.9988151658767773,VAE_GMM
All Exemplars,0.9997630331753555,VAE_GMM
All Exemplars,1.0,VAE_GMM
All Exemplars,0.9997458703939008,VAE_GMM
All Exemplars,0.9995018679950187,VAE_GMM
All Exemplars,0.9824701195219123,VAE_GMM
All Exemplars,0.9989361702127659,VAE_GMM
All Exemplars,0.995056179775281,VAE_GMM
All Exemplars,0.9997458703939008,VAE_GMM
All Exemplars,0.9904382470119522,VAE_GMM
All Exemplars,0.9981502890173412,VAE_GMM
All Exemplars,0.9833128834355828,VAE_GMM
All Exemplars,0.998792270531401,VAE_GMM
All Exemplars,0.996179775280899,VAE_GMM
All Exemplars,0.9995744680851064,VAE_GMM
All Exemplars,0.9877822045152722,VAE_GMM
All Exemplars,0.9950530035335691,VAE_GMM
All Exemplars,0.9832669322709163,VAE_GMM
All Exemplars,1.0,VAE_GMM
All Exemplars,0.998861047835991,VAE_GMM
All Exemplars,0.9823312883435582,VAE_GMM
All Exemplars,0.9997458703939008,VAE_GMM
All Exemplars,0.9953757225433526,VAE_GMM
All Exemplars,0.9957597173144878,VAE_GMM
