Exemplar_Size,Method,Task 1,Task 2,Task 3
All Exemplars,FeTrIL,0.94381100635578,0.5973776661781688,0.4342857142857142
All Exemplars,DDGR,0.9519454072774066,0.5582540869198669,0.3767301587301587
All Exemplars,VAE_BBox,0.9501893193205128,0.7385936877457951,0.5394920634920635
All Exemplars,VAE_Filter,0.9558108184357823,0.7336009142060156,0.5421904761904762
All Exemplars,VAE_GMM,0.9517103385504047,0.767715771373013,0.6282857142857143
