FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.0,0.2417613636363636,0.2036931818181817,0.1556818181818181,0.3690340909090909
0.0,0.263623395149786,0.1169757489300998,0.1543509272467902,0.3178316690442225
0.0,0.2379160636758321,0.1800289435600578,0.1936324167872647,0.4228654124457308
0.0,0.2553459119496855,0.2377358490566037,0.2946540880503144,0.35
0.0,0.1729559748427672,0.2522012578616351,0.2874213836477987,0.5245283018867924
0.0,0.2752503576537911,0.1748211731044349,0.1791130185979971,0.3484978540772532
0.0,0.1399371069182389,0.2584905660377358,0.339937106918239,0.3355345911949685
0.1197452229299363,0.2211464968152866,0.2030573248407642,0.1355414012738853,0.3031847133757961
0.0,0.2440629470672389,0.1476394849785407,0.138483547925608,0.4048640915593705
0.0,0.219047619047619,0.2418470418470418,0.1945165945165944,0.406060606060606
0.0,0.2153618906942392,0.3051698670605612,0.2017725258493352,0.3568685376661743
0.0,0.1849335302806499,0.2144756277695716,0.2127031019202363,0.246381093057607
0.0,0.1679542203147353,0.2892703862660944,0.1985693848354792,0.5141630901287554
0.0,0.1273584905660377,0.2399371069182389,0.3273584905660377,0.4606918238993711
0.0,0.2260371959942774,0.1711015736766809,0.153934191702432,0.4240343347639485
0.0,0.1803183791606367,0.2500723589001447,0.2040520984081041,0.3215629522431259
0.0,0.3146233382570162,0.3087149187592318,0.3423929098966026,0.3580502215657312
0.154140127388535,0.277452229299363,0.252484076433121,0.2435668789808916,0.2101910828025477
0.0,0.200314465408805,0.211006289308176,0.3147798742138364,0.4437106918238993
0.0,0.2445078459343794,0.3212553495007132,0.4248216833095578,0.3911554921540655
0.0,0.2266094420600858,0.2878397711015736,0.2600858369098712,0.5567954220314735
0.0,0.2200886262924667,0.3296898079763662,0.300738552437223,0.3624815361890695
0.0,0.181740370898716,0.2696148359486447,0.244793152639087,0.2504992867332382
0.0,0.15793991416309,0.1364806866952789,0.1553648068669527,0.3464949928469242
0.0,0.1993710691823899,0.1779874213836477,0.2125786163522012,0.3632075471698113
0.0,0.2346590909090908,0.2789772727272727,0.2957386363636363,0.4880681818181818
0.0,0.2502139800285306,0.1700427960057061,0.1740370898716119,0.2
0.0,0.2723891273247496,0.2804005722460657,0.2675250357653791,0.3722460658082975
0.0,0.1630723781388478,0.3305760709010339,0.310192023633678,0.3394387001477105
0.0,0.2037089871611982,0.1483594864479314,0.1475035663338088,0.4716119828815978
