Exemplar_Size,Task 1,Task 2,Method
All Exemplars,1.0,0.558974358974359,FeTrIL
All Exemplars,0.9888888888888889,0.6564102564102564,FeTrIL
All Exemplars,0.9902439024390244,0.541025641025641,FeTrIL
All Exemplars,0.8577777777777778,0.5794871794871794,FeTrIL
All Exemplars,0.8622222222222222,0.5435897435897435,FeTrIL
All Exemplars,1.0,0.6,FeTrIL
All Exemplars,1.0,0.5487179487179488,FeTrIL
All Exemplars,1.0,0.6205128205128205,FeTrIL
All Exemplars,0.8864864864864865,0.582051282051282,FeTrIL
All Exemplars,0.9777777777777779,0.5128205128205128,FeTrIL
All Exemplars,0.8918918918918919,0.46410256410256406,FeTrIL
All Exemplars,1.0,0.5512820512820513,FeTrIL
All Exemplars,0.968421052631579,0.617948717948718,FeTrIL
All Exemplars,0.9853658536585366,0.5692307692307692,FeTrIL
All Exemplars,0.9833333333333334,0.4948717948717949,FeTrIL
All Exemplars,1.0,0.5871794871794872,FeTrIL
All Exemplars,0.9351351351351352,0.6615384615384615,FeTrIL
All Exemplars,0.9949999999999999,0.612820512820513,FeTrIL
All Exemplars,1.0,0.5102564102564102,FeTrIL
All Exemplars,0.9853658536585366,0.5871794871794872,FeTrIL
All Exemplars,0.9526315789473685,0.5358974358974359,FeTrIL
All Exemplars,1.0,0.623076923076923,FeTrIL
All Exemplars,0.9888888888888889,0.6230769230769232,FeTrIL
All Exemplars,1.0,0.6102564102564103,FeTrIL
All Exemplars,1.0,0.49743589743589745,FeTrIL
All Exemplars,0.9789473684210526,0.6051282051282051,FeTrIL
All Exemplars,0.99,0.6487179487179487,FeTrIL
All Exemplars,1.0,0.5666666666666667,FeTrIL
All Exemplars,0.9621621621621621,0.6487179487179486,FeTrIL
All Exemplars,0.9944444444444445,0.6974358974358974,FeTrIL
All Exemplars,1.0,0.6487179487179486,DDGR
All Exemplars,0.9944444444444445,0.7589743589743589,DDGR
All Exemplars,0.9804878048780488,0.6153846153846153,DDGR
All Exemplars,0.96,0.6948717948717948,DDGR
All Exemplars,0.9688888888888888,0.7615384615384615,DDGR
All Exemplars,1.0,0.6846153846153846,DDGR
All Exemplars,1.0,0.6974358974358974,DDGR
All Exemplars,1.0,0.7589743589743589,DDGR
All Exemplars,0.8648648648648649,0.6923076923076923,DDGR
All Exemplars,0.9944444444444445,0.7179487179487178,DDGR
All Exemplars,0.8810810810810811,0.717948717948718,DDGR
All Exemplars,1.0,0.7025641025641026,DDGR
All Exemplars,0.968421052631579,0.7564102564102564,DDGR
All Exemplars,0.975609756097561,0.5666666666666667,DDGR
All Exemplars,1.0,0.7615384615384615,DDGR
All Exemplars,0.9949999999999999,0.7410256410256411,DDGR
All Exemplars,0.9621621621621621,0.7076923076923076,DDGR
All Exemplars,0.9800000000000001,0.6435897435897436,DDGR
All Exemplars,1.0,0.6410256410256411,DDGR
All Exemplars,0.9804878048780488,0.6,DDGR
All Exemplars,0.9473684210526315,0.7358974358974358,DDGR
All Exemplars,1.0,0.6102564102564103,DDGR
All Exemplars,1.0,0.7512820512820513,DDGR
All Exemplars,1.0,0.6666666666666667,DDGR
All Exemplars,1.0,0.6333333333333334,DDGR
All Exemplars,0.9894736842105264,0.6333333333333334,DDGR
All Exemplars,0.9949999999999999,0.5769230769230769,DDGR
All Exemplars,1.0,0.658974358974359,DDGR
All Exemplars,0.918918918918919,0.6666666666666666,DDGR
All Exemplars,0.9944444444444445,0.7487179487179487,DDGR
All Exemplars,1.0,0.7076923076923076,VAE_BBox
All Exemplars,1.0,0.8512820512820513,VAE_BBox
All Exemplars,0.9853658536585366,0.8051282051282052,VAE_BBox
All Exemplars,0.9555555555555555,0.6512820512820513,VAE_BBox
All Exemplars,0.9688888888888888,0.6461538461538462,VAE_BBox
All Exemplars,1.0,0.9051282051282051,VAE_BBox
All Exemplars,1.0,0.9282051282051282,VAE_BBox
All Exemplars,1.0,0.8153846153846154,VAE_BBox
All Exemplars,0.9405405405405407,0.7487179487179487,VAE_BBox
All Exemplars,1.0,0.7333333333333334,VAE_BBox
All Exemplars,0.8972972972972973,0.7,VAE_BBox
All Exemplars,1.0,0.9307692307692308,VAE_BBox
All Exemplars,0.9631578947368421,0.9076923076923077,VAE_BBox
All Exemplars,0.9804878048780488,0.7974358974358975,VAE_BBox
All Exemplars,0.9944444444444445,0.7487179487179487,VAE_BBox
All Exemplars,0.9949999999999999,0.8205128205128206,VAE_BBox
All Exemplars,0.9405405405405407,0.6410256410256411,VAE_BBox
All Exemplars,0.9800000000000001,0.8564102564102564,VAE_BBox
All Exemplars,1.0,0.9153846153846154,VAE_BBox
All Exemplars,0.9853658536585366,0.8384615384615385,VAE_BBox
All Exemplars,0.9526315789473685,0.9102564102564102,VAE_BBox
All Exemplars,1.0,0.8076923076923077,VAE_BBox
All Exemplars,0.9944444444444445,0.7384615384615385,VAE_BBox
All Exemplars,1.0,0.841025641025641,VAE_BBox
All Exemplars,1.0,0.8974358974358975,VAE_BBox
All Exemplars,0.9947368421052631,0.8128205128205128,VAE_BBox
All Exemplars,0.9949999999999999,0.841025641025641,VAE_BBox
All Exemplars,1.0,0.8179487179487179,VAE_BBox
All Exemplars,0.9513513513513514,0.6923076923076923,VAE_BBox
All Exemplars,0.9944444444444445,0.9051282051282052,VAE_BBox
All Exemplars,0.9777777777777779,0.8923076923076924,VAE_Filter
All Exemplars,0.9944444444444445,0.9589743589743591,VAE_Filter
All Exemplars,0.9804878048780488,0.8256410256410256,VAE_Filter
All Exemplars,0.9822222222222221,0.7102564102564103,VAE_Filter
All Exemplars,0.9733333333333333,0.6564102564102565,VAE_Filter
All Exemplars,1.0,0.8846153846153847,VAE_Filter
All Exemplars,1.0,0.9666666666666668,VAE_Filter
All Exemplars,1.0,0.8846153846153847,VAE_Filter
All Exemplars,0.9027027027027028,0.7564102564102564,VAE_Filter
All Exemplars,0.9944444444444445,0.7692307692307693,VAE_Filter
All Exemplars,0.8864864864864865,0.8051282051282052,VAE_Filter
All Exemplars,1.0,0.976923076923077,VAE_Filter
All Exemplars,0.9789473684210528,0.9333333333333333,VAE_Filter
All Exemplars,0.9707317073170731,0.8487179487179487,VAE_Filter
All Exemplars,0.9944444444444445,0.8,VAE_Filter
All Exemplars,1.0,0.8358974358974359,VAE_Filter
All Exemplars,0.9459459459459459,0.7282051282051283,VAE_Filter
All Exemplars,0.9799999999999999,0.782051282051282,VAE_Filter
