FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.5584905660377358,0.5056603773584906,0.679245283018868,0.7245283018867925
0.3434782608695652,0.4652173913043478,0.4608695652173913,0.8347826086956521
0.4566037735849056,0.3245283018867924,0.8075471698113208,0.879245283018868
0.596774193548387,0.3290322580645161,0.6096774193548387,0.8225806451612904
0.6603174603174603,0.4158730158730158,0.5460317460317461,0.5873015873015872
0.5,0.3777777777777777,0.5222222222222223,0.7074074074074075
0.6793650793650794,0.4857142857142856,0.4825396825396825,0.6761904761904762
0.562962962962963,0.3703703703703703,0.5925925925925926,0.774074074074074
0.417391304347826,0.434782608695652,0.591304347826087,0.8434782608695652
0.6037735849056604,0.4943396226415094,0.769811320754717,0.7056603773584906
0.562962962962963,0.4814814814814815,0.7148148148148148,0.6851851851851852
0.4548387096774193,0.3967741935483871,0.5774193548387097,0.4935483870967742
0.5260869565217391,0.3782608695652174,0.5608695652173914,0.6782608695652174
0.4580645161290323,0.4645161290322581,0.6903225806451614,0.7935483870967742
0.562962962962963,0.4592592592592591,0.6851851851851852,0.8037037037037036
0.4566037735849056,0.3018867924528301,0.4792452830188679,0.6528301886792454
0.362962962962963,0.5740740740740742,0.5148148148148148,0.5962962962962963
0.4888888888888888,0.3407407407407407,0.5888888888888888,0.8629629629629629
0.5018181818181817,0.5418181818181818,0.3781818181818181,0.389090909090909
0.4407407407407406,0.3,0.8777777777777779,0.8407407407407408
0.5454545454545453,0.48,0.7236363636363636,0.7563636363636365
0.5064516129032258,0.396774193548387,0.567741935483871,0.5483870967741936
0.3733333333333333,0.4088888888888888,0.768888888888889,0.7422222222222221
0.7148148148148147,0.4333333333333334,0.3259259259259259,0.4296296296296296
0.5745454545454545,0.5018181818181817,0.3345454545454545,0.5309090909090909
0.5148148148148148,0.4296296296296296,0.8555555555555555,0.888888888888889
0.5169811320754717,0.4037735849056603,0.630188679245283,0.6
0.3333333333333333,0.5074074074074073,0.5555555555555556,0.7666666666666666
0.4888888888888889,0.4518518518518518,0.774074074074074,0.8814814814814813
0.582608695652174,0.3565217391304348,0.5434782608695652,0.4956521739130434
