FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.5315589353612167,0.5026615969581749,0.6441064638783269,0.6471482889733841,0.6836501901140684
0.4965034965034965,0.544055944055944,0.6517482517482518,0.6559440559440559,0.7027972027972028
0.6384937238493724,0.5263598326359833,0.6786610878661088,0.6694560669456068,0.8761506276150627
0.4503816793893129,0.5549618320610687,0.6793893129770991,0.7541984732824427,0.8305343511450382
0.6063604240282685,0.5752650176678445,0.7102473498233216,0.7045936395759717,0.8148409893992932
0.5465116279069768,0.4612403100775193,0.6627906976744187,0.6255813953488373,0.717829457364341
0.5193277310924369,0.5521008403361345,0.7084033613445377,0.7285714285714285,0.8596638655462184
0.64921875,0.5203125,0.66875,0.6875,0.825
0.6475095785440613,0.4750957854406129,0.6950191570881227,0.6804597701149426,0.8283524904214559
0.532824427480916,0.5755725190839696,0.7870229007633588,0.7809160305343512,0.8267175572519084
0.4785992217898832,0.5922178988326848,0.7735408560311284,0.7626459143968872,0.8544747081712064
0.5466101694915254,0.5745762711864406,0.7728813559322033,0.7720338983050847,0.8177966101694916
0.4910505836575874,0.6295719844357976,0.7019455252918287,0.7844357976653696,0.8404669260700389
0.6235294117647059,0.4890756302521009,0.6899159663865546,0.7050420168067226,0.846218487394958
0.6028880866425992,0.4938628158844764,0.6924187725631767,0.6736462093862816,0.8628158844765343
0.6375,0.5625,0.6470588235294118,0.5772058823529411,0.8367647058823529
0.6122448979591837,0.5142857142857142,0.7902040816326531,0.7355102040816326,0.8791836734693877
0.5641221374045802,0.6053435114503816,0.8099236641221375,0.8305343511450382,0.8526717557251908
0.6104868913857677,0.5625468164794007,0.7453183520599251,0.6794007490636704,0.797752808988764
0.4988679245283019,0.5426415094339623,0.7630188679245283,0.7479245283018867,0.769056603773585
0.507563025210084,0.5478991596638656,0.8210084033613445,0.823529411764706,0.8252100840336134
0.5273469387755101,0.5085714285714286,0.7053061224489796,0.7175510204081632,0.8367346938775511
0.6147058823529412,0.45,0.5985294117647059,0.5852941176470589,0.7169117647058824
0.6070866141732283,0.4763779527559054,0.6897637795275591,0.6897637795275591,0.7212598425196851
0.5089494163424125,0.5813229571984435,0.7782101167315176,0.8085603112840468,0.7735408560311285
0.4349090909090908,0.5694545454545455,0.7709090909090909,0.7592727272727273,0.8174545454545454
0.5541984732824428,0.5053435114503817,0.7549618320610686,0.7755725190839694,0.7587786259541985
0.4778625954198473,0.498473282442748,0.6068702290076337,0.6190839694656489,0.7015267175572519
0.5315589353612167,0.4555133079847908,0.7049429657794677,0.68212927756654,0.7102661596958175
0.4384905660377358,0.5516981132075471,0.7426415094339622,0.739622641509434,0.8030188679245283
