FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.8547945205479452,0.3178082191780821,0.3424657534246574,0.4547945205479452
0.7458333333333333,0.3916666666666667,0.4583333333333333,0.5541666666666666
0.8371428571428572,0.3199999999999999,0.9342857142857144,0.9457142857142856
0.856842105263158,0.3852631578947368,0.9663157894736842,0.9705263157894738
0.6863157894736842,0.3831578947368421,0.9747368421052632,0.9852631578947368
0.6465753424657534,0.5972602739726027,0.3506849315068493,0.6493150684931507
0.6757894736842105,0.423157894736842,0.768421052631579,0.9747368421052632
0.7200000000000001,0.4778947368421052,0.8189473684210528,0.9578947368421054
0.9866666666666666,0.4266666666666666,0.5066666666666666,0.3333333333333333
0.496103896103896,0.5194805194805194,0.1142857142857142,0.335064935064935
0.8684931506849317,0.3178082191780821,0.3150684931506849,0.3698630136986301
0.9545454545454548,0.2515151515151514,0.9424242424242424,0.9727272727272728
0.7313432835820897,0.3074626865671641,0.9731343283582088,0.871641791044776
0.7685714285714287,0.3399999999999999,0.9114285714285714,0.9457142857142856
0.4337662337662337,0.7688311688311689,0.1662337662337662,0.3220779220779221
0.8484848484848486,0.3242424242424242,0.9606060606060606,0.987878787878788
0.6,0.3466666666666666,0.5111111111111111,0.5066666666666666
0.8393939393939395,0.2454545454545454,0.990909090909091,0.8787878787878789
0.5936842105263158,0.4842105263157895,0.968421052631579,0.9747368421052632
0.8085714285714285,0.2914285714285714,0.9285714285714286,0.9457142857142856
0.6799999999999999,0.3571428571428571,0.86,0.6457142857142857
0.6986301369863013,0.5890410958904109,0.3123287671232876,0.7013698630136986
0.6624999999999999,0.4083333333333334,0.4625,0.5125000000000001
0.5094736842105263,0.696842105263158,0.463157894736842,0.7410526315789474
0.68,0.4568421052631579,0.9747368421052632,0.9578947368421054
0.8729729729729729,0.7432432432432432,0.7513513513513513,0.7594594594594595
0.6113636363636364,0.6386363636363637,0.6681818181818182,0.8022727272727274
0.9875,0.3791666666666666,0.3583333333333333,0.3583333333333333
0.7283582089552241,0.7731343283582089,0.6716417910447763,0.6567164179104477
0.9575757575757576,0.2272727272727273,0.9848484848484848,0.9727272727272728
0.8547945205479452,0.3178082191780821,0.3424657534246574,0.4547945205479452
0.7458333333333333,0.3916666666666667,0.4583333333333333,0.5541666666666666
0.8371428571428572,0.3199999999999999,0.9342857142857144,0.9457142857142856
0.856842105263158,0.3852631578947368,0.9663157894736842,0.9705263157894738
0.6863157894736842,0.3831578947368421,0.9747368421052632,0.9852631578947368
0.6465753424657534,0.5972602739726027,0.3506849315068493,0.6493150684931507
0.6757894736842105,0.423157894736842,0.768421052631579,0.9747368421052632
0.7200000000000001,0.4778947368421052,0.8189473684210528,0.9578947368421054
0.9866666666666666,0.4266666666666666,0.5066666666666666,0.3333333333333333
0.496103896103896,0.5194805194805194,0.1142857142857142,0.335064935064935
0.8684931506849317,0.3178082191780821,0.3150684931506849,0.3698630136986301
0.9545454545454548,0.2515151515151514,0.9424242424242424,0.9727272727272728
0.7313432835820897,0.3074626865671641,0.9731343283582088,0.871641791044776
0.7685714285714287,0.3399999999999999,0.9114285714285714,0.9457142857142856
0.4337662337662337,0.7688311688311689,0.1662337662337662,0.3220779220779221
0.8484848484848486,0.3242424242424242,0.9606060606060606,0.987878787878788
0.6,0.3466666666666666,0.5111111111111111,0.5066666666666666
0.8393939393939395,0.2454545454545454,0.990909090909091,0.8787878787878789
0.5936842105263158,0.4842105263157895,0.968421052631579,0.9747368421052632
0.8085714285714285,0.2914285714285714,0.9285714285714286,0.9457142857142856
0.6799999999999999,0.3571428571428571,0.86,0.6457142857142857
0.6986301369863013,0.5890410958904109,0.3123287671232876,0.7013698630136986
0.6624999999999999,0.4083333333333334,0.4625,0.5125000000000001
0.5094736842105263,0.696842105263158,0.463157894736842,0.7410526315789474
0.68,0.4568421052631579,0.9747368421052632,0.9578947368421054
0.8729729729729729,0.7432432432432432,0.7513513513513513,0.7594594594594595
0.6113636363636364,0.6386363636363637,0.6681818181818182,0.8022727272727274
0.9875,0.3791666666666666,0.3583333333333333,0.3583333333333333
0.7283582089552241,0.7731343283582089,0.6716417910447763,0.6567164179104477
0.9575757575757576,0.2272727272727273,0.9848484848484848,0.9727272727272728
