FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.2558024691358024,0.4093827160493827,0.6752263374485596,0.6391769547325103,0.8172839506172839
0.2180679785330948,0.3221824686940965,0.5889087656529517,0.5681574239713776,0.7107334525939177
0.1956255468066491,0.3324584426946632,0.6505686789151357,0.5685039370078739,0.8325459317585302
0.2123605150214592,0.4176824034334764,0.7373390557939914,0.673304721030043,0.8751931330472104
0.2189071986123156,0.3526452732003469,0.7167389418907198,0.4705984388551604,0.8183868169991328
0.2879598662207357,0.4451505016722408,0.6297658862876254,0.51438127090301,0.7168896321070235
0.0496097137901127,0.4398959236773634,0.6744145706851692,0.5061578490893321,0.8036426712922811
0.1428096425602659,0.3966749792186201,0.6241064006650042,0.5333333333333332,0.6315876974231088
0.1815126050420167,0.3215126050420168,0.5756302521008403,0.5126050420168068,0.7302521008403361
0.1493004115226337,0.4548148148148148,0.7180246913580247,0.6276543209876543,0.7762962962962963
0.2093100581878636,0.3702410640066501,0.5862011637572735,0.5105569409808811,0.7092269326683291
0.2168734491315135,0.3452440033085194,0.6481389578163772,0.471298593879239,0.7475599669148056
0.2599284436493739,0.4146690518783542,0.5477638640429339,0.5459749552772808,0.7123434704830054
0.1406008583690987,0.3397424892703863,0.7521030042918456,0.6120171673819742,0.8393133047210302
0.200334448160535,0.3065217391304348,0.6523411371237458,0.5510033444816054,0.7143812709030101
0.097119341563786,0.3980246913580246,0.6763786008230455,0.5955555555555556,0.7558847736625515
0.1504862953138815,0.4970822281167108,0.5725906277630416,0.6097259062776305,0.7580901856763926
0.2526967285587974,0.4560565870910699,0.5600353669319186,0.598054818744474,0.74447391688771
0.0957894736842105,0.3114035087719298,0.6708771929824562,0.6008771929824561,0.8103508771929825
0.2045998160073597,0.3668813247470101,0.7843606255749771,0.6728610855565778,0.9131554737810488
0.0957894736842105,0.353157894736842,0.6764912280701755,0.6031578947368421,0.8133333333333335
0.2524400330851943,0.4043010752688172,0.6951199338296112,0.5520264681555004,0.80479735318445
0.2045734388742304,0.4186455584872471,0.6554089709762534,0.6080914687774845,0.8123131046613897
0.2409698996655518,0.4693979933110368,0.6332775919732442,0.4861204013377926,0.6963210702341137
0.2310526315789473,0.4063157894736842,0.6754385964912282,0.595438596491228,0.8263157894736842
0.1485763589301121,0.3482312338222605,0.6964624676445211,0.5508196721311476,0.7528904227782571
0.1886264216972878,0.4461942257217847,0.6295713035870516,0.6145231846019248,0.8439195100612423
0.2252508361204013,0.3021739130434782,0.6426421404682274,0.5096989966555184,0.7096989966555184
0.2549955791335101,0.5174182139699381,0.575419982316534,0.7082228116710876,0.7570291777188329
0.1134168157423971,0.3908765652951699,0.5452593917710198,0.5504472271914133,0.7220035778175313
