FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.9707865168539328,0.9692883895131086,0.9700374531835207,0.9700374531835207,0.9707865168539328
0.9874285714285712,0.9851428571428572,0.986285714285714,0.9805714285714286,0.989714285714286
1.0,1.0,1.0,0.9981395348837212,1.0
0.9963636363636365,0.9945454545454548,0.9981818181818184,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.9908571428571428,0.9897142857142855,0.9908571428571428,0.9908571428571428,0.9851428571428572
0.9892156862745098,0.9892156862745098,0.9901960784313726,0.992156862745098,0.9892156862745098
0.9837837837837838,0.98996138996139,0.983011583011583,0.9853281853281854,0.9891891891891892
0.9966666666666668,0.9983333333333334,0.9983333333333334,1.0,0.9966666666666668
0.9940298507462688,0.9970149253731344,0.9955223880597014,0.9955223880597014,0.9955223880597014
0.9724137931034482,0.971647509578544,0.971647509578544,0.9708812260536398,0.971647509578544
0.9707865168539328,0.9700374531835207,0.9692883895131086,0.9700374531835204,0.9700374531835207
0.9829145728643216,0.9969849246231156,0.9959798994974872,0.9979899497487438,0.9959798994974872
0.9981395348837212,0.9990697674418604,1.0,0.9981395348837212,0.9990697674418604
0.99009900990099,0.99009900990099,0.9910891089108912,0.992079207920792,0.991089108910891
0.971647509578544,0.9731800766283524,0.9724137931034482,0.9708812260536398,0.9708812260536398
0.9515625,0.978125,0.97578125,0.984375,0.975
0.9823834196891192,0.9813471502590672,0.9823834196891192,0.9803108808290156,0.979274611398964
0.9926701570680628,0.9958115183246072,0.9979057591623036,0.9937172774869112,0.9937172774869112
0.9981395348837212,0.9990697674418604,0.9981395348837212,1.0,0.9990697674418604
0.990909090909091,1.0,1.0,0.9981818181818184,0.9981818181818184
0.9851428571428572,0.9931428571428572,0.9897142857142855,0.992,0.9874285714285712
0.9827272727272728,0.9809090909090908,0.9818181818181818,0.9790909090909092,0.9818181818181818
1.0,1.0,1.0,0.9981308411214954,1.0
0.9981818181818184,0.9963636363636365,0.9963636363636365,1.0,0.9981818181818184
0.9766990291262136,0.9728155339805824,0.9699029126213592,0.9718446601941746,0.9699029126213592
0.9946428571428572,0.9803571428571428,0.9928571428571428,0.9892857142857142,0.9928571428571428
0.9897142857142855,0.9942857142857144,0.9885714285714288,0.9920000000000002,0.9885714285714288
0.9715355805243446,0.9692883895131086,0.9700374531835207,0.9700374531835207,0.9700374531835207
0.9940298507462686,0.9955223880597014,0.9940298507462686,0.992537313432836,0.9970149253731344
