Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Method
All Exemplars,0.8376623376623378,0.5448818897637795,0.28117647058823525,0.1052631578947368,FeTrIL
All Exemplars,0.941614906832298,0.6445229681978799,0.39823529411764697,0.1052631578947368,FeTrIL
All Exemplars,0.9179856115107914,0.5390243902439024,0.30292397660818715,0.1,FeTrIL
All Exemplars,0.8964539007092199,0.5984375,0.30116959064327486,0.1,FeTrIL
All Exemplars,0.9085365853658537,0.4673684210526316,0.2542936288088643,0.06105263157894736,FeTrIL
All Exemplars,0.8820512820512821,0.6604838709677419,0.26102719033232624,0.1289473684210526,FeTrIL
All Exemplars,0.9184615384615386,0.5740157480314961,0.19270516717325223,0.1342105263157894,FeTrIL
All Exemplars,0.8467532467532468,0.5792307692307692,0.2632768361581921,0.06473684210526312,FeTrIL
All Exemplars,0.9321637426900583,0.5613382899628252,0.5401812688821753,0.1289473684210526,FeTrIL
All Exemplars,0.8672131147540985,0.4038759689922481,0.23411764705882349,0.1052631578947368,FeTrIL
All Exemplars,0.8666666666666666,0.4774647887323944,0.3416413373860182,0.1342105263157894,FeTrIL
All Exemplars,0.8950354609929076,0.6074074074074074,0.23647416413373853,0.1342105263157894,FeTrIL
All Exemplars,0.8582089552238805,0.6907692307692308,0.1797014925373134,0.1184210526315789,FeTrIL
All Exemplars,0.9105882352941176,0.6173913043478262,0.2639296187683284,0.10263157894736838,FeTrIL
All Exemplars,0.9401129943502824,0.658273381294964,0.41461988304093567,0.10105263157894735,FeTrIL
All Exemplars,0.9443786982248522,0.7521739130434782,0.38654970760233925,0.1,FeTrIL
All Exemplars,0.9457142857142857,0.5897233201581027,0.3513677811550152,0.1342105263157894,FeTrIL
All Exemplars,0.9088435374149659,0.4666666666666666,0.2790697674418604,0.0947368421052631,FeTrIL
All Exemplars,0.9323308270676692,0.5399209486166007,0.31117824773413894,0.1289473684210526,FeTrIL
All Exemplars,0.9403973509933774,0.5303030303030303,0.3594117647058823,0.1052631578947368,FeTrIL
All Exemplars,0.8466165413533835,0.5007874015748032,0.2537764350453172,0.1289473684210526,FeTrIL
All Exemplars,0.9314685314685315,0.5743396226415094,0.3270516717325228,0.1342105263157894,FeTrIL
All Exemplars,0.9380116959064327,0.6847826086956522,0.36941176470588233,0.1052631578947368,FeTrIL
All Exemplars,0.805952380952381,0.616867469879518,0.3492447129909365,0.1289473684210526,FeTrIL
All Exemplars,0.8761194029850747,0.4658823529411764,0.22580645161290316,0.10263157894736838,FeTrIL
All Exemplars,0.9055214723926381,0.5427586206896551,0.30338983050847457,0.0684210526315789,FeTrIL
All Exemplars,0.8656716417910447,0.5348837209302325,0.22647058823529406,0.1052631578947368,FeTrIL
All Exemplars,0.9092105263157894,0.6265625,0.3262839879154078,0.1289473684210526,FeTrIL
All Exemplars,0.8081632653061224,0.5953667953667953,0.23604651162790696,0.0947368421052631,FeTrIL
All Exemplars,0.9231884057971014,0.45132075471698113,0.3341176470588235,0.1052631578947368,FeTrIL
All Exemplars,0.8350649350649351,0.4724409448818898,0.3811764705882353,0.35736842105263156,DDGR
All Exemplars,0.9329192546583851,0.5279151943462898,0.33647058823529413,0.23157894736842102,DDGR
All Exemplars,0.9223021582733812,0.4455284552845528,0.40058479532163743,0.3268421052631579,DDGR
All Exemplars,0.8695035460992908,0.56875,0.3976608187134503,0.2736842105263158,DDGR
All Exemplars,0.9012195121951219,0.5340350877192981,0.39445983379501387,0.30736842105263157,DDGR
All Exemplars,0.8756410256410255,0.467741935483871,0.3921450151057401,0.2536842105263158,DDGR
All Exemplars,0.9138461538461538,0.47322834645669287,0.40547112462006074,0.3505263157894737,DDGR
All Exemplars,0.8428571428571427,0.5084615384615384,0.4310734463276836,0.2089473684210526,DDGR
All Exemplars,0.9111111111111111,0.4342007434944238,0.30151057401812686,0.22210526315789472,DDGR
All Exemplars,0.8475409836065575,0.5666666666666667,0.33705882352941174,0.27842105263157896,DDGR
All Exemplars,0.8444444444444444,0.5464788732394366,0.2723404255319149,0.2457894736842105,DDGR
All Exemplars,0.876595744680851,0.5193415637860082,0.3854103343465045,0.3542105263157894,DDGR
All Exemplars,0.8626865671641791,0.6553846153846153,0.4411940298507463,0.3136842105263158,DDGR
All Exemplars,0.9223529411764705,0.36996047430830037,0.35014662756598236,0.3073684210526315,DDGR
All Exemplars,0.9333333333333332,0.46330935251798566,0.25847953216374264,0.2878947368421052,DDGR
All Exemplars,0.9372781065088758,0.49347826086956514,0.27894736842105256,0.2121052631578947,DDGR
All Exemplars,0.9457142857142857,0.5786561264822134,0.43647416413373863,0.36000000000000004,DDGR
All Exemplars,0.9102040816326532,0.6,0.3453488372093023,0.321578947368421,DDGR
All Exemplars,0.9263157894736842,0.5620553359683794,0.25679758308157097,0.26368421052631574,DDGR
All Exemplars,0.9417218543046356,0.5,0.4088235294117647,0.33842105263157896,DDGR
All Exemplars,0.8406015037593985,0.537007874015748,0.3274924471299093,0.2789473684210526,DDGR
All Exemplars,0.9244755244755245,0.510943396226415,0.2857142857142857,0.2578947368421053,DDGR
All Exemplars,0.9251461988304094,0.4485507246376811,0.2776470588235294,0.23842105263157892,DDGR
All Exemplars,0.8107142857142857,0.49638554216867464,0.3848942598187311,0.26368421052631574,DDGR
All Exemplars,0.8611940298507463,0.5537254901960784,0.39296187683284456,0.39526315789473687,DDGR
All Exemplars,0.8969325153374234,0.6510344827586207,0.33954802259887007,0.2121052631578947,DDGR
All Exemplars,0.826865671641791,0.5341085271317829,0.3076470588235294,0.3226315789473684,DDGR
All Exemplars,0.9105263157894736,0.52421875,0.3891238670694864,0.2784210526315789,DDGR
All Exemplars,0.7877551020408162,0.5467181467181467,0.4593023255813953,0.3405263157894737,DDGR
