Exemplar_Size,Task 2,Task 3,Task 4,Method
All Exemplars,0.27999999999999997,0.11666666666666665,0.06666666666666662,FeTrIL
All Exemplars,0.24999999999999994,0.10666666666666662,0.14666666666666667,FeTrIL
All Exemplars,0.4,0.17333333333333334,0.31666666666666665,FeTrIL
All Exemplars,0.36363636363636365,0.3666666666666666,0.12000000000000002,FeTrIL
All Exemplars,0.23333333333333325,0.18181818181818182,0.30000000000000004,FeTrIL
All Exemplars,0.23636363636363633,0.13333333333333333,0.23999999999999994,FeTrIL
All Exemplars,0.2,0.309090909090909,0.2,FeTrIL
All Exemplars,0.22000000000000003,0.2181818181818182,0.1733333333333333,FeTrIL
All Exemplars,0.2181818181818182,0.2666666666666666,0.0533333333333333,FeTrIL
All Exemplars,0.19999999999999996,0.1833333333333333,0.17333333333333328,FeTrIL
All Exemplars,0.22666666666666663,0.2533333333333333,0.14545454545454545,FeTrIL
All Exemplars,0.27999999999999997,0.25,0.12727272727272726,FeTrIL
All Exemplars,0.22000000000000003,0.11999999999999997,0.14666666666666664,FeTrIL
All Exemplars,0.07999999999999999,0.24999999999999994,0.1,FeTrIL
All Exemplars,0.10666666666666662,0.2833333333333333,0.24,FeTrIL
All Exemplars,0.21818181818181817,0.1066666666666666,0.2,FeTrIL
All Exemplars,0.2,0.27999999999999997,0.16363636363636364,FeTrIL
All Exemplars,0.16666666666666666,0.16,0.21818181818181817,FeTrIL
All Exemplars,0.21666666666666665,0.37333333333333335,0.08,FeTrIL
All Exemplars,0.2833333333333333,0.16,0.20000000000000004,FeTrIL
All Exemplars,0.2533333333333333,0.18,0.14666666666666664,FeTrIL
All Exemplars,0.2533333333333333,0.26666666666666666,0.16363636363636364,FeTrIL
All Exemplars,0.2,0.15999999999999998,0.15999999999999998,FeTrIL
All Exemplars,0.14545454545454545,0.2333333333333333,0.14666666666666664,FeTrIL
All Exemplars,0.2,0.2533333333333333,0.22000000000000003,FeTrIL
All Exemplars,0.14666666666666664,0.32000000000000006,0.10666666666666665,FeTrIL
All Exemplars,0.1818181818181818,0.13333333333333333,0.17333333333333334,FeTrIL
All Exemplars,0.2,0.24999999999999994,0.06666666666666662,FeTrIL
All Exemplars,0.10666666666666665,0.15999999999999998,0.23636363636363633,FeTrIL
All Exemplars,0.2333333333333333,0.18666666666666662,0.3466666666666667,FeTrIL
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.8,DDGR
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,0.9800000000000001,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9199999999999999,VAE_BBox
All Exemplars,1.0,1.0,0.78,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9200000000000002,VAE_BBox
All Exemplars,0.9200000000000002,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9833333333333332,0.9866666666666667,VAE_BBox
All Exemplars,0.9866666666666667,0.9733333333333333,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.96,VAE_BBox
All Exemplars,0.9866666666666667,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.8400000000000001,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,0.9866666666666667,1.0,1.0,VAE_BBox
All Exemplars,0.9333333333333333,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.74,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,0.9733333333333333,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_Filter
All Exemplars,1.0,1.0,1.0,VAE_Filter
