Exemplar_Size,Task 1,Task 2,Method
All Exemplars,0.9929078014184396,0.5945454545454545,FeTrIL
All Exemplars,0.9688524590163933,0.5918181818181818,FeTrIL
All Exemplars,0.9898089171974522,0.6318181818181818,FeTrIL
All Exemplars,0.9945945945945948,0.7063636363636363,FeTrIL
All Exemplars,0.9943502824858758,0.750909090909091,FeTrIL
All Exemplars,0.9921568627450978,0.6654545454545455,FeTrIL
All Exemplars,0.9932203389830508,0.7181818181818181,FeTrIL
All Exemplars,0.9819548872180451,0.6318181818181818,FeTrIL
All Exemplars,0.9660377358490566,0.4963636363636363,FeTrIL
All Exemplars,0.9914893617021276,0.5836363636363637,FeTrIL
All Exemplars,0.9849624060150376,0.6454545454545455,FeTrIL
All Exemplars,0.9933333333333332,0.809090909090909,FeTrIL
All Exemplars,0.9737704918032785,0.5863636363636364,FeTrIL
All Exemplars,0.9945945945945945,0.7036363636363636,FeTrIL
All Exemplars,0.9934640522875815,0.7481818181818182,FeTrIL
All Exemplars,0.9900709219858156,0.6345454545454545,FeTrIL
All Exemplars,0.9758389261744966,0.6981818181818182,FeTrIL
All Exemplars,0.9906040268456376,0.6145454545454545,FeTrIL
All Exemplars,0.9893333333333334,0.5763636363636364,FeTrIL
All Exemplars,0.9883116883116883,0.6163636363636364,FeTrIL
All Exemplars,0.9853333333333332,0.5745454545454546,FeTrIL
All Exemplars,0.9944444444444442,0.7827272727272727,FeTrIL
All Exemplars,0.9363636363636365,0.5481818181818182,FeTrIL
All Exemplars,0.9934640522875815,0.6899999999999998,FeTrIL
All Exemplars,0.9933333333333334,0.6690909090909092,FeTrIL
All Exemplars,0.9913043478260869,0.530909090909091,FeTrIL
All Exemplars,0.9821656050955413,0.7063636363636364,FeTrIL
All Exemplars,0.9934640522875815,0.7018181818181819,FeTrIL
All Exemplars,0.9865771812080537,0.650909090909091,FeTrIL
All Exemplars,0.9852459016393442,0.5399999999999999,FeTrIL
All Exemplars,0.9929078014184396,0.5945454545454545,FeTrIL
All Exemplars,0.9688524590163933,0.5918181818181818,FeTrIL
All Exemplars,0.9898089171974522,0.6318181818181818,FeTrIL
All Exemplars,0.9945945945945948,0.7063636363636363,FeTrIL
All Exemplars,0.9943502824858758,0.750909090909091,FeTrIL
All Exemplars,0.9921568627450978,0.6654545454545455,FeTrIL
All Exemplars,0.9932203389830508,0.7181818181818181,FeTrIL
All Exemplars,0.9819548872180451,0.6318181818181818,FeTrIL
All Exemplars,0.9660377358490566,0.4963636363636363,FeTrIL
All Exemplars,0.9914893617021276,0.5836363636363637,FeTrIL
All Exemplars,0.9849624060150376,0.6454545454545455,FeTrIL
All Exemplars,0.9933333333333332,0.809090909090909,FeTrIL
All Exemplars,0.9737704918032785,0.5863636363636364,FeTrIL
All Exemplars,0.9945945945945945,0.7036363636363636,FeTrIL
All Exemplars,0.9934640522875815,0.7481818181818182,FeTrIL
All Exemplars,0.9900709219858156,0.6345454545454545,FeTrIL
All Exemplars,0.9758389261744966,0.6981818181818182,FeTrIL
All Exemplars,0.9906040268456376,0.6145454545454545,FeTrIL
All Exemplars,0.9893333333333334,0.5763636363636364,FeTrIL
All Exemplars,0.9883116883116883,0.6163636363636364,FeTrIL
All Exemplars,0.9853333333333332,0.5745454545454546,FeTrIL
All Exemplars,0.9944444444444442,0.7827272727272727,FeTrIL
All Exemplars,0.9363636363636365,0.5481818181818182,FeTrIL
All Exemplars,0.9934640522875815,0.6899999999999998,FeTrIL
All Exemplars,0.9933333333333334,0.6690909090909092,FeTrIL
All Exemplars,0.9913043478260869,0.530909090909091,FeTrIL
All Exemplars,0.9821656050955413,0.7063636363636364,FeTrIL
All Exemplars,0.9934640522875815,0.7018181818181819,FeTrIL
