Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.24166666666666664,0.37647058823529406,0.275,0.2793650793650793,FeTrIL
All Exemplars,0.33333333333333326,0.2875,0.3843137254901961,0.26382978723404255,FeTrIL
All Exemplars,0.3372549019607843,0.21052631578947362,0.06808510638297872,0.2375,FeTrIL
All Exemplars,0.346031746031746,0.36666666666666664,0.325,0.1894736842105263,FeTrIL
All Exemplars,0.30588235294117644,0.225,0.19166666666666665,0.19999999999999996,FeTrIL
All Exemplars,0.32063492063492055,0.2833333333333333,0.3625,0.36078431372549025,FeTrIL
All Exemplars,0.3,0.2588235294117647,0.2333333333333333,0.16842105263157894,FeTrIL
All Exemplars,0.1625,0.29473684210526313,0.12499999999999996,0.34920634920634913,FeTrIL
All Exemplars,0.31489361702127655,0.20833333333333331,0.22222222222222215,0.23137254901960783,FeTrIL
All Exemplars,0.36842105263157887,0.18823529411764703,0.175,0.1904761904761904,FeTrIL
All Exemplars,0.3125,0.4235294117647058,0.3142857142857142,0.3666666666666666,FeTrIL
All Exemplars,0.4510638297872339,0.3254901960784314,0.275,0.21666666666666665,FeTrIL
All Exemplars,0.4083333333333333,0.14736842105263154,0.21702127659574466,0.12941176470588234,FeTrIL
All Exemplars,0.3809523809523809,0.08936170212765955,0.2,0.06315789473684208,FeTrIL
All Exemplars,0.32631578947368417,0.19682539682539676,0.3,0.37254901960784315,FeTrIL
All Exemplars,0.38723404255319155,0.26666666666666666,0.28571428571428564,0.2375,FeTrIL
All Exemplars,0.2352941176470588,0.6,0.4212765957446809,0.7333333333333334,FeTrIL
All Exemplars,0.34603174603174597,0.425,0.19999999999999996,0.24166666666666664,FeTrIL
All Exemplars,0.37499999999999994,0.175,0.1176470588235294,0.23157894736842102,FeTrIL
All Exemplars,0.5450980392156863,0.2125,0.24210526315789468,0.22978723404255316,FeTrIL
All Exemplars,0.325,0.11914893617021276,0.22105263157894733,0.17254901960784313,FeTrIL
All Exemplars,0.4745098039215687,0.457142857142857,0.2625,0.14166666666666666,FeTrIL
All Exemplars,0.28627450980392155,0.3,0.25396825396825395,0.7702127659574468,FeTrIL
All Exemplars,0.2526315789473684,0.17499999999999996,0.1875,0.30588235294117644,FeTrIL
All Exemplars,0.26666666666666666,0.4,0.2352941176470588,0.2631578947368421,FeTrIL
All Exemplars,0.39166666666666666,0.2352941176470588,0.1263157894736842,0.28253968253968254,FeTrIL
All Exemplars,0.2842105263157894,0.175,0.3,0.05106382978723402,FeTrIL
All Exemplars,0.3872340425531914,0.22222222222222218,0.5125,0.1843137254901961,FeTrIL
All Exemplars,0.5368421052631579,0.292063492063492,0.31489361702127655,0.225,FeTrIL
All Exemplars,0.29166666666666663,0.175,0.2588235294117647,0.17872340425531913,FeTrIL
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9894736842105264,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9875,1.0,1.0,1.0,DDGR
All Exemplars,0.9875,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9894736842105264,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9875,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9684210526315791,DDGR
All Exemplars,1.0,1.0,0.9894736842105264,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9894736842105264,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9894736842105264,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9875,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9875,0.9968253968253968,VAE_Adapt
All Exemplars,1.0,0.9,1.0,0.9829787234042554,VAE_Adapt
All Exemplars,1.0,0.9473684210526316,1.0,0.95,VAE_Adapt
All Exemplars,1.0,1.0,0.9625,0.9473684210526316,VAE_Adapt
All Exemplars,1.0,0.9625,1.0,0.9473684210526316,VAE_Adapt
All Exemplars,1.0,0.9833333333333334,0.9375,1.0,VAE_Adapt
All Exemplars,0.975,1.0,1.0,0.9473684210526316,VAE_Adapt
All Exemplars,0.9875,0.9473684210526316,1.0,1.0,VAE_Adapt
All Exemplars,0.9914893617021278,0.9916666666666668,1.0,1.0,VAE_Adapt
All Exemplars,0.9473684210526316,1.0,0.9625,1.0,VAE_Adapt
All Exemplars,0.9375,1.0,0.9968253968253968,0.9833333333333334,VAE_Adapt
All Exemplars,1.0,1.0,0.9875,1.0,VAE_Adapt
All Exemplars,1.0,0.9473684210526316,1.0,1.0,VAE_Adapt
All Exemplars,1.0,1.0,0.975,0.9473684210526316,VAE_Adapt
All Exemplars,0.9473684210526316,1.0,0.925,1.0,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.95,VAE_Adapt
All Exemplars,1.0,1.0,1.0,0.975,VAE_Adapt
All Exemplars,1.0,0.9875,1.0,0.9916666666666668,VAE_Adapt
All Exemplars,1.0,0.975,1.0,0.9473684210526316,VAE_Adapt
All Exemplars,1.0,0.975,0.9473684210526316,0.9914893617021278,VAE_Adapt
All Exemplars,1.0,1.0,0.9473684210526316,1.0,VAE_Adapt
All Exemplars,1.0,1.0,0.9875,0.9833333333333334,VAE_Adapt
All Exemplars,1.0,0.9375,1.0,0.9829787234042554,VAE_Adapt
All Exemplars,0.9473684210526316,1.0,0.975,1.0,VAE_Adapt
All Exemplars,1.0,0.975,1.0,0.9473684210526316,VAE_Adapt
