Exemplar_Size,Method,Task 1,Task 2
All Exemplars,FeTrIL,0.9732177991728005,0.5918518518518519
All Exemplars,DDGR,0.9740923250651136,0.620082304526749
All Exemplars,VAE_Adapt,0.9775536183755609,0.7390123456790124
All Exemplars,VAE_BBox,0.9740777524207533,0.7721810699588477
All Exemplars,VAE_Filter,0.9724559601618424,0.7840329218106995
All Exemplars,VAE_GMM,0.9767772630160327,0.8763786008230453
