method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,12.311930600741983,49.24772240296793,16.595642880653237,66.38257152261295,115.63029392558087
FeTrIL,100,0.3762645565305526,1.5050582261222103,0.06580128208371909,0.2632051283348765,1.768263354457087
VAE_BBox,100,2.672589469033604,10.690357876134415,2.3305436065456724,9.322174426182691,20.012532302317105
VAE_Filter,100,2.5764779181839486,10.305911672735794,2.2393004955200273,8.95720198208011,19.263113654815903
VAE_GMM,100,2.945149649900178,11.78059859960071,2.4926151247136294,9.970460498854518,21.75105909845523
DDGR,142,12.311930600741983,49.24772240296793,16.595642880653237,66.38257152261295,115.63029392558087
FeTrIL,142,0.3762645565305526,1.5050582261222103,0.06580128208371909,0.2632051283348765,1.768263354457087
VAE_BBox,142,2.672589469033604,10.690357876134415,2.3305436065456724,9.322174426182691,20.012532302317105
VAE_Filter,142,2.5764779181839486,10.305911672735794,2.2393004955200273,8.95720198208011,19.263113654815903
VAE_GMM,142,2.945149649900178,11.78059859960071,2.4926151247136294,9.970460498854518,21.75105909845523
DDGR,201,12.311930600741983,49.24772240296793,16.595642880653237,66.38257152261295,115.63029392558087
FeTrIL,201,0.3762645565305526,1.5050582261222103,0.06580128208371909,0.2632051283348765,1.768263354457087
VAE_BBox,201,2.672589469033604,10.690357876134415,2.3305436065456724,9.322174426182691,20.012532302317105
VAE_Filter,201,2.5764779181839486,10.305911672735794,2.2393004955200273,8.95720198208011,19.263113654815903
VAE_GMM,201,2.945149649900178,11.78059859960071,2.4926151247136294,9.970460498854518,21.75105909845523
DDGR,286,12.311930600741983,49.24772240296793,16.595642880653237,66.38257152261295,115.63029392558087
FeTrIL,286,0.3762645565305526,1.5050582261222103,0.06580128208371909,0.2632051283348765,1.768263354457087
VAE_BBox,286,2.672589469033604,10.690357876134415,2.3305436065456724,9.322174426182691,20.012532302317105
VAE_Filter,286,2.5764779181839486,10.305911672735794,2.2393004955200273,8.95720198208011,19.263113654815903
VAE_GMM,286,2.945149649900178,11.78059859960071,2.4926151247136294,9.970460498854518,21.75105909845523
DDGR,175,12.311930600741983,49.24772240296793,16.595642880653237,66.38257152261295,115.63029392558087
FeTrIL,175,0.3762645565305526,1.5050582261222103,0.06580128208371909,0.2632051283348765,1.768263354457087
VAE_BBox,175,2.672589469033604,10.690357876134415,2.3305436065456724,9.322174426182691,20.012532302317105
VAE_Filter,175,2.5764779181839486,10.305911672735794,2.2393004955200273,8.95720198208011,19.263113654815903
VAE_GMM,175,2.945149649900178,11.78059859960071,2.4926151247136294,9.970460498854518,21.75105909845523
