FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
1.0,1.0,1.0,1.0,1.0
0.8333333333333333,0.8555555555555555,0.9222222222222222,0.8666666666666668,0.9666666666666666
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.9944444444444444,1.0,1.0,0.9944444444444444
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9944444444444444,1.0,0.9944444444444444
0.9028571428571428,1.0,1.0,1.0,1.0
0.9473684210526316,1.0,0.9894736842105264,0.9684210526315792,0.968421052631579
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9925925925925926,0.9925925925925926,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8736842105263157,0.9684210526315792,0.9894736842105264,1.0,0.7789473684210526
1.0,1.0,1.0,1.0,1.0
0.85,0.9944444444444444,1.0,1.0,0.9944444444444444
1.0,1.0,1.0,1.0,1.0
1.0,0.9925925925925926,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8777777777777777,0.9111111111111112,0.8111111111111112,0.8666666666666668,0.9222222222222222
1.0,0.9944444444444444,1.0,1.0,0.9944444444444444
1.0,1.0,1.0,1.0,0.9888888888888888
1.0,1.0,1.0,1.0,1.0
0.7314285714285713,1.0,0.9942857142857144,1.0,0.9942857142857144
0.8111111111111111,0.8555555555555557,0.9222222222222222,0.8666666666666668,0.9222222222222224
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
