Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.5652396118889244,0.0
All Exemplars,DDGR,0.34611972442634,0.22147231703056047
All Exemplars,VAE_BBox,0.8124115327673527,0.48901853435610626
All Exemplars,VAE_Filter,0.8057648179371385,0.5197974076660377
All Exemplars,VAE_GMM,0.8237917335410938,0.5505495836704362
