FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.0,0.3916465863453814,0.1261044176706827,0.3511646586345381
0.0,0.3673721340388006,0.3400352733686066,0.43668430335097
0.0,0.3492201039861352,0.4518197573656846,0.3831889081455806
0.0,0.3079225352112676,0.2325704225352112,0.3471830985915493
0.0,0.2805834092980857,0.2036463081130355,0.3367365542388331
0.0,0.3090177133655394,0.2177133655394524,0.4581320450885667
0.0,0.3422060164083865,0.1092069279854146,0.2864175022789425
0.0,0.3464344941956881,0.4094527363184079,0.5441127694859038
0.0,0.2798367346938775,0.3379591836734693,0.308734693877551
0.0,0.3474698795180723,0.2509236947791164,0.3913253012048192
0.0,0.4485903814262023,0.0951907131011608,0.3875621890547264
0.0,0.4663941128372854,0.2235486508585445,0.4637775960752249
0.0,0.3493827160493826,0.4234567901234568,0.4604938271604938
0.0,0.2762323943661972,0.5774647887323944,0.3070422535211267
0.0,0.3342995169082125,0.3123993558776167,0.5349436392914655
0.0,0.33429718875502,0.4451405622489959,0.3802409638554216
0.0,0.4035874439461883,0.3903139013452914,0.5451121076233184
0.0,0.2735426008968609,0.4704932735426008,0.3418834080717489
0.0620071684587813,0.4012544802867383,0.3869175627240143,0.3329749103942652
0.0,0.2581712062256809,0.5455252918287938,0.2198443579766536
0.0,0.2415770609318996,0.5795698924731183,0.2720430107526881
0.0,0.3097301717089125,0.3372035977105477,0.5723630417007359
0.0,0.3109938434476692,0.53051890941073,0.2675461741424801
0.0,0.2795491143317229,0.255233494363929,0.4202898550724637
0.0,0.424910394265233,0.3612903225806452,0.3939068100358422
0.0,0.3301161751563896,0.1569258266309204,0.3524575513851653
0.0,0.2332755632582322,0.4246100519930675,0.2714038128249566
0.0,0.3376811594202898,0.3244766505636071,0.5043478260869565
0.0,0.3560538116591928,0.3743497757847533,0.5239461883408072
0.0,0.374779541446208,0.337389770723104,0.411463844797178
