Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6,Method
All Exemplars,0.7539267015706808,0.5482456140350876,0.3125475285171102,0.2776315789473684,0.19583333333333333,0.21666666666666662,VAE_Adapt
All Exemplars,0.8892857142857142,0.7436893203883496,0.590188679245283,0.4573333333333333,0.38823529411764707,0.2811827956989247,VAE_Adapt
All Exemplars,0.6746268656716418,0.5239669421487603,0.379467680608365,0.3735973597359736,0.2576470588235294,0.2139784946236559,VAE_BBox
All Exemplars,0.82,0.5864,0.40139860139860134,0.2618892508143322,0.2170588235294117,0.18279569892473116,VAE_BBox
All Exemplars,0.9105590062111801,0.7145728643216079,0.47280334728033474,0.3642857142857142,0.35516224188790557,0.2091397849462365,VAE_BBox
All Exemplars,0.827,0.5734439834024896,0.3236641221374046,0.2749163879598662,0.21474926253687313,0.18978494623655912,VAE_BBox
All Exemplars,0.7639024390243903,0.5065040650406504,0.4318021201413427,0.3398119122257053,0.2763532763532763,0.25860215053763436,VAE_BBox
All Exemplars,0.7837837837837838,0.6280542986425339,0.43488372093023253,0.3285223367697594,0.358433734939759,0.2629032258064516,VAE_BBox
All Exemplars,0.894047619047619,0.7150000000000001,0.6117647058823529,0.40952380952380957,0.36421725239616615,0.35698924731182796,VAE_BBox
All Exemplars,0.8840909090909091,0.6212765957446809,0.35,0.24729729729729727,0.17091988130563796,0.14354838709677414,VAE_BBox
All Exemplars,0.8019230769230768,0.5541666666666667,0.37777777777777777,0.3407407407407407,0.2873493975903614,0.2553763440860215,VAE_BBox
All Exemplars,0.8306748466257667,0.6144144144144144,0.4862595419847328,0.34314381270903005,0.3017647058823529,0.271505376344086,VAE_BBox
All Exemplars,0.898913043478261,0.5872727272727273,0.48871595330739304,0.3474820143884892,0.3469648562300319,0.3344086021505376,VAE_BBox
All Exemplars,0.8273809523809523,0.554,0.4711864406779661,0.36666666666666664,0.3929712460063898,0.3247311827956989,VAE_BBox
All Exemplars,0.8784810126582278,0.6663594470046083,0.4747081712062256,0.32745762711864407,0.2785498489425982,0.25698924731182793,VAE_BBox
All Exemplars,0.9478260869565218,0.6117073170731707,0.45966386554621846,0.31986531986531985,0.1958083832335329,0.20268817204301076,VAE_BBox
All Exemplars,0.9467980295566502,0.5867219917012447,0.3545126353790613,0.285234899328859,0.3126843657817109,0.2435483870967742,VAE_BBox
All Exemplars,0.9125,0.536150234741784,0.4904411764705882,0.32247557003257327,0.2595870206489675,0.2483870967741936,VAE_BBox
All Exemplars,0.8682352941176472,0.6809756097560975,0.4791836734693877,0.38718861209964406,0.2926517571884984,0.29569892473118276,VAE_BBox
All Exemplars,0.8975903614457831,0.5773399014778325,0.48244274809160315,0.24406779661016947,0.25952380952380943,0.24516129032258066,VAE_BBox
All Exemplars,0.78,0.6654867256637169,0.43595505617977526,0.3424749163879598,0.2783132530120481,0.28279569892473116,VAE_BBox
All Exemplars,0.8410526315789474,0.6355555555555555,0.5637735849056604,0.41258278145695365,0.3488235294117647,0.19677419354838707,VAE_BBox
All Exemplars,0.8943396226415095,0.6659898477157361,0.4663865546218487,0.27542087542087546,0.18012048192771077,0.14838709677419354,VAE_BBox
All Exemplars,0.8970059880239521,0.6432692307692307,0.4008163265306123,0.3428571428571428,0.3022364217252396,0.2661290322580645,VAE_BBox
All Exemplars,0.8214953271028037,0.44000000000000006,0.4522058823529411,0.33770491803278685,0.20352941176470582,0.1919354838709677,VAE_BBox
All Exemplars,0.782741116751269,0.5954128440366973,0.47637795275590544,0.29209621993127144,0.2234939759036144,0.2102150537634409,VAE_BBox
All Exemplars,0.8744444444444444,0.7493212669683258,0.5610894941634241,0.2673469387755102,0.3251497005988023,0.303763440860215,VAE_BBox
All Exemplars,0.9370786516853933,0.6546296296296297,0.4530909090909091,0.3108108108108108,0.28249258160237384,0.20591397849462365,VAE_BBox
All Exemplars,0.7344086021505376,0.5805309734513273,0.46030534351145036,0.3384615384615384,0.2388235294117647,0.22204301075268812,VAE_BBox
All Exemplars,0.7969999999999999,0.5676348547717842,0.2694656488549618,0.2909698996655518,0.25662650602409637,0.22204301075268812,VAE_BBox
All Exemplars,0.8020942408376964,0.5578947368421052,0.4319391634980988,0.3381578947368421,0.25357142857142856,0.24516129032258066,VAE_BBox
All Exemplars,0.8869047619047619,0.7194174757281553,0.48,0.38266666666666665,0.3064705882352941,0.2774193548387096,VAE_BBox
All Exemplars,0.6358208955223881,0.5396694214876033,0.4114068441064639,0.35973597359735965,0.29999999999999993,0.24301075268817204,VAE_Filter
All Exemplars,0.7904761904761906,0.5392,0.3384615384615384,0.25342019543973937,0.24647058823529414,0.25,VAE_Filter
All Exemplars,0.9130434782608695,0.707537688442211,0.4476987447698745,0.3114285714285714,0.32212389380530976,0.18978494623655912,VAE_Filter
All Exemplars,0.798,0.512863070539419,0.29847328244274807,0.2882943143812709,0.27669616519174034,0.15806451612903222,VAE_Filter
All Exemplars,0.7658536585365854,0.5211382113821138,0.3992932862190813,0.28652037617554854,0.24957264957264952,0.22258064516129025,VAE_Filter
All Exemplars,0.7697297297297298,0.6407239819004524,0.4906976744186046,0.3587628865979381,0.27771084337349394,0.2725806451612903,VAE_Filter
All Exemplars,0.8904761904761905,0.696,0.5495798319327732,0.4065934065934066,0.32971246006389776,0.3021505376344086,VAE_Filter
All Exemplars,0.8784090909090908,0.6417021276595745,0.375,0.19527027027027022,0.15370919881305634,0.11236559139784943,VAE_Filter
All Exemplars,0.8,0.5891666666666666,0.44827586206896547,0.37171717171717167,0.34578313253012044,0.27365591397849465,VAE_Filter
All Exemplars,0.8282208588957056,0.6828828828828828,0.5106870229007633,0.40602006688963205,0.3170588235294117,0.2397849462365591,VAE_Filter
All Exemplars,0.9076086956521738,0.6027272727272728,0.46926070038910506,0.3517985611510791,0.3699680511182109,0.42204301075268813,VAE_Filter
All Exemplars,0.8428571428571429,0.567,0.47711864406779664,0.39347826086956517,0.321405750798722,0.336021505376344,VAE_Filter
All Exemplars,0.8860759493670887,0.6921658986175115,0.4809338521400778,0.367457627118644,0.3238670694864048,0.2940860215053763,VAE_Filter
All Exemplars,0.9402173913043479,0.5317073170731706,0.473109243697479,0.3939393939393939,0.2365269461077844,0.2016129032258064,VAE_Filter
All Exemplars,0.9428571428571428,0.6771784232365146,0.3646209386281588,0.2288590604026845,0.26253687315634217,0.2688172043010752,VAE_Filter
All Exemplars,0.921590909090909,0.5568075117370892,0.45294117647058824,0.2716612377850163,0.2365781710914454,0.16989247311827954,VAE_Filter
All Exemplars,0.86,0.5941463414634146,0.5077551020408164,0.3807829181494662,0.27923322683706064,0.3263440860215054,VAE_Filter
All Exemplars,0.8939759036144579,0.5911330049261083,0.47175572519083964,0.336271186440678,0.2732142857142857,0.2069892473118279,VAE_Filter
All Exemplars,0.7726315789473684,0.6389380530973451,0.39625468164794003,0.3311036789297658,0.24457831325301202,0.2537634408602151,VAE_Filter
All Exemplars,0.8463157894736841,0.5982222222222221,0.5094339622641508,0.39271523178807943,0.3052941176470588,0.18602150537634404,VAE_Filter
All Exemplars,0.9069182389937108,0.6710659898477157,0.42184873949579826,0.23569023569023564,0.144578313253012,0.17580645161290318,VAE_Filter
All Exemplars,0.904191616766467,0.6153846153846153,0.4391836734693878,0.27714285714285714,0.26645367412140575,0.28172043010752684,VAE_Filter
All Exemplars,0.8252336448598131,0.4195744680851064,0.44485294117647056,0.26950819672131143,0.21352941176470588,0.19784946236559137,VAE_Filter
All Exemplars,0.7776649746192893,0.5697247706422018,0.48818897637795267,0.3986254295532646,0.2867469879518072,0.25268817204301075,VAE_Filter
All Exemplars,0.8733333333333334,0.7484162895927602,0.5844357976653696,0.3877551020408163,0.28862275449101793,0.28440860215053765,VAE_Filter
All Exemplars,0.9382022471910112,0.712037037037037,0.5461818181818182,0.34662162162162163,0.27359050445103855,0.2064516129032258,VAE_Filter
All Exemplars,0.7161290322580646,0.5752212389380531,0.4778625954198473,0.368561872909699,0.26235294117647057,0.20806451612903226,VAE_Filter
All Exemplars,0.7939999999999999,0.4954356846473028,0.27251908396946567,0.2688963210702341,0.1849397590361445,0.1844086021505376,VAE_Filter
All Exemplars,0.7717277486910994,0.5807017543859649,0.47300380228136885,0.3717105263157895,0.2869047619047619,0.27903225806451604,VAE_Filter
All Exemplars,0.9095238095238095,0.7689320388349514,0.5426415094339623,0.418,0.35,0.25161290322580643,VAE_Filter
All Exemplars,0.6567164179104478,0.590909090909091,0.41368821292775665,0.40594059405940597,0.34176470588235286,0.3182795698924731,VAE_GMM
All Exemplars,0.8104761904761905,0.7208,0.6314685314685315,0.39087947882736157,0.29764705882352943,0.3118279569892473,VAE_GMM
All Exemplars,0.906832298136646,0.8683417085427136,0.7138075313807531,0.4785714285714285,0.4047197640117994,0.35268817204301073,VAE_GMM
All Exemplars,0.8140000000000001,0.6979253112033195,0.5045801526717557,0.4207357859531772,0.4106194690265486,0.2887096774193548,VAE_GMM
All Exemplars,0.7873170731707317,0.6837398373983741,0.6035335689045935,0.5404388714733542,0.40341880341880343,0.29354838709677417,VAE_GMM
All Exemplars,0.772972972972973,0.7158371040723981,0.5992248062015504,0.4199312714776632,0.36024096385542165,0.28924731182795693,VAE_GMM
All Exemplars,0.8880952380952382,0.826,0.6630252100840337,0.6234432234432234,0.531629392971246,0.4827956989247312,VAE_GMM
All Exemplars,0.8852272727272726,0.811063829787234,0.52890625,0.4175675675675675,0.3821958456973294,0.3306451612903225,VAE_GMM
All Exemplars,0.8201923076923077,0.7191666666666666,0.6275862068965516,0.5292929292929293,0.4048192771084337,0.339247311827957,VAE_GMM
All Exemplars,0.8294478527607362,0.7621621621621621,0.6198473282442748,0.5511705685618729,0.37117647058823533,0.2956989247311828,VAE_GMM
All Exemplars,0.898913043478261,0.7954545454545454,0.6715953307392996,0.46330935251798555,0.2996805111821086,0.3849462365591398,VAE_GMM
All Exemplars,0.8321428571428571,0.789,0.7025423728813559,0.5152173913043478,0.4971246006389777,0.3924731182795699,VAE_GMM
All Exemplars,0.8822784810126583,0.8387096774193548,0.690272373540856,0.6230508474576271,0.4839879154078549,0.4053763440860215,VAE_GMM
All Exemplars,0.9467391304347826,0.8682926829268294,0.6394957983193277,0.4835016835016835,0.4748502994011975,0.3483870967741935,VAE_GMM
All Exemplars,0.9448275862068964,0.8663900414937759,0.6657039711191336,0.451006711409396,0.351622418879056,0.27849462365591393,VAE_GMM
All Exemplars,0.9136363636363637,0.7755868544600939,0.6227941176470588,0.501628664495114,0.46253687315634223,0.37849462365591396,VAE_GMM
All Exemplars,0.8505882352941176,0.7951219512195122,0.6253061224489797,0.5373665480427046,0.4785942492012779,0.4317204301075269,VAE_GMM
All Exemplars,0.908433734939759,0.8098522167487685,0.6152671755725191,0.4508474576271186,0.4375,0.3725806451612903,VAE_GMM
All Exemplars,0.7789473684210526,0.7530973451327433,0.5895131086142322,0.45418060200668897,0.33614457831325295,0.2951612903225806,VAE_GMM
All Exemplars,0.8442105263157895,0.6986666666666667,0.5577358490566038,0.49006622516556286,0.39529411764705885,0.34516129032258064,VAE_GMM
All Exemplars,0.8955974842767296,0.8335025380710659,0.5722689075630252,0.4686868686868687,0.3379518072289157,0.3956989247311828,VAE_GMM
All Exemplars,0.9005988023952097,0.8115384615384617,0.5665306122448979,0.37642857142857145,0.3674121405750798,0.3956989247311828,VAE_GMM
All Exemplars,0.8196261682242991,0.686808510638298,0.5713235294117647,0.5154098360655738,0.34705882352941175,0.33064516129032256,VAE_GMM
All Exemplars,0.8,0.6559633027522935,0.5622047244094488,0.4659793814432989,0.3927710843373494,0.2994623655913978,VAE_GMM
All Exemplars,0.8655555555555555,0.6877828054298643,0.5859922178988326,0.5340136054421769,0.46946107784431135,0.4112903225806452,VAE_GMM
All Exemplars,0.9393258426966293,0.8564814814814815,0.6981818181818182,0.4885135135135135,0.37982195845697325,0.3274193548387096,VAE_GMM
All Exemplars,0.7440860215053764,0.6407079646017699,0.6038167938931298,0.4568561872909699,0.4617647058823529,0.332258064516129,VAE_GMM
All Exemplars,0.818,0.6622406639004149,0.46030534351145036,0.4033444816053512,0.3819277108433735,0.34838709677419355,VAE_GMM
All Exemplars,0.7863874345549738,0.6543859649122806,0.5596958174904942,0.45723684210526316,0.3559523809523809,0.360752688172043,VAE_GMM
All Exemplars,0.8928571428571429,0.8514563106796116,0.7622641509433963,0.4866666666666667,0.4723529411764706,0.3720430107526882,VAE_GMM
