dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
hhar,21,0, ce_fetril,none, none,0,100,6.773341054386563,20.32002316315969,1.662687840561072,4.988063521683216
hhar,21,0, ce_fetril,none, none,0,394,6.618456492138407,19.855369476415216,1.6175905411028202,4.85277162330846
hhar,21,0, ce_fetril,none, none,0,1550,6.48051671134653,19.441550134039588,1.6019554134182357,4.805866240254707
hhar,21,0, ce_fetril,none, none,0,6100,6.486418206420622,19.45925461926187,1.6068825659963,4.820647697988898
hhar,21,0, ce_fetril,none, none,0,135,6.55568712160819,19.667061364824573,1.6210928284790789,4.863278485437235
hhar,21,0, ce_ddgr,none, none,0,100,436.7385427559649,1310.2156282678943,491.1155867435503,1473.3467602306512
hhar,21,0, ce_ddgr,none, none,0,394,447.29457810177695,1341.883734305331,501.612128382414,1504.8363851472425
hhar,21,0, ce_ddgr,none, none,0,1550,435.5560170472496,1306.6680511417487,489.6819381559888,1469.0458144679665
hhar,21,0, ce_ddgr,none, none,0,6100,467.1002071795157,1401.3006215385471,521.7038017193889,1565.1114051581671
hhar,21,0, ce_ddgr,none, none,0,135,446.1171991330132,1338.3515973990395,499.6847389970777,1499.054216991233
hhar,21,0, ce_vae,boundary_box, none,0,100,59.26942113211585,177.80826339634757,57.069098782663545,171.20729634799062
hhar,21,0, ce_vae,boundary_box, none,0,394,60.60170140858327,181.80510422574977,58.36812873426823,175.10438620280473
hhar,21,0, ce_vae,boundary_box, none,0,1550,61.29660975081778,183.88982925245327,59.06091658162574,177.1827497448772
hhar,21,0, ce_vae,boundary_box, none,0,6100,61.22053580089575,183.66160740268728,59.00266707919332,177.00800123757992
hhar,21,0, ce_vae,boundary_box, none,0,135,61.45512586016623,184.36537758049863,59.22628042455348,177.67884127366045
hhar,21,0, ce_vae,boundary_box, probability,0,100,59.697534991883565,179.09260497565072,57.35701681557631,172.07105044672886
hhar,21,0, ce_vae,boundary_box, probability,0,394,60.50886807048486,181.52660421145455,58.11768474543677,174.3530542363102
hhar,21,0, ce_vae,boundary_box, probability,0,1550,60.16895419865569,180.5068625959671,57.76433885046455,173.2930165513936
hhar,21,0, ce_vae,boundary_box, probability,0,6100,60.4751606119486,181.42548183584583,58.05424255094388,174.16272765283162
hhar,21,0, ce_vae,boundary_box, probability,0,135,60.93607352390883,182.80822057172657,58.479960548819776,175.4398816464593
hhar,21,0, ce_vae,gmm, none,0,100,73.453585920814,220.36075776244203,69.01136609808438,207.03409829425317
hhar,21,0, ce_vae,gmm, none,0,394,75.19840557289619,225.59521671868865,70.65239368602634,211.95718105807904
hhar,21,0, ce_vae,gmm, none,0,1550,75.19935873156344,225.59807619469032,70.66829171924404,212.0048751577321
hhar,21,0, ce_vae,gmm, none,0,6100,75.4791540946811,226.43746228404345,70.90276115890592,212.70828347671775
hhar,21,0, ce_vae,gmm, none,0,135,75.45590555374821,226.36771666124463,70.86763467388849,212.60290402166547
