method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,11.18542122385237,33.55626367155711,13.213031534207502,39.63909460262251,73.19535827417963
FeTrIL,100,0.3958167399479835,1.1874502198439505,0.10770624083294351,0.3231187224988308,1.5105689423427813
VAE_BBox,100,2.4921830346639857,7.476549103991957,2.0896634014176407,6.268990204252924,13.745539308244881
VAE_Filter,100,2.42336442642897,7.270093279286908,2.031152297805339,6.093456893416018,13.363550172702926
VAE_GMM,100,3.1449033782667386,9.434710134800213,2.593658486511972,7.780975459535917,17.21568559433613
DDGR,140,11.18542122385237,33.55626367155711,13.213031534207502,39.63909460262251,73.19535827417963
FeTrIL,140,0.3958167399479835,1.1874502198439505,0.10770624083294351,0.3231187224988308,1.5105689423427813
VAE_BBox,140,2.4921830346639857,7.476549103991957,2.0896634014176407,6.268990204252924,13.745539308244881
VAE_Filter,140,2.42336442642897,7.270093279286908,2.031152297805339,6.093456893416018,13.363550172702926
VAE_GMM,140,3.1449033782667386,9.434710134800213,2.593658486511972,7.780975459535917,17.21568559433613
DDGR,196,11.18542122385237,33.55626367155711,13.213031534207502,39.63909460262251,73.19535827417963
FeTrIL,196,0.3958167399479835,1.1874502198439505,0.10770624083294351,0.3231187224988308,1.5105689423427813
VAE_BBox,196,2.4921830346639857,7.476549103991957,2.0896634014176407,6.268990204252924,13.745539308244881
VAE_Filter,196,2.42336442642897,7.270093279286908,2.031152297805339,6.093456893416018,13.363550172702926
VAE_GMM,196,3.1449033782667386,9.434710134800213,2.593658486511972,7.780975459535917,17.21568559433613
DDGR,274,11.18542122385237,33.55626367155711,13.213031534207502,39.63909460262251,73.19535827417963
FeTrIL,274,0.3958167399479835,1.1874502198439505,0.10770624083294351,0.3231187224988308,1.5105689423427813
VAE_BBox,274,2.4921830346639857,7.476549103991957,2.0896634014176407,6.268990204252924,13.745539308244881
VAE_Filter,274,2.42336442642897,7.270093279286908,2.031152297805339,6.093456893416018,13.363550172702926
VAE_GMM,274,3.1449033782667386,9.434710134800213,2.593658486511972,7.780975459535917,17.21568559433613
DDGR,135,11.18542122385237,33.55626367155711,13.213031534207502,39.63909460262251,73.19535827417963
FeTrIL,135,0.3958167399479835,1.1874502198439505,0.10770624083294351,0.3231187224988308,1.5105689423427813
VAE_BBox,135,2.4921830346639857,7.476549103991957,2.0896634014176407,6.268990204252924,13.745539308244881
VAE_Filter,135,2.42336442642897,7.270093279286908,2.031152297805339,6.093456893416018,13.363550172702926
VAE_GMM,135,3.1449033782667386,9.434710134800213,2.593658486511972,7.780975459535917,17.21568559433613
