method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_Adapt,100,4.7002826882355535,18.801130752942218,47.89924314991012,191.59697259964048,210.3981033525827
VAE_BBox,100,4.709599539933106,18.838398159732424,48.83863459937678,195.35453839750713,214.19293655723956
VAE_Filter,100,4.635424801327909,18.541699205311637,48.754100365435086,195.01640146174032,213.55810066705195
VAE_GMM,100,4.896639227883166,19.586556911532664,58.98000561718053,235.92002246872212,255.50657938025478
VAE_Adapt,393,4.7002826882355535,18.801130752942218,47.89924314991012,191.59697259964048,210.3981033525827
VAE_BBox,393,4.709599539933106,18.838398159732424,48.83863459937678,195.35453839750713,214.19293655723956
VAE_Filter,393,4.635424801327909,18.541699205311637,48.754100365435086,195.01640146174032,213.55810066705195
VAE_GMM,393,4.896639227883166,19.586556911532664,58.98000561718053,235.92002246872212,255.50657938025478
VAE_Adapt,1547,4.7002826882355535,18.801130752942218,47.89924314991012,191.59697259964048,210.3981033525827
VAE_BBox,1547,4.709599539933106,18.838398159732424,48.83863459937678,195.35453839750713,214.19293655723956
VAE_Filter,1547,4.635424801327909,18.541699205311637,48.754100365435086,195.01640146174032,213.55810066705195
VAE_GMM,1547,4.896639227883166,19.586556911532664,58.98000561718053,235.92002246872212,255.50657938025478
VAE_Adapt,6085,4.7002826882355535,18.801130752942218,47.89924314991012,191.59697259964048,210.3981033525827
VAE_BBox,6085,4.709599539933106,18.838398159732424,48.83863459937678,195.35453839750713,214.19293655723956
VAE_Filter,6085,4.635424801327909,18.541699205311637,48.754100365435086,195.01640146174032,213.55810066705195
VAE_GMM,6085,4.896639227883166,19.586556911532664,58.98000561718053,235.92002246872212,255.50657938025478
VAE_Adapt,175,4.7002826882355535,18.801130752942218,47.89924314991012,191.59697259964048,210.3981033525827
VAE_BBox,175,4.709599539933106,18.838398159732424,48.83863459937678,195.35453839750713,214.19293655723956
VAE_Filter,175,4.635424801327909,18.541699205311637,48.754100365435086,195.01640146174032,213.55810066705195
VAE_GMM,175,4.896639227883166,19.586556911532664,58.98000561718053,235.92002246872212,255.50657938025478
EWC_Replay,100,3.270792401215682,13.083169604862729,0.09759133738155162,0.3903653495262066,13.473534954388935
EWC_Replay,175,3.5195450564535955,14.078180225814382,0.10097942546630896,0.4039177018652359,14.482097927679618
EWC_Replay,393,3.4941710727258277,13.97668429090331,0.11800950610389309,0.47203802441557247,14.448722315318884
EWC_Replay,1547,4.032634260093586,16.130537040374342,0.18291335569487674,0.7316534227795071,16.86219046315385
EWC_Replay,6085,4.97777017696295,19.911080707851795,0.24752613286642977,0.9901045314657191,20.901185239317513
LUCIR,100,5.884260487190137,23.53704194876055,2.6145801998736955,10.458320799494782,33.99536274825533
LUCIR,175,8.28065980888903,33.12263923555612,2.627205793013175,10.5088231720527,43.63146240760882
LUCIR,393,5.912242655841013,23.64897062336405,3.0482996219955387,12.193198487982155,35.84216911134621
LUCIR,1547,6.522704705873298,26.09081882349319,5.1291624924105905,20.516649969642362,46.60746879313555
LUCIR,6085,8.081433998982732,32.32573599593093,10.362940094682077,41.45176037872831,73.77749637465924
Random,100,2.1793784998046855,8.717513999218742,0.10185961306716,0.40743845226864017,9.124952451487381
Random,175,2.2479237334430215,8.991694933772086,0.10024143319576975,0.40096573278307907,9.392660666555166
Random,393,2.282640252728015,9.13056101091206,0.11905810492423667,0.47623241969694696,9.606793430609008
Random,1547,2.581460817027837,10.325843268111347,0.1831799859532879,0.7327199438131518,11.058563211924499
Random,6085,3.0644607609091326,12.25784304363653,0.24756548177295673,0.990261927091827,13.248104970728358
iCaRL,100,3.6254885264982777,14.501954105993113,2.60894888377438,10.43579553509752,24.937749641090633
iCaRL,175,6.248667455936472,24.994669823745888,2.6868442358883717,10.747376943553487,35.74204676729937
iCaRL,393,3.6394831466798983,14.557932586719593,3.046420466871932,12.185681867487729,26.74361445420732
iCaRL,1547,4.022491800062772,16.08996720025109,5.109492188193317,20.43796875277327,36.527935953024354
iCaRL,6085,5.049204887069452,20.19681954827781,10.34801871814765,41.392074872590605,61.588894420868414
