Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.6088414497201294,0.4257025148126194
All Exemplars,DDGR,0.3189397976230601,0.33047391026830325
All Exemplars,VAE_BBox,0.587195873453872,0.4457035608378599
All Exemplars,VAE_Filter,0.5957339738804649,0.451493150106193
All Exemplars,VAE_GMM,0.69772772340725,0.661395167071415
