Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5,Task 6
All Exemplars,FeTrIL,0.7567131335947539,0.5426235717354778,0.16222890820692545,0.021066900848306057,0.04718928286825484
All Exemplars,DDGR,0.42395172265068465,0.28933631009745303,0.24243179447463437,0.1984344397546583,0.16581562498764604
All Exemplars,VAE_Adapt,0.5128659120233737,0.3255060645164321,0.23573706397815852,0.17616303632333843,0.15235467982009485
All Exemplars,VAE_BBox,0.5354293608185171,0.3565981066508349,0.2345211300110192,0.1876905526891123,0.15428329527721316
All Exemplars,VAE_Filter,0.5354773598283438,0.3620242132467831,0.242765992550746,0.18316716071572886,0.1538887825906425
All Exemplars,VAE_GMM,0.7101015661979946,0.543663139298729,0.40822101628789237,0.3284345857061291,0.2749814747668575
