FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.115,0.99,1.0,1.0,1.0
0.064,0.976,1.0,1.0,1.0
0.2971428571428571,1.0,0.9942857142857144,1.0,1.0
0.03,0.99,1.0,1.0,1.0
0.3099999999999999,0.99,1.0,1.0,1.0
0.1666666666666666,1.0,1.0,1.0,1.0
0.2578947368421052,0.9789473684210528,0.9947368421052633,0.9894736842105264,1.0
0.1346153846153845,0.9923076923076924,1.0,1.0,0.9961538461538462
0.231578947368421,0.9842105263157896,0.9947368421052633,0.9894736842105264,1.0
0.0384615384615384,1.0,0.976923076923077,1.0,1.0
0.0047619047619047,1.0,1.0,1.0,1.0
0.2052631578947368,0.9894736842105264,1.0,1.0,0.9947368421052633
0.2692307692307692,0.9884615384615384,0.9884615384615384,1.0,1.0
0.3565217391304348,0.9826086956521738,1.0,1.0,1.0
0.0342857142857142,1.0,1.0,1.0,1.0
0.0594594594594594,0.9837837837837838,0.9675675675675676,0.9891891891891892,0.9891891891891892
0.0999999999999999,0.9894736842105264,1.0,1.0,1.0
0.1891891891891892,0.972972972972973,0.9783783783783784,0.972972972972973,0.9891891891891892
0.3190476190476191,1.0,1.0,1.0,1.0
0.0578947368421052,0.9842105263157896,0.9894736842105264,0.9947368421052633,1.0
0.2857142857142857,1.0,1.0,0.9942857142857144,1.0
0.04,0.995,1.0,1.0,0.99
0.2347826086956522,1.0,1.0,0.9913043478260868,0.9913043478260868
0.1217391304347826,1.0,0.9913043478260868,1.0,1.0
0.1699999999999999,0.99,1.0,1.0,1.0
0.1828571428571428,1.0,1.0,1.0,1.0
0.008,0.984,1.0,1.0,0.996
0.265,0.995,1.0,1.0,1.0
0.3459459459459459,0.9891891891891892,0.9837837837837836,0.972972972972973,0.9945945945945944
0.2171428571428571,1.0,1.0,1.0,1.0
