FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.0,0.3133443163097199,0.2359143327841844,0.2919275123558484
0.0,0.1843853820598006,0.1853820598006644,0.4534883720930232
0.0,0.3047138047138046,0.2053872053872053,0.3794612794612794
0.0,0.3134215500945179,0.1909262759924385,0.4204158790170131
0.0,0.3160075329566855,0.3645951035781544,0.5269303201506592
0.0,0.3609427609427609,0.304040404040404,0.4434343434343434
0.0,0.2267961165048543,0.2454368932038834,0.433009708737864
0.0,0.287698986975398,0.2547033285094066,0.4630969609261939
0.0,0.3117355371900826,0.2251239669421487,0.5976859504132233
0.0,0.3963272120200334,0.3232053422370617,0.4323873121869782
0.0,0.2072413793103448,0.2720689655172413,0.2817241379310344
0.0,0.2680701754385964,0.2575438596491228,0.4333333333333333
0.141399416909621,0.2460641399416909,0.2142857142857142,0.4189504373177842
0.0415879017013232,0.2302457466918714,0.4332703213610586,0.6438563327032136
0.0,0.3371621621621621,0.1702702702702702,0.4449324324324324
0.0,0.2888888888888888,0.1976430976430976,0.4387205387205387
0.0,0.2132867132867132,0.2639860139860139,0.3293706293706293
0.0,0.3316265060240964,0.3457831325301204,0.2515060240963855
0.0,0.343389199255121,0.2614525139664804,0.5549348230912476
0.0,0.2130872483221476,0.4167785234899329,0.5546979865771812
0.0,0.1620111731843575,0.2994413407821229,0.5065176908752328
0.0,0.2578947368421053,0.3333333333333333,0.4161403508771929
0.0,0.2019769357495881,0.2507413509060955,0.2985172981878088
0.0,0.3454545454545454,0.2602693602693602,0.5282828282828282
0.0,0.361266294227188,0.1895716945996275,0.5947858472998137
0.0,0.2821368948247079,0.5679465776293823,0.6757929883138565
0.0,0.1697986577181207,0.2382550335570469,0.434228187919463
0.0,0.3864864864864864,0.2378378378378378,0.3202702702702703
0.0930722891566265,0.1921686746987951,0.1551204819277108,0.3590361445783132
0.0,0.1521594684385381,0.2990033222591362,0.4843853820598006
