Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.7891952925416271,0.3323521050133971,0.0011354906246685134
All Exemplars,DDGR,0.2104744091455682,0.18655324543102897,0.20533622275310964
All Exemplars,VAE_BBox,0.6401767476166463,0.370583148212353,0.265321337244057
All Exemplars,VAE_Filter,0.6425299529944123,0.3697680580605724,0.258219356862779
All Exemplars,VAE_GMM,0.7528156570127134,0.5331267040983649,0.42824132398181863
