Exemplar_Size,Method,Task 1,Task 2,Task 3
All Exemplars,FeTrIL,0.9906918133887866,0.6295267976670104,0.4643030303030303
All Exemplars,DDGR,0.9921192262942214,0.5837825092608546,0.3476666666666667
All Exemplars,VAE_Adapt,0.9909609955332824,0.7368930823933865,0.5181212121212121
All Exemplars,VAE_BBox,0.9911415616089073,0.7860178882119409,0.6057878787878788
All Exemplars,VAE_Filter,0.9923910058915677,0.8021532290392167,0.6082727272727272
All Exemplars,VAE_GMM,0.9916713206860982,0.8701535888984918,0.7308787878787879
