FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.3861538461538461,0.853846153846154,0.9846153846153848,0.9676923076923076,0.9846153846153848
0.6280701754385964,0.9403508771929828,0.9912280701754388,0.9964912280701756,0.9982456140350876
0.2756097560975609,0.8853658536585366,0.9780487804878047,0.9853658536585366,0.978048780487805
0.2135593220338983,0.9355932203389832,0.952542372881356,0.928813559322034,0.9593220338983052
0.2033898305084745,0.9220338983050848,0.928813559322034,0.9423728813559322,0.952542372881356
0.4263736263736263,0.9736263736263736,0.9824175824175824,0.9868131868131867,0.9978021978021978
0.4851063829787234,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596
0.5207547169811321,0.9905660377358492,0.9905660377358492,0.9886792452830188,0.9867924528301888
0.4695652173913044,0.907246376811594,0.9869565217391304,0.9884057971014492,0.9782608695652176
0.4,0.8676923076923078,0.9692307692307692,0.9815384615384616,0.98
0.3681159420289854,0.917391304347826,0.9869565217391304,0.9840579710144928,0.9739130434782608
0.5340659340659342,0.9758241758241756,0.9846153846153848,0.9802197802197804,0.9912087912087912
0.4581196581196581,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916
0.2756097560975609,0.9292682926829268,0.9682926829268294,0.9731707317073172,0.9804878048780488
0.3584615384615384,0.9630769230769232,0.9938461538461538,0.9846153846153848,0.9815384615384616
0.4640776699029126,0.9611650485436896,0.9883495145631068,0.996116504854369,0.9825242718446604
0.3820895522388059,0.9970149253731344,0.9985074626865672,1.0,0.9955223880597014
0.3494252873563218,0.9517241379310344,0.9770114942528736,0.9816091954022989,0.9862068965517242
0.6511627906976745,0.9883720930232558,0.9813953488372092,0.9767441860465116,0.9883720930232558
0.2804878048780487,0.9317073170731708,0.9731707317073172,0.9756097560975612,0.9853658536585366
0.3965811965811965,0.9914529914529916,0.9897435897435898,0.9897435897435898,0.9914529914529916
0.5941747572815534,0.9766990291262138,0.996116504854369,0.9864077669902912,0.9902912621359224
0.4698412698412698,0.9492063492063492,0.9666666666666668,0.968253968253968,0.9714285714285712
0.4813186813186813,0.9626373626373624,0.9934065934065934,0.9758241758241756,0.9956043956043956
0.241860465116279,0.9883720930232558,0.9767441860465116,0.9790697674418604,0.9883720930232558
0.4015037593984962,0.8842105263157896,0.9789473684210526,0.9849624060150376,0.9774436090225564
0.3678160919540229,0.9471264367816092,0.9724137931034482,0.9632183908045976,0.9816091954022989
0.4323076923076923,0.9307692307692308,0.9938461538461538,0.9830769230769232,0.9892307692307692
0.6328358208955225,1.0,0.9985074626865672,0.9985074626865672,0.9970149253731344
0.5719298245614035,0.963157894736842,0.9947368421052633,0.9947368421052633,0.9929824561403509
