Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6,Method
All Exemplars,0.792929292929293,0.6127659574468085,0.45494505494505494,0.16613418530351437,0.1082621082621082,0.10483460559796429,FeTrIL
All Exemplars,0.9544444444444444,0.7395348837209303,0.4367041198501873,0.12590163934426227,0.1408450704225352,0.12111959287531807,FeTrIL
All Exemplars,0.8078048780487805,0.39591836734693875,0.28134328358208954,0.2893081761006289,0.3154929577464789,0.2676844783715012,DDGR
All Exemplars,0.8811881188118811,0.5476190476190477,0.41224489795918373,0.2700315457413249,0.22929577464788728,0.21628498727735365,DDGR
All Exemplars,0.9674157303370787,0.6610328638497653,0.46083650190114067,0.2343234323432343,0.3504225352112676,0.22646310432569972,DDGR
All Exemplars,0.8692682926829269,0.39836734693877546,0.3022388059701492,0.3554098360655738,0.3233802816901409,0.22697201017811702,DDGR
All Exemplars,0.8206572769953052,0.4411067193675889,0.37862068965517237,0.3481927710843373,0.30432432432432427,0.21730279898218824,DDGR
All Exemplars,0.8806451612903226,0.5596491228070175,0.4354716981132075,0.33003300330033,0.2816326530612245,0.21984732824427478,DDGR
All Exemplars,0.9544444444444444,0.5678899082568807,0.44980237154150193,0.2989690721649484,0.25161290322580643,0.2854961832061068,DDGR
All Exemplars,0.8905263157894737,0.4553719008264463,0.2920754716981132,0.3073015873015873,0.24563380281690134,0.2117048346055979,DDGR
All Exemplars,0.7900990099009901,0.4691666666666666,0.27908745247148287,0.32196721311475407,0.24489795918367346,0.238676844783715,DDGR
All Exemplars,0.9147727272727272,0.5535087719298246,0.36978417266187047,0.3473015873015873,0.23211267605633798,0.23765903307888042,DDGR
All Exemplars,0.9054726368159203,0.4551440329218107,0.3264285714285714,0.25940594059405936,0.24340175953079174,0.30890585241730273,DDGR
All Exemplars,0.939080459770115,0.6273584905660378,0.5551181102362206,0.4447368421052631,0.3519061583577712,0.2900763358778625,DDGR
All Exemplars,0.939080459770115,0.5893805309734512,0.4478260869565217,0.38456591639871374,0.31898016997167133,0.3104325699745547,DDGR
All Exemplars,0.9653846153846155,0.6,0.45650557620817844,0.335202492211838,0.3279329608938547,0.24325699745547072,DDGR
All Exemplars,0.9553488372093023,0.5936000000000001,0.41438356164383555,0.36317460317460315,0.23943661971830982,0.24325699745547072,DDGR
All Exemplars,0.9431578947368422,0.5797356828193833,0.5060931899641578,0.3337539432176656,0.2619718309859155,0.22188295165394395,DDGR
All Exemplars,0.9167630057803468,0.4843601895734596,0.36168582375478925,0.36105610561056106,0.29501466275659827,0.265648854961832,DDGR
All Exemplars,0.9597826086956521,0.7004524886877828,0.4915750915750915,0.4180064308681672,0.3378917378917378,0.3038167938931297,DDGR
All Exemplars,0.8681081081081082,0.3947136563876652,0.32808988764044944,0.31081967213114753,0.21807580174927113,0.265648854961832,DDGR
All Exemplars,0.8553846153846154,0.4703862660944206,0.2770318021201413,0.33625,0.264225352112676,0.23969465648854954,DDGR
All Exemplars,0.9303370786516855,0.504225352112676,0.35810276679841896,0.37311475409836065,0.2810495626822157,0.2513994910941476,DDGR
All Exemplars,0.9436170212765959,0.5210526315789474,0.4083018867924528,0.3148514851485148,0.2897360703812316,0.26717557251908397,DDGR
All Exemplars,0.8904109589041095,0.412396694214876,0.3849462365591398,0.33249211356466873,0.23211267605633804,0.2096692111959287,DDGR
All Exemplars,0.790049751243781,0.2651785714285714,0.2909774436090225,0.3386138613861386,0.26822157434402333,0.20458015267175567,DDGR
All Exemplars,0.8433862433862434,0.5161572052401746,0.44428044280442797,0.3857142857142857,0.33463687150837984,0.2819338422391857,DDGR
All Exemplars,0.9473170731707317,0.48,0.32739726027397265,0.28253968253968254,0.21295774647887317,0.19745547073791342,DDGR
All Exemplars,0.7752688172043012,0.5050847457627119,0.44532374100719424,0.36190476190476184,0.3318309859154929,0.2356234096692112,DDGR
All Exemplars,0.8819512195121952,0.3738775510204081,0.24925373134328352,0.29836065573770487,0.29737609329446063,0.28396946564885495,DDGR
All Exemplars,0.806060606060606,0.4961702127659574,0.37362637362637363,0.27987220447284344,0.2666666666666666,0.27837150127226457,DDGR
All Exemplars,0.9477777777777778,0.6083720930232557,0.3872659176029963,0.30491803278688523,0.2726760563380281,0.2727735368956743,DDGR
All Exemplars,0.7785365853658537,0.6522448979591836,0.5395522388059701,0.5314465408805031,0.42197183098591545,0.3419847328244275,VAE_BBox
All Exemplars,0.8841584158415842,0.7230158730158731,0.5394557823129252,0.3665615141955835,0.3357746478873239,0.2865139949109414,VAE_BBox
All Exemplars,0.9707865168539327,0.7690140845070423,0.6190114068441065,0.4957095709570957,0.42366197183098586,0.2916030534351145,VAE_BBox
All Exemplars,0.8741463414634147,0.7387755102040816,0.5298507462686567,0.48196721311475405,0.4450704225352113,0.30025445292620867,VAE_BBox
All Exemplars,0.8131455399061032,0.6316205533596838,0.5737931034482758,0.3885542168674698,0.29945945945945945,0.24783715012722646,VAE_BBox
All Exemplars,0.864516129032258,0.7508771929824561,0.5977358490566037,0.49372937293729374,0.4262390670553936,0.3455470737913486,VAE_BBox
All Exemplars,0.9555555555555557,0.7128440366972477,0.5288537549407114,0.45979381443298967,0.42463343108504403,0.3506361323155216,VAE_BBox
All Exemplars,0.8863157894736842,0.6859504132231405,0.42037735849056607,0.3339682539682539,0.19605633802816896,0.13486005089058523,VAE_BBox
All Exemplars,0.7940594059405941,0.6566666666666667,0.5847908745247148,0.5160655737704918,0.3772594752186589,0.4127226463104325,VAE_BBox
All Exemplars,0.9113636363636364,0.7482456140350877,0.5964028776978417,0.4171428571428571,0.3515492957746479,0.3155216284987277,VAE_BBox
All Exemplars,0.8945273631840795,0.619753086419753,0.37357142857142855,0.2877887788778878,0.26099706744868034,0.2824427480916031,VAE_BBox
All Exemplars,0.9287356321839081,0.8066037735849056,0.6401574803149606,0.5546052631578947,0.39589442815249265,0.3979643765903308,VAE_BBox
All Exemplars,0.9356321839080461,0.8353982300884955,0.6427536231884059,0.4546623794212219,0.4062322946175637,0.34351145038167935,VAE_BBox
All Exemplars,0.9692307692307693,0.7870129870129869,0.6289962825278811,0.45607476635514016,0.37821229050279326,0.34351145038167935,VAE_BBox
All Exemplars,0.9525581395348837,0.8280000000000001,0.5452054794520549,0.4133333333333334,0.3859154929577465,0.3109414758269719,VAE_BBox
All Exemplars,0.9378947368421053,0.6246696035242291,0.4802867383512545,0.35205047318611987,0.29915492957746476,0.3043256997455471,VAE_BBox
All Exemplars,0.9190751445086704,0.7241706161137441,0.5915708812260536,0.41320132013201316,0.29208211143695006,0.2814249363867684,VAE_BBox
All Exemplars,0.9554347826086957,0.7918552036199094,0.473992673992674,0.4186495176848875,0.36809116809116804,0.3119592875318066,VAE_BBox
All Exemplars,0.8735135135135137,0.7488986784140969,0.5662921348314607,0.4118032786885245,0.40816326530612235,0.3730279898218829,VAE_BBox
All Exemplars,0.8512820512820513,0.7141630901287555,0.5943462897526501,0.43500000000000005,0.27098591549295775,0.1557251908396946,VAE_BBox
All Exemplars,0.9280898876404494,0.7737089201877935,0.6015810276679842,0.3501639344262295,0.2635568513119534,0.25139949109414755,VAE_BBox
All Exemplars,0.9404255319148935,0.781578947368421,0.5313207547169811,0.4105610561056105,0.34428152492668623,0.22137404580152667,VAE_BBox
All Exemplars,0.875799086757991,0.5438016528925621,0.4293906810035842,0.31041009463722397,0.22647887323943658,0.2442748091603053,VAE_BBox
All Exemplars,0.7671641791044775,0.6910714285714284,0.593984962406015,0.4356435643564356,0.3498542274052478,0.2676844783715012,VAE_BBox
All Exemplars,0.8529100529100528,0.759825327510917,0.5933579335793359,0.498051948051948,0.38324022346368714,0.2768447837150127,VAE_BBox
All Exemplars,0.9424390243902439,0.6933333333333334,0.4602739726027397,0.28761904761904755,0.3447887323943662,0.2814249363867684,VAE_BBox
All Exemplars,0.7763440860215054,0.6754237288135594,0.5568345323741007,0.43238095238095225,0.33971830985915485,0.33842239185750633,VAE_BBox
All Exemplars,0.8721951219512196,0.7616326530612245,0.5350746268656715,0.4019672131147541,0.38425655976676387,0.3659033078880407,VAE_BBox
All Exemplars,0.8080808080808082,0.6391489361702127,0.42783882783882776,0.40894568690095845,0.33048433048433046,0.2936386768447837,VAE_BBox
All Exemplars,0.9422222222222221,0.587906976744186,0.3805243445692884,0.4072131147540984,0.41295774647887323,0.37964376590330784,VAE_BBox
All Exemplars,0.7882926829268293,0.6742857142857142,0.523134328358209,0.5150943396226415,0.42366197183098586,0.34249363867684474,VAE_Filter
All Exemplars,0.8920792079207921,0.7785714285714286,0.5544217687074829,0.2763406940063092,0.3447887323943662,0.30279898218829515,VAE_Filter
All Exemplars,0.9685393258426966,0.819718309859155,0.5992395437262358,0.44026402640264023,0.43042253521126755,0.3455470737913486,VAE_Filter
All Exemplars,0.8702439024390245,0.7289795918367348,0.5194029850746269,0.46754098360655744,0.38422535211267606,0.31043256997455465,VAE_Filter
All Exemplars,0.8009389671361502,0.6229249011857707,0.48344827586206895,0.4066265060240964,0.32972972972972975,0.32519083969465645,VAE_Filter
All Exemplars,0.8763440860215054,0.7,0.5667924528301886,0.5531353135313531,0.4169096209912536,0.31094147582697196,VAE_Filter
All Exemplars,0.9488888888888889,0.7155963302752293,0.5857707509881424,0.36838487972508593,0.3976539589442815,0.38473282442748086,VAE_Filter
All Exemplars,0.8884210526315789,0.6528925619834711,0.4332075471698113,0.24190476190476184,0.15661971830985907,0.11959287531806609,VAE_Filter
All Exemplars,0.7821782178217822,0.6483333333333333,0.555893536121673,0.4845901639344262,0.3469387755102041,0.31145038167938927,VAE_Filter
All Exemplars,0.9147727272727273,0.7692982456140351,0.6446043165467625,0.4457142857142856,0.40056338028169003,0.30890585241730273,VAE_Filter
All Exemplars,0.891542288557214,0.6246913580246913,0.35214285714285715,0.28118811881188116,0.22521994134897358,0.2849872773536895,VAE_Filter
All Exemplars,0.9402298850574713,0.8462264150943396,0.7173228346456693,0.55,0.4639296187683285,0.4096692111959287,VAE_Filter
All Exemplars,0.9425287356321841,0.8141592920353983,0.6717391304347825,0.4810289389067524,0.3966005665722379,0.3414758269720102,VAE_Filter
All Exemplars,0.9692307692307693,0.7367965367965368,0.6111524163568773,0.45295950155763237,0.34916201117318435,0.32162849872773536,VAE_Filter
All Exemplars,0.9506976744186048,0.8328,0.5986301369863013,0.4673015873015872,0.44338028169014077,0.3648854961832061,VAE_Filter
All Exemplars,0.9410526315789476,0.5876651982378854,0.5340501792114696,0.3798107255520505,0.3329577464788732,0.32417302798982184,VAE_Filter
All Exemplars,0.9190751445086704,0.7383886255924171,0.6659003831417625,0.504950495049505,0.31143695014662753,0.32620865139949107,VAE_Filter
All Exemplars,0.9543478260869565,0.7710407239819004,0.5333333333333333,0.3858520900321543,0.40911680911680914,0.3231552162849873,VAE_Filter
All Exemplars,0.8745945945945947,0.7480176211453744,0.5617977528089887,0.4111475409836066,0.4163265306122449,0.39440203562340964,VAE_Filter
All Exemplars,0.8523076923076923,0.7175965665236052,0.6346289752650176,0.49124999999999996,0.32056338028169007,0.16335877862595416,VAE_Filter
All Exemplars,0.9337078651685392,0.6591549295774648,0.5652173913043479,0.35475409836065575,0.3224489795918367,0.3424936386768448,VAE_Filter
All Exemplars,0.9457446808510639,0.7929824561403509,0.5524528301886792,0.4455445544554456,0.4035190615835777,0.326208651399491,VAE_Filter
All Exemplars,0.8803652968036528,0.5628099173553719,0.4093189964157705,0.3041009463722397,0.1836619718309859,0.24325699745547072,VAE_Filter
All Exemplars,0.7771144278606965,0.7017857142857142,0.6112781954887219,0.5419141914191419,0.4122448979591836,0.32926208651399486,VAE_Filter
All Exemplars,0.8402116402116402,0.7589519650655022,0.596309963099631,0.44740259740259736,0.4106145251396648,0.3450381679389313,VAE_Filter
All Exemplars,0.9326829268292682,0.6416666666666668,0.42534246575342466,0.2577777777777778,0.3002816901408451,0.22290076335877865,VAE_Filter
All Exemplars,0.7806451612903225,0.6813559322033897,0.5467625899280575,0.4387301587301587,0.3594366197183098,0.32417302798982184,VAE_Filter
All Exemplars,0.8751219512195123,0.7746938775510205,0.5380597014925372,0.5049180327868853,0.4752186588921282,0.3124681933842238,VAE_Filter
All Exemplars,0.7838383838383838,0.6008510638297871,0.4014652014652015,0.34185303514376997,0.24843304843304836,0.2631043256997455,VAE_Filter
All Exemplars,0.9555555555555557,0.652093023255814,0.44419475655430707,0.3449180327868852,0.37577464788732395,0.2900763358778626,VAE_Filter
All Exemplars,0.7824390243902439,0.6408163265306123,0.44925373134328356,0.46163522012578617,0.41859154929577463,0.3944020356234096,VAE_GMM
All Exemplars,0.8613861386138615,0.8071428571428572,0.7394557823129253,0.5053627760252366,0.45633802816901403,0.38167938931297707,VAE_GMM
All Exemplars,0.9685393258426966,0.9089201877934272,0.8083650190114067,0.636963696369637,0.5464788732394366,0.4213740458015267,VAE_GMM
All Exemplars,0.8712195121951221,0.7763265306122449,0.5179104477611941,0.5068852459016393,0.4225352112676056,0.32875318066157755,VAE_GMM
All Exemplars,0.8103286384976526,0.6932806324110672,0.5668965517241379,0.5259036144578313,0.38972972972972975,0.3796437659033079,VAE_GMM
All Exemplars,0.8731182795698924,0.7140350877192982,0.6120754716981132,0.5366336633663366,0.44781341107871714,0.34758269720101775,VAE_GMM
All Exemplars,0.9455555555555556,0.8853211009174313,0.7193675889328064,0.43298969072164945,0.4838709677419355,0.4651399491094147,VAE_GMM
All Exemplars,0.8989473684210525,0.8363636363636363,0.5441509433962264,0.4,0.3307042253521127,0.30534351145038163,VAE_GMM
All Exemplars,0.7732673267326733,0.6975,0.6053231939163498,0.5114754098360655,0.3784256559766764,0.42697201017811703,VAE_GMM
All Exemplars,0.9125,0.8210526315789473,0.6503597122302157,0.5936507936507937,0.42647887323943656,0.3618320610687023,VAE_GMM
All Exemplars,0.8935323383084576,0.7259259259259259,0.5921428571428572,0.3782178217821782,0.3483870967741935,0.37506361323155213,VAE_GMM
All Exemplars,0.9367816091954024,0.7405660377358491,0.6661417322834645,0.5388157894736842,0.4950146627565982,0.4025445292620865,VAE_GMM
All Exemplars,0.9379310344827587,0.8849557522123895,0.7152173913043478,0.6405144694533762,0.5524079320113314,0.4559796437659033,VAE_GMM
All Exemplars,0.9682692307692307,0.9194805194805195,0.7836431226765799,0.6249221183800622,0.5273743016759778,0.4402035623409669,VAE_GMM
All Exemplars,0.9534883720930232,0.9111999999999998,0.7671232876712328,0.5377777777777777,0.4422535211267606,0.39592875318066156,VAE_GMM
All Exemplars,0.9421052631578949,0.775330396475771,0.5741935483870968,0.49085173501577284,0.43605633802816895,0.35572519083969467,VAE_GMM
All Exemplars,0.9236994219653178,0.7763033175355452,0.6697318007662835,0.5372937293729372,0.36950146627565983,0.36132315521628494,VAE_GMM
All Exemplars,0.9554347826086957,0.893212669683258,0.7567765567765568,0.6520900321543409,0.5065527065527066,0.4625954198473282,VAE_GMM
All Exemplars,0.8724324324324325,0.7797356828193832,0.652434456928839,0.5580327868852459,0.4944606413994169,0.3770992366412213,VAE_GMM
All Exemplars,0.838974358974359,0.7459227467811158,0.6409893992932862,0.49874999999999997,0.42422535211267604,0.3374045801526717,VAE_GMM
All Exemplars,0.9303370786516855,0.8807511737089202,0.6758893280632411,0.5318032786885245,0.43265306122448977,0.4295165394402035,VAE_GMM
All Exemplars,0.9372340425531915,0.8517543859649124,0.5381132075471698,0.47326732673267335,0.49736070381231673,0.3847328244274809,VAE_GMM
All Exemplars,0.8913242009132419,0.6900826446280991,0.4602150537634409,0.4208201892744479,0.38478873239436623,0.34045801526717556,VAE_GMM
All Exemplars,0.7999999999999999,0.6491071428571429,0.5556390977443609,0.49438943894389437,0.38134110787172004,0.39491094147582695,VAE_GMM
All Exemplars,0.8476190476190476,0.674235807860262,0.6509225092250922,0.5233766233766234,0.4284916201117318,0.46412213740458014,VAE_GMM
All Exemplars,0.9453658536585365,0.9166666666666666,0.7835616438356164,0.5092063492063492,0.4309859154929578,0.38524173027989816,VAE_GMM
All Exemplars,0.761290322580645,0.6398305084745763,0.6302158273381295,0.5644444444444444,0.4777464788732394,0.39999999999999997,VAE_GMM
All Exemplars,0.8770731707317074,0.763265306122449,0.5619402985074626,0.47672131147540975,0.4134110787172012,0.3292620865139949,VAE_GMM
All Exemplars,0.7929292929292929,0.6357446808510638,0.5223443223443225,0.5118210862619808,0.3589743589743589,0.31501272264631036,VAE_GMM
All Exemplars,0.9444444444444444,0.8753488372093023,0.7310861423220973,0.5554098360655739,0.46816901408450706,0.39999999999999997,VAE_GMM
