Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Task 6,Method
All Exemplars,0.6614634146341464,0.5640816326530612,0.17835820895522386,0.0,0.0416901408450704,FeTrIL
All Exemplars,0.7722772277227723,0.36269841269841263,0.00136054421768706,0.0,0.02140845070422534,FeTrIL
All Exemplars,0.8404494382022474,0.5990610328638498,0.0,0.0,0.11718309859154927,FeTrIL
All Exemplars,0.6790243902439025,0.5436734693877552,0.3522388059701492,0.0,0.02816901408450704,FeTrIL
All Exemplars,0.6826291079812206,0.540711462450593,0.21241379310344827,0.025301204819277102,0.06162162162162162,FeTrIL
All Exemplars,0.6946236559139786,0.4596491228070175,0.0830188679245283,0.0,0.06997084548104951,FeTrIL
All Exemplars,0.8444444444444444,0.6220183486238533,0.1628458498023715,0.0,0.05865102639296188,FeTrIL
All Exemplars,0.7873684210526316,0.6214876033057852,0.3577358490566037,0.03174603174603174,0.0,FeTrIL
All Exemplars,0.5821782178217823,0.5366666666666667,0.3384030418250951,0.0,0.0,FeTrIL
All Exemplars,0.7238636363636365,0.4175438596491229,0.0,0.02349206349206348,0.06760563380281685,FeTrIL
All Exemplars,0.7472636815920397,0.5135802469135802,0.3192857142857143,0.0,0.0,FeTrIL
All Exemplars,0.7793103448275863,0.5075471698113208,0.0952755905511811,0.0,0.0,FeTrIL
All Exemplars,0.8080459770114942,0.4991150442477877,0.00217391304347826,0.0,0.09518413597733713,FeTrIL
All Exemplars,0.8336538461538462,0.5930735930735931,0.15167286245353157,0.0,0.10335195530726252,FeTrIL
All Exemplars,0.933953488372093,0.6536000000000001,0.2952054794520548,0.0,0.09014084507042248,FeTrIL
All Exemplars,0.865263157894737,0.5127753303964757,0.035125448028673824,0.02397476340694006,0.04281690140845068,FeTrIL
All Exemplars,0.8023121387283236,0.5260663507109006,0.0022988505747126397,0.02772277227722772,0.0,FeTrIL
All Exemplars,0.757608695652174,0.48235294117647054,0.00219780219780218,0.024437299035369762,0.06837606837606834,FeTrIL
All Exemplars,0.7189189189189189,0.4599118942731277,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7466666666666667,0.5253218884120172,0.031095406360424023,0.0,0.0,FeTrIL
All Exemplars,0.9123595505617977,0.6338028169014085,0.060079051383399175,0.0,0.0,FeTrIL
All Exemplars,0.7893617021276595,0.5929824561403508,0.08075471698113205,0.0,0.0,FeTrIL
All Exemplars,0.7552511415525114,0.6074380165289257,0.3620071684587813,0.0,0.0,FeTrIL
All Exemplars,0.5681592039800994,0.46964285714285714,0.12932330827067667,0.0,0.0,FeTrIL
All Exemplars,0.7650793650793651,0.5013100436681223,0.01918819188191882,0.0,0.1396648044692737,FeTrIL
All Exemplars,0.8575609756097562,0.6041666666666666,0.23424657534246576,0.06095238095238096,0.09014084507042248,FeTrIL
All Exemplars,0.5774193548387097,0.35254237288135587,0.0,0.0,0.06760563380281685,FeTrIL
All Exemplars,0.646829268292683,0.6293877551020408,0.27313432835820894,0.0,0.0,FeTrIL
All Exemplars,0.6626262626262627,0.5285106382978724,0.10256410256410253,0.0,0.021652421652421643,FeTrIL
All Exemplars,0.8411111111111111,0.5423255813953488,0.00149812734082396,0.0,0.11267605633802816,FeTrIL
All Exemplars,0.28,0.21387755102040815,0.15671641791044771,0.23836477987421384,0.1892957746478873,DDGR
All Exemplars,0.44158415841584164,0.3142857142857142,0.2129251700680272,0.13753943217665612,0.13239436619718303,DDGR
All Exemplars,0.5943820224719101,0.336150234741784,0.11863117870722428,0.2396039603960396,0.144225352112676,DDGR
All Exemplars,0.28292682926829266,0.23755102040816317,0.267910447761194,0.21245901639344256,0.144225352112676,DDGR
All Exemplars,0.33802816901408445,0.2901185770750988,0.2537931034482758,0.2271084337349397,0.16864864864864862,DDGR
All Exemplars,0.4602150537634409,0.34649122807017535,0.23471698113207543,0.1881188118811881,0.10728862973760929,DDGR
All Exemplars,0.4811111111111111,0.3623853211009175,0.1952569169960474,0.12714776632302402,0.17771260997067445,DDGR
All Exemplars,0.30842105263157893,0.22644628099173553,0.1773584905660377,0.1517460317460317,0.12732394366197178,DDGR
All Exemplars,0.37227722772277216,0.21000000000000002,0.21368821292775664,0.15213114754098353,0.1300291545189504,DDGR
All Exemplars,0.42159090909090907,0.23333333333333325,0.2618705035971223,0.1352380952380952,0.15718309859154925,DDGR
All Exemplars,0.3412935323383085,0.22716049382716044,0.19857142857142854,0.1518151815181518,0.20351906158357766,DDGR
All Exemplars,0.5482758620689656,0.46698113207547165,0.3393700787401575,0.2756578947368421,0.18240469208211135,DDGR
All Exemplars,0.47011494252873565,0.32654867256637166,0.30724637681159417,0.22700964630225076,0.23286118980169968,DDGR
All Exemplars,0.5576923076923077,0.36709956709956704,0.20669144981412635,0.2517133956386292,0.16927374301675974,DDGR
All Exemplars,0.5274418604651162,0.316,0.3136986301369863,0.1441269841269841,0.16338028169014082,DDGR
All Exemplars,0.5010526315789475,0.3947136563876652,0.24516129032258066,0.1760252365930599,0.13859154929577464,DDGR
All Exemplars,0.3734104046242775,0.21042654028436014,0.25823754789272024,0.20792079207920794,0.1548387096774193,DDGR
All Exemplars,0.6456521739130435,0.3764705882352941,0.3391941391941392,0.2553054662379421,0.22051282051282048,DDGR
All Exemplars,0.2572972972972972,0.21321585903083698,0.21423220973782767,0.12131147540983603,0.16209912536443144,DDGR
All Exemplars,0.3702564102564102,0.12532188841201714,0.25088339222614836,0.18375,0.15830985915492954,DDGR
All Exemplars,0.40674157303370784,0.24037558685446006,0.24743083003952568,0.1927868852459016,0.14460641399416904,DDGR
All Exemplars,0.4202127659574468,0.3140350877192982,0.21811320754716976,0.20066006600660063,0.15542521994134895,DDGR
All Exemplars,0.3506849315068493,0.2933884297520661,0.24229390681003576,0.14132492113564665,0.12507042253521122,DDGR
All Exemplars,0.18109452736318404,0.15803571428571425,0.24887218045112774,0.17227722772277226,0.08979591836734689,DDGR
All Exemplars,0.4158730158730159,0.34235807860262,0.3033210332103321,0.2305194805194805,0.21173184357541897,DDGR
All Exemplars,0.39121951219512197,0.1833333333333333,0.22602739726027393,0.1155555555555555,0.11323943661971829,DDGR
All Exemplars,0.3763440860215054,0.34661016949152534,0.2798561151079137,0.24888888888888885,0.15380281690140843,DDGR
All Exemplars,0.25268292682926824,0.1787755102040816,0.20223880597014926,0.21114754098360655,0.1795918367346938,DDGR
All Exemplars,0.404040404040404,0.27489361702127657,0.17582417582417575,0.17827476038338655,0.192022792022792,DDGR
All Exemplars,0.5322222222222223,0.23999999999999994,0.20749063670411982,0.15344262295081962,0.19605633802816896,DDGR
All Exemplars,0.5843902439024391,0.49632653061224496,0.4440298507462687,0.3553459119496855,0.27211267605633804,VAE_BBox
All Exemplars,0.6544554455445545,0.46269841269841266,0.3170068027210884,0.25741324921135644,0.21014084507042252,VAE_BBox
All Exemplars,0.7235955056179775,0.5295774647887324,0.4190114068441065,0.3254125412541254,0.21690140845070416,VAE_BBox
All Exemplars,0.6878048780487805,0.48571428571428565,0.41119402985074627,0.3540983606557377,0.22535211267605632,VAE_BBox
All Exemplars,0.5624413145539907,0.5138339920948616,0.3,0.2192771084337349,0.20162162162162162,VAE_BBox
All Exemplars,0.6946236559139785,0.5342105263157895,0.4211320754716981,0.3504950495049505,0.2501457725947522,VAE_BBox
All Exemplars,0.6544444444444444,0.4541284403669724,0.3786561264822135,0.32577319587628867,0.25219941348973607,VAE_BBox
All Exemplars,0.6000000000000001,0.3652892561983472,0.20981132075471692,0.09396825396825395,0.04225352112676052,VAE_BBox
All Exemplars,0.594059405940594,0.5449999999999999,0.43878326996197714,0.30098360655737705,0.32827988338192415,VAE_BBox
All Exemplars,0.675,0.5078947368421053,0.34028776978417263,0.2692063492063492,0.24225352112676055,VAE_BBox
All Exemplars,0.5402985074626866,0.279835390946502,0.22928571428571426,0.1683168316831683,0.17360703812316713,VAE_BBox
All Exemplars,0.7643678160919541,0.5688679245283019,0.46850393700787396,0.32434210526315793,0.30615835777126094,VAE_BBox
All Exemplars,0.7862068965517242,0.5637168141592921,0.38550724637681155,0.3260450160771704,0.2691218130311615,VAE_BBox
All Exemplars,0.764423076923077,0.567965367965368,0.3516728624535316,0.308411214953271,0.2798882681564246,VAE_BBox
All Exemplars,0.8,0.46880000000000005,0.3684931506849315,0.3079365079365079,0.23718309859154924,VAE_BBox
All Exemplars,0.5547368421052632,0.3621145374449339,0.2637992831541219,0.2151419558359621,0.23098591549295772,VAE_BBox
All Exemplars,0.6647398843930635,0.4947867298578199,0.3187739463601532,0.20330033003300332,0.1724340175953079,VAE_BBox
All Exemplars,0.7521739130434784,0.351131221719457,0.3384615384615384,0.2868167202572347,0.22962962962962957,VAE_BBox
All Exemplars,0.6918918918918919,0.48986784140969164,0.32883895131086144,0.33573770491803273,0.282798833819242,VAE_BBox
All Exemplars,0.6605128205128206,0.5072961373390559,0.3625441696113075,0.19125,0.0653521126760563,VAE_BBox
All Exemplars,0.7292134831460675,0.5267605633802818,0.216600790513834,0.17180327868852455,0.14344023323615157,VAE_BBox
All Exemplars,0.7372340425531914,0.4578947368421053,0.32679245283018865,0.2627062706270627,0.10263929618768326,VAE_BBox
All Exemplars,0.49589041095890407,0.3438016528925619,0.21863799283154117,0.134384858044164,0.163943661971831,VAE_BBox
All Exemplars,0.6557213930348258,0.5178571428571429,0.35864661654135344,0.264026402640264,0.16093294460641394,VAE_BBox
All Exemplars,0.7100529100529102,0.5187772925764191,0.43099630996309957,0.2831168831168831,0.20614525139664802,VAE_BBox
All Exemplars,0.6409756097560976,0.3433333333333333,0.23150684931506849,0.26158730158730154,0.2050704225352112,VAE_BBox
All Exemplars,0.5881720430107527,0.4779661016949152,0.35683453237410073,0.25587301587301586,0.2676056338028168,VAE_BBox
All Exemplars,0.7151219512195123,0.4914285714285714,0.3201492537313433,0.3081967213114754,0.27346938775510204,VAE_BBox
All Exemplars,0.5747474747474748,0.33531914893617015,0.32234432234432236,0.2498402555910543,0.20911680911680913,VAE_BBox
All Exemplars,0.5077777777777778,0.23162790697674418,0.32284644194756557,0.31672131147540983,0.3138028169014084,VAE_BBox
All Exemplars,0.6107317073170732,0.4783673469387755,0.4253731343283582,0.35786163522012576,0.27211267605633804,VAE_Filter
All Exemplars,0.7237623762376237,0.4801587301587301,0.21972789115646257,0.2662460567823344,0.22816901408450704,VAE_Filter
All Exemplars,0.7842696629213484,0.5051643192488262,0.35513307984790876,0.33267326732673264,0.27549295774647886,VAE_Filter
All Exemplars,0.6760975609756098,0.4742857142857143,0.3962686567164179,0.28327868852459015,0.23774647887323944,VAE_Filter
All Exemplars,0.5521126760563381,0.40869565217391307,0.32068965517241377,0.25301204819277107,0.2837837837837838,VAE_Filter
All Exemplars,0.632258064516129,0.49649122807017554,0.4890566037735849,0.33993399339933994,0.2104956268221574,VAE_Filter
All Exemplars,0.6577777777777778,0.5192660550458715,0.27430830039525694,0.2941580756013745,0.2920821114369501,VAE_Filter
All Exemplars,0.5578947368421052,0.3801652892561983,0.09886792452830183,0.050158730158730125,0.02535211267605632,VAE_Filter
All Exemplars,0.5841584158415842,0.5133333333333334,0.4022813688212928,0.26557377049180325,0.21107871720116617,VAE_Filter
All Exemplars,0.7011363636363637,0.5666666666666667,0.3726618705035971,0.3244444444444444,0.23661971830985912,VAE_Filter
All Exemplars,0.5462686567164179,0.25596707818930037,0.22214285714285711,0.12805280528052804,0.17595307917888559,VAE_Filter
All Exemplars,0.8126436781609195,0.6613207547169813,0.46141732283464576,0.4006578947368421,0.3196480938416423,VAE_Filter
All Exemplars,0.7586206896551724,0.5991150442477876,0.41594202898550725,0.315112540192926,0.2668555240793201,VAE_Filter
All Exemplars,0.7076923076923076,0.5480519480519481,0.34721189591078067,0.2747663551401868,0.2553072625698324,VAE_Filter
All Exemplars,0.8055813953488373,0.5312,0.42534246575342466,0.3733333333333333,0.29746478873239435,VAE_Filter
All Exemplars,0.5094736842105263,0.4281938325991189,0.29605734767025094,0.2529968454258674,0.25239436619718303,VAE_Filter
All Exemplars,0.6809248554913294,0.5867298578199053,0.425287356321839,0.22508250825082507,0.22346041055718474,VAE_Filter
All Exemplars,0.7304347826086957,0.4280542986425339,0.30036630036630035,0.3331189710610932,0.24216524216524213,VAE_Filter
All Exemplars,0.6908108108108109,0.48458149779735676,0.3280898876404494,0.3442622950819672,0.3061224489795918,VAE_Filter
All Exemplars,0.6635897435897435,0.5562231759656652,0.4268551236749117,0.24625,0.07380281690140841,VAE_Filter
All Exemplars,0.5932584269662922,0.4835680751173709,0.2229249011857707,0.2386885245901639,0.24664723032069968,VAE_Filter
All Exemplars,0.7489361702127659,0.48157894736842105,0.3667924528301887,0.33069306930693065,0.22346041055718474,VAE_Filter
All Exemplars,0.5178082191780822,0.3214876033057851,0.21218637992831538,0.08580441640378544,0.16281690140845068,VAE_Filter
All Exemplars,0.6676616915422886,0.5383928571428571,0.4789473684210527,0.3346534653465346,0.2314868804664723,VAE_Filter
All Exemplars,0.7079365079365079,0.5222707423580786,0.3726937269372694,0.31493506493506496,0.28156424581005585,VAE_Filter
All Exemplars,0.5804878048780487,0.30083333333333334,0.19931506849315067,0.21142857142857138,0.1408450704225352,VAE_Filter
All Exemplars,0.5956989247311828,0.4661016949152542,0.3661870503597123,0.27809523809523806,0.2518309859154929,VAE_Filter
All Exemplars,0.7307317073170733,0.49551020408163265,0.4373134328358209,0.41049180327868856,0.21224489795918364,VAE_Filter
All Exemplars,0.5313131313131313,0.305531914893617,0.24542124542124538,0.1571884984025559,0.1749287749287749,VAE_Filter
All Exemplars,0.5844444444444444,0.30976744186046506,0.2516853932584269,0.27344262295081967,0.21464788732394363,VAE_Filter
All Exemplars,0.5707317073170731,0.39755102040816326,0.3611940298507462,0.3522012578616352,0.33239436619718304,VAE_GMM
All Exemplars,0.7594059405940594,0.696031746031746,0.4666666666666666,0.3911671924290221,0.316056338028169,VAE_GMM
All Exemplars,0.8910112359550562,0.7633802816901409,0.5817490494296578,0.4686468646864686,0.3611267605633803,VAE_GMM
