FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.4127388535031847,0.2624203821656051,0.3987261146496815,0.3197452229299363,0.5949044585987261
0.4786127167630057,0.1052023121387282,0.461271676300578,0.591907514450867,0.5734104046242774
0.5852941176470589,0.188235294117647,0.4009803921568627,0.653921568627451,0.7970588235294118
0.6029850746268657,0.1781094527363183,0.2318407960199004,0.6328358208955224,0.7761194029850746
0.609950248756219,0.2328358208955223,0.3253731343283582,0.4139303482587065,0.7671641791044775
0.7017751479289942,0.2426035502958579,0.2165680473372781,0.4011834319526627,0.7384615384615385
0.4139303482587064,0.4885572139303482,0.36318407960199,0.6258706467661692,0.7044776119402985
0.5859872611464969,0.286624203821656,0.5350318471337581,0.6878980891719745,0.7847133757961784
0.5088757396449705,0.2343195266272189,0.514792899408284,0.3384615384615385,0.485207100591716
0.5643312101910827,0.2662420382165605,0.4127388535031847,0.3070063694267515,0.5554140127388536
0.4183673469387754,0.2459183673469388,0.4510204081632653,0.1010204081632652,0.6346938775510205
0.5571428571428572,0.1908163265306122,0.4795918367346938,0.4897959183673469,0.6795918367346939
0.5313609467455621,0.165680473372781,0.301775147928994,0.5396449704142012,0.6189349112426036
0.5940298507462687,0.1552238805970149,0.4656716417910448,0.736318407960199,0.7800995024875623
0.5633136094674557,0.2568047337278106,0.4130177514792899,0.4485207100591715,0.4497041420118343
0.4333333333333332,0.2627450980392157,0.6166666666666666,0.5009803921568629,0.6598039215686274
0.3673469387755102,0.1071428571428571,0.5,0.6051020408163266,0.6316326530612245
0.5846938775510204,0.070408163265306,0.3255102040816326,0.5775510204081632,0.75
0.3960199004975124,0.373134328358209,0.4796019900497512,0.5482587064676616,0.7064676616915422
0.683236994219653,0.2023121387283236,0.4404624277456647,0.6971098265895954,0.8011560693641618
0.4508875739644971,0.195266272189349,0.2828402366863906,0.514792899408284,0.650887573964497
0.4540816326530612,0.1581632653061224,0.5581632653061225,0.6193877551020408,0.8030612244897959
0.384971098265896,0.0959537572254335,0.6809248554913295,0.7213872832369943,0.6971098265895954
0.6497041420118344,0.2189349112426035,0.2201183431952662,0.459171597633136,0.719526627218935
0.4159203980099503,0.3184079601990049,0.4616915422885572,0.6159203980099504,0.699502487562189
0.505732484076433,0.3044585987261146,0.2789808917197452,0.3388535031847134,0.4585987261146497
0.6751445086705202,0.0612716763005779,0.3387283236994219,0.7063583815028902,0.8196531791907514
0.4272189349112427,0.2473372781065088,0.3940828402366864,0.3431952662721893,0.4307692307692307
0.3938775510204081,0.1377551020408162,0.5183673469387755,0.6846938775510204,0.713265306122449
0.5132947976878611,0.1190751445086704,0.4786127167630057,0.5260115606936415,0.6832369942196531
